Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta,Date
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.4797300093789911,-1.4824528877267849,-1.4144961975149053,-0.6767688745382877,-0.6126655742693857,-0.46418037497522985,0.6855440576241547,0.8658895857917421,0.8443158927969944,0.6696895620076166,2015-01-11
-0.3284707130651307,-0.343548279097938,-0.22400266805431102,-0.3561851804896528,-0.38445407594353914,-1.4797300093789911,-1.47096291224264,-1.4231701736790106,-0.7618407238829306,-1.0373229692065367,-0.8823484300718454,0.7223936117714221,0.8658895857917421,1.1625216289265967,1.2475739748300458,2015-01-12
-0.3284707130651307,-0.343548279097938,-0.28388515994918845,-0.3561851804896528,-0.38445407594353914,-1.4709450872443524,-1.47096291224264,-1.4219310342269964,-1.080860158925341,-1.0836492304724075,-1.1138343177146148,0.7098806147444594,0.8613013431850065,1.1625216289265967,1.2475739748300458,2015-01-13
-0.3284707130651307,-0.343548279097938,-0.28388515994918845,-0.3561851804896528,-0.38445407594353914,-1.4797300093789911,-1.47096291224264,-1.4144961975149053,-0.8327339316701329,-0.9369494031304827,-1.0092923039404609,0.7098806147444594,0.8280185157651023,1.1625216289265967,1.2475739748300458,2015-01-14
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.4797300093789911,-1.47096291224264,-1.4132570580628914,-0.8327339316701329,-1.0759281869280957,-1.0316941640349224,0.7223936117714221,0.8658895857917421,1.1625216289265967,1.2475739748300458,2015-01-15
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.4797300093789911,-1.47096291224264,-1.4095396397068423,-0.7263941199893293,-0.6821549661681923,-0.7180681227124608,0.8246198277075254,0.8658895857917421,1.1625216289265967,1.2475739748300458,2015-01-16
-0.3284707130651307,-0.32594794884079653,0.09537062205170226,-0.2757275745293829,-0.2214392696168073,-1.4797300093789911,-1.47096291224264,-1.4058222213508003,-0.8327339316701329,-0.6898760097125041,-0.8450119965810762,0.7098806147444594,0.8280185157651023,1.1625216289265967,1.2475739748300458,2015-01-17
-0.3284707130651307,-0.343548279097938,-0.26392432931756266,-0.3561851804896528,-0.3029466727801732,-1.4797300093789911,-1.47096291224264,-1.4058222213508003,-1.1517533667125435,-1.0450440127508485,-1.233310904885076,0.432298161415445,0.7813585292534596,0.8443158927969944,0.6696895620076166,2015-01-18
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.4797300093789911,-1.4824528877267849,-1.400865663542737,-1.0950388004827816,-1.1840227965484615,-1.2706473383758454,0.7098806147444594,0.8280185157651023,1.1625216289265967,1.2475739748300458,2015-01-19
-0.3284707130651307,-0.32594794884079653,-0.044355192369678505,-0.14699540499295113,-0.13993186645344133,-1.488514931513636,-1.4824528877267849,-1.398387384638709,-1.1517533667125435,-1.0218808821179128,-1.1362361778090762,0.5500652480235535,0.7926412420746075,1.1625216289265967,1.2475739748300458,2015-01-20
-0.3284707130651307,-0.27314695806937217,-0.044355192369678505,-0.14699540499295113,0.2132668805878111,-1.488514931513636,-1.4824528877267849,-1.399626524090723,-1.1021281212615017,-0.9909967079406656,-1.0914324576201533,0.6855440576241547,0.8280185157651023,1.1625216289265967,1.2475739748300458,2015-01-21
1.5820409168212004,2.1380982871590075,1.173255476159497,2.138000604278713,3.229040797632351,-1.4972998536482747,-1.4939428632109377,-1.399626524090723,-1.2793611407295078,-1.1299754917382785,-1.293049198470307,0.6033370223452836,0.8280185157651023,1.1625216289265967,1.2475739748300458,2015-01-22
-0.2585739461180698,-0.04434266472653321,0.13529228331495396,-0.08262932022473526,0.8924952402825272,-1.488514931513636,-1.4939428632109377,-1.3959091057346809,-1.222646574499746,-1.1376965352825903,-1.203441758092461,0.6033370223452836,0.8280185157651023,1.1625216289265967,1.2475739748300458,2015-01-23
-0.3284707130651307,-0.343548279097938,-0.3038459905808143,-0.3561851804896528,-0.38445407594353914,-1.488514931513636,-1.4824528877267849,-1.400865663542737,-1.1871999706061447,-0.9987177514849774,-1.0839651709219993,0.6855440576241547,0.8280185157651023,1.1625216289265967,1.2475739748300458,2015-01-24
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.4797300093789911,-1.4824528877267849,-1.4033439424467722,-1.5771126134357576,-1.3693278416119454,-1.5096005127167689,0.4728112941225592,0.7392631778042392,0.8443158927969944,0.6696895620076166,2015-01-25
-0.3284707130651307,-0.343548279097938,-0.26392432931756266,-0.3561851804896528,-0.38445407594353914,-1.4709450872443524,-1.47096291224264,-1.4083005002548281,-1.6763631043378406,-1.7244958446502898,-1.6365443865853841,0.6522833253965467,0.8280185157651023,1.1625216289265967,1.2475739748300458,2015-01-26
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.4709450872443524,-1.47096291224264,-1.4045830818987861,-1.6409165004442396,-1.8789167155365265,-1.696282680170615,0.5643336587287752,0.7963451196565657,1.1625216289265967,1.2475739748300458,2015-01-27
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.4709450872443524,-1.47096291224264,-1.400865663542737,-1.683452425116561,-1.624122278574236,-1.5842733796983073,0.7223936117714221,0.8613013431850065,1.1625216289265967,1.2475739748300458,2015-01-28
-0.3284707130651307,-0.343548279097938,-0.32380682121244014,-0.3561851804896528,-0.38445407594353914,-1.4797300093789911,-1.47096291224264,-1.393430826830646,-1.5203980472059957,-1.5932381043969888,-1.5768060930001533,0.5382885940573878,0.7813585292534596,1.1625216289265967,1.2475739748300458,2015-01-29
2.187812897029062,3.079715955916076,3.189299369953706,2.620746240040332,1.816245809467341,-1.4972998536482747,-1.4939428632109377,-1.3748437350504215,-1.3644329900741505,-1.3307226238903862,-1.3751893521499994,0.5382885940573878,0.7392631778042392,1.1625216289265967,1.2475739748300458,2015-01-30
0.7199807911407828,-0.343548279097938,1.0534904923697421,0.947228036066719,-0.19427013522901865,-1.4972998536482747,-1.4939428632109377,-1.3810394323104986,-1.2864504615082277,-1.4002120157891929,-1.4199930723389225,0.5500652480235535,0.7813585292534596,1.1625216289265967,1.2475739748300458,2015-01-31
1.1626603151388353,0.6772708758162667,0.833921355421858,0.9311365148746651,1.0826791809970477,-1.4972998536482747,-1.4939428632109377,-1.3884742690225897,-1.7968815575760846,-1.7476589752832254,-1.7112172535669228,0.7098806147444594,0.9444968869378071,1.420679302553699,1.874335125807712,2015-02-01
0.2773012671427305,0.1668612983591643,-0.26392432931756266,-0.05044627784062733,-0.38445407594353914,-1.4972998536482747,-1.4939428632109377,-1.398387384638709,-1.7330776705676028,-1.6627274962957952,-1.8008246939447687,0.7098806147444594,0.9444968869378071,1.7692199548161498,2.5156219395710115,2015-02-02
-0.048883645276887086,0.29006361015915455,-0.0044335311064268535,-0.3400936592975988,-0.38445407594353914,-1.488514931513636,-1.4824528877267849,-1.399626524090723,-1.7118097082314419,-1.6858906269287308,-1.688815393472461,0.7223936117714221,0.9444968869378071,1.7692199548161498,2.5156219395710115,2015-02-03
0.2307034225113565,1.1524797927590862,0.833921355421858,1.2529669387157445,-0.08559359767786402,-1.4972998536482747,-1.4939428632109377,-1.397148245186695,-1.7330776705676028,-1.4233751464221283,-1.4573295058296916,0.7267272434828576,0.9444968869378071,1.7692199548161498,2.5156219395710115,2015-02-04
3.329460090497723,3.7221280103017396,3.16933853932208,3.441413820835085,3.1203642600811965,-1.5148696979175582,-1.5054328386950826,-1.3959091057346809,-1.1092174420402219,-1.2457911449029562,-1.442394932433384,0.7700524904011492,0.9444968869378071,1.7692199548161498,2.5156219395710115,2015-02-05
1.7684322953466964,1.055677976344808,-0.36372848247569184,0.9633195572587729,2.7943346474277324,-1.5324395421868355,-1.5284127896633801,-1.397148245186695,-1.5133087264272753,-1.6627274962957952,-1.6365443865853841,0.7223936117714221,0.9444968869378071,1.7692199548161498,2.5156219395710115,2015-02-06
0.5102904902996002,0.2548629496448716,0.3149397589995864,0.04610284931169652,1.4630470624260887,-1.5324395421868355,-1.5169228141792273,-1.4083005002548281,-1.6976310666740015,-1.6781695833844188,-1.890432134322615,0.7098806147444594,0.9444968869378071,1.7692199548161498,2.5156219395710115,2015-02-07
-0.28187286843375675,-0.343548279097938,-0.32380682121244014,-0.16308692618500514,-0.38445407594353914,-1.5236546200521968,-1.5169228141792273,-1.4033439424467722,-1.3857009524103112,-1.7013327140173544,-1.696282680170615,0.7098806147444594,0.9444968869378071,1.420679302553699,1.874335125807712,2015-02-08
-0.28187286843375675,-0.18514530678366486,-0.343767651844066,-0.29181909572143694,0.1317594774244451,-1.5148696979175582,-1.5054328386950826,-1.4083005002548281,-1.5771126134357576,-1.956127150979645,-1.897899421020769,0.7098806147444594,0.9444968869378071,1.7692199548161498,2.5156219395710115,2015-02-09
-0.3284707130651307,-0.32594794884079653,-0.3038459905808143,-0.3561851804896528,-0.33011580716796185,-1.5060847757829132,-1.5054328386950826,-1.4107787791588633,-0.8185552901126923,-0.8442968805987408,-0.859946569977384,0.8592237291384058,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-10
-0.3284707130651307,0.18446162861630577,0.23509643647308312,-0.3561851804896528,0.8381569715069499,-1.5060847757829132,-1.4939428632109377,-1.4095396397068423,-0.9603417056870971,-0.6975970532568159,-0.9271521502607686,0.8019095830264572,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-11
-0.3284707130651307,-0.20274563704080634,-0.0044335311064268535,-0.3561851804896528,-0.38445407594353914,-1.4972998536482747,-1.4939428632109377,-1.4045830818987861,-0.8610912147850137,-0.8751810547759881,-0.859946569977384,0.8246198277075254,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-12
-0.3284707130651307,-0.3083476185836551,-0.22400266805431102,-0.3561851804896528,-0.38445407594353914,-1.488514931513636,-1.4824528877267849,-1.400865663542737,-1.0028776303594185,-1.0527650562951603,-1.2557127649795379,0.8515143002089465,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-13
0.34719803408979133,0.6684707106876959,-0.22400266805431102,-0.3561851804896528,0.10459034303665649,-1.4797300093789911,-1.47096291224264,-1.392191687378632,-1.0525028758104602,-1.0836492304724075,-1.203441758092461,0.8592237291384058,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-14
0.4403937233525392,0.2724632799020131,0.6742347103688514,0.4001163155368839,0.7023112995680066,-1.4797300093789911,-1.47096291224264,-1.3859959901185548,-1.2510038576146267,-0.9909967079406656,-1.1885071846961532,0.8515143002089465,1.0243946883191593,1.420679302553699,1.874335125807712,2015-02-15
-0.21197610148669585,0.3428646009305789,0.3149397589995864,0.14265197646402036,0.8109878371191613,-1.4797300093789911,-1.47096291224264,-1.3859959901185548,-1.0595921965891804,-0.7979706193328697,-1.0839651709219993,0.8901851203865238,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-16
-0.30517179074944367,-0.27314695806937217,-0.36372848247569184,-0.29181909572143694,0.3762816869145429,-1.4709450872443524,-1.4594729367584953,-1.392191687378632,-0.9532523849083768,-0.7439233145226868,-1.0316941640349224,0.8529448058206541,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-17
-0.30517179074944367,-0.343548279097938,-0.06431602300130436,-0.3561851804896528,-0.38445407594353914,-1.4621601651097138,-1.4479829612743504,-1.394669966282667,-1.0028776303594185,-1.0913702740167193,-1.2706473383758454,0.8529448058206541,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-18
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.4445903208404303,-1.4364929857901976,-1.393430826830646,-1.265182499172067,-1.4233751464221283,-1.3677220654518456,0.8592237291384058,0.9444968869378071,1.7692199548161498,2.5156219395710115,2015-02-19
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.4445903208404303,-1.4364929857901976,-1.3847568506665406,-0.9745203472445376,-1.3075594932574506,-1.2781146250739994,0.8529448058206541,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-20
-0.16537825685532193,-0.07954332524081613,0.23509643647308312,-0.03435475664857335,-0.13993186645344133,-1.4533752429750753,-1.4479829612743504,-1.3698871772423584,-1.2722718199507874,-1.207185927181397,-1.3751893521499994,0.8246198277075254,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-21
2.001421518503566,1.8564930030447444,2.570513620373305,1.0920517267952048,3.1203642600811965,-1.4621601651097138,-1.4594729367584953,-1.3574957827222112,-0.8965378186786149,-0.8134127064214933,-0.94955401035523,0.8529448058206541,1.0243946883191593,1.420679302553699,1.874335125807712,2015-02-22
-0.18867717917100887,-0.32594794884079653,0.05544896078845065,-0.227453010953221,0.5664656276290634,-1.4621601651097138,-1.4594729367584953,-1.3636914799822883,-1.0241455926955791,-1.0373229692065367,-0.9570212970533839,0.8529448058206541,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-23
-0.3284707130651307,-0.32594794884079653,-0.36372848247569184,-0.3561851804896528,-0.35728494155575047,-1.4709450872443524,-1.4594729367584953,-1.3612132010782532,-0.8185552901126923,-0.643549748446633,-0.8823484300718454,0.8529448058206541,0.9444968869378071,1.7692199548161498,2.5156219395710115,2015-02-24
1.0694646258760874,1.1436796276305152,1.3529029518441296,1.0115941208349348,1.6260618687528208,-1.4709450872443524,-1.4594729367584953,-1.3636914799822883,-1.0383242342530197,-1.0450440127508485,-1.2631800516776917,0.8901851203865238,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-25
-0.3284707130651307,-0.343548279097938,-0.3038459905808143,-0.3561851804896528,-0.19427013522901865,-1.4621601651097138,-1.4594729367584953,-1.3711263166943723,-0.9816096680232578,-0.9060652289532353,-1.2557127649795379,0.8901851203865238,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-26
-0.3284707130651307,-0.343548279097938,-0.32380682121244014,-0.3561851804896528,-0.33011580716796185,-1.4621601651097138,-1.4594729367584953,-1.3698871772423584,-0.8114659693339722,-1.099091317561031,-1.0391614507330762,0.8901851203865238,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-27
-0.3284707130651307,-0.343548279097938,-0.3038459905808143,-0.3561851804896528,-0.38445407594353914,-1.4533752429750753,-1.4479829612743504,-1.3723654561463934,-0.9036271394573353,-1.0836492304724075,-1.1063670310164608,0.8592237291384058,1.0243946883191593,1.7692199548161498,2.5156219395710115,2015-02-28
-0.3284707130651307,-0.343548279097938,-0.22400266805431102,-0.3561851804896528,-0.38445407594353914,-1.4533752429750753,-1.4479829612743504,-1.3736045955984075,-1.0028776303594185,-1.114533404649655,-1.1362361778090762,0.6855440576241547,0.8280185157651023,0.7409067507199776,0.7181900852376306,2015-03-01
-0.3284707130651307,-0.06194299498367465,-0.20404183742268517,0.4483908791130458,-0.2214392696168073,-1.4533752429750753,-1.4479829612743504,-1.3698871772423584,-0.5208038174064424,-0.4350815727502136,-0.5463205286549222,0.5382885940573878,0.8280185157651023,1.0536699010483064,1.2986271582123856,2015-03-02
-0.3284707130651307,-0.343548279097938,-0.343767651844066,-0.16308692618500514,-0.35728494155575047,-1.4445903208404303,-1.4364929857901976,-1.3723654561463934,-0.4924465342915616,-0.3424290502184713,-0.4940495217678453,0.7223936117714221,0.8613013431850065,1.0536699010483064,1.2986271582123856,2015-03-03
-0.3284707130651307,-0.343548279097938,-0.28388515994918845,-0.3561851804896528,-0.38445407594353914,-1.4445903208404303,-1.4364929857901976,-1.3698871772423584,-0.8823591771211745,-0.7670864451556224,-0.8524792832792301,0.5382885940573878,0.8280185157651023,1.0536699010483064,1.2986271582123856,2015-03-04
3.35275901281341,2.3141015897304222,3.40886850690159,2.701203846000602,1.761907540691764,-1.4621601651097138,-1.4479829612743504,-1.3574957827222112,-1.2510038576146267,-1.3307226238903862,-1.4125257856407687,0.5500652480235535,0.7392631778042392,1.0536699010483064,1.2986271582123856,2015-03-05
-0.025584722961200096,0.21966228913058872,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.4533752429750753,-1.4479829612743504,-1.3674088983383303,-1.6338271796655195,-1.4851434947766229,-1.599207953094615,0.6855440576241547,0.7813585292534596,1.0536699010483064,1.2986271582123856,2015-03-06
-0.30517179074944367,-0.29074728832651364,-0.24396349868593686,-0.3561851804896528,-0.38445407594353914,-1.4533752429750753,-1.4479829612743504,-1.3686480377903443,-1.293539782286948,-1.299838449713139,-1.4274603590370765,0.7098806147444594,0.8613013431850065,1.0536699010483064,1.2986271582123856,2015-03-07
-0.3284707130651307,-0.27314695806937217,-0.18408100679105935,-0.3561851804896528,-0.16710100084122997,-1.4533752429750753,-1.4479829612743504,-1.3649306194343023,-1.3006291030656683,-1.2766753190802034,-1.2781146250739994,0.5643336587287752,0.7700995956536658,0.7409067507199776,0.7181900852376306,2015-03-08
-0.3284707130651307,-0.343548279097938,-0.32380682121244014,-0.3561851804896528,-0.38445407594353914,-1.4533752429750753,-1.4479829612743504,-1.3636914799822883,-1.0241455926955791,-1.1454175788269023,-1.1735726112998455,0.7267272434828576,0.8613013431850065,1.0536699010483064,1.2986271582123856,2015-03-09
-0.3284707130651307,-0.343548279097938,-0.3038459905808143,-0.3561851804896528,-0.35728494155575047,-1.4533752429750753,-1.4479829612743504,-1.3649306194343023,-0.9745203472445376,-1.114533404649655,-1.098899744318307,0.661820343057227,0.8280185157651023,1.0536699010483064,1.2986271582123856,2015-03-10
-0.3284707130651307,-0.343548279097938,-0.26392432931756266,-0.3561851804896528,-0.38445407594353914,-1.4533752429750753,-1.4479829612743504,-1.3612132010782532,-0.5208038174064424,-0.7439233145226868,-0.7106008360143069,0.7223936117714221,0.8613013431850065,1.0536699010483064,1.2986271582123856,2015-03-11
-0.3284707130651307,-0.3083476185836551,-0.343767651844066,-0.3561851804896528,-0.38445407594353914,-1.4445903208404303,-1.4479829612743504,-1.3574957827222112,-1.2084679329423054,-1.1994648836370851,-1.1735726112998455,0.8592237291384058,0.8613013431850065,1.0536699010483064,1.2986271582123856,2015-03-12
-0.3284707130651307,-0.3083476185836551,-0.24396349868593686,-0.3561851804896528,-0.38445407594353914,-1.4445903208404303,-1.4479829612743504,-1.3562566432701972,-1.1517533667125435,-1.1840227965484615,-1.0615633108275377,0.7223936117714221,0.8280185157651023,1.0536699010483064,1.2986271582123856,2015-03-13
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.4445903208404303,-1.4364929857901976,-1.3574957827222112,-0.9816096680232578,-1.014159838573601,-1.054096024129384,0.7098806147444594,0.8280185157651023,1.0536699010483064,1.2986271582123856,2015-03-14
-0.3284707130651307,-0.343548279097938,-0.26392432931756266,-0.3561851804896528,-0.38445407594353914,-1.4445903208404303,-1.4364929857901976,-1.3574957827222112,-1.1304854043763828,-0.9369494031304827,-1.203441758092461,0.4728112941225592,0.7392631778042392,0.7409067507199776,0.7181900852376306,2015-03-15
3.5391503913389064,4.857349311887363,4.167380070903372,4.422996613550377,3.582239544673603,-1.4621601651097138,-1.4594729367584953,-1.3599740616262392,-0.9603417056870971,-0.8674600112316762,-1.0242268773367684,0.567139537750473,0.7963451196565657,1.0536699010483064,1.2986271582123856,2015-03-16
3.35275901281341,5.675764668844442,4.4468316997461335,3.956342498980812,8.010808449883152,-1.4797300093789911,-1.47096291224264,-1.358734922174225,-0.8185552901126923,-0.5200130517376436,-0.8226101364866146,0.6855440576241547,0.8613013431850065,1.0536699010483064,1.2986271582123856,2015-03-17
-0.3284707130651307,-0.23794629755508928,0.17521394457820566,-0.227453010953221,0.6751421651802181,-1.488514931513636,-1.4824528877267849,-1.3574957827222112,-0.7689300446616508,-0.7053180968011277,-0.7479372695050762,0.7223936117714221,0.8280185157651023,1.0536699010483064,1.2986271582123856,2015-03-18
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.488514931513636,-1.4824528877267849,-1.3562566432701972,-0.9107164602360555,-0.5972234871807619,-0.650862542429076,0.7368405676743479,0.8658895857917421,1.0536699010483064,1.2986271582123856,2015-03-19
-0.3284707130651307,-0.343548279097938,-0.26392432931756266,-0.3561851804896528,-0.38445407594353914,-1.488514931513636,-1.4824528877267849,-1.3562566432701972,-0.7193047992106091,-0.7748074886999342,-0.7180681227124608,0.567139537750473,0.8280185157651023,1.0536699010483064,1.2986271582123856,2015-03-20
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.488514931513636,-1.4824528877267849,-1.3525392249141481,-0.776019365440371,-0.8288547935101169,-0.8151428497884609,0.7223936117714221,0.8280185157651023,1.0536699010483064,1.2986271582123856,2015-03-21
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.2596360533373289,-0.13993186645344133,-1.488514931513636,-1.4939428632109377,-1.3475826671060849,-0.9603417056870971,-0.8211337499658051,-1.0466287374312302,0.6033370223452836,0.7926412420746075,0.7409067507199776,0.7181900852376306,2015-03-22
-0.3284707130651307,-0.343548279097938,-0.22400266805431102,-0.3561851804896528,-0.35728494155575047,-1.488514931513636,-1.4824528877267849,-1.3525392249141481,-0.44282128884052,-0.5200130517376436,-0.5164513818623069,0.7223936117714221,0.8613013431850065,1.0536699010483064,1.2986271582123856,2015-03-23
-0.30517179074944367,-0.32594794884079653,-0.044355192369678505,-0.16308692618500514,-0.08559359767786402,-1.488514931513636,-1.4939428632109377,-1.3525392249141481,-0.45699993039796044,-0.27293965831966494,-0.3521710745029223,0.7223936117714221,0.8280185157651023,1.0536699010483064,1.2986271582123856,2015-03-24
0.5102904902996002,0.5716688942734179,0.7141563716321031,0.7863128241461792,1.3815396592627227,-1.5060847757829132,-1.5054328386950826,-1.3413869698460148,-0.6413222706446865,-0.4196394856615897,-0.650862542429076,0.6041826234280554,0.8613013431850065,1.0536699010483064,1.2986271582123856,2015-03-25
3.003275178078106,3.5901255333731785,4.107497579008494,4.970108334080212,8.06514671865873,-1.5236546200521968,-1.5284127896633801,-1.353778364366162,-0.5349824589638831,-0.30382383249691214,-0.3745729345973836,0.4728112941225592,0.789868060859453,1.0536699010483064,1.2986271582123856,2015-03-26
-0.30517179074944367,-0.2203459672979478,-0.32380682121244014,-0.14699540499295113,-0.13993186645344133,-1.541224464321474,-1.539902765147525,-1.3599740616262392,-0.6838581953170079,-0.6589918355352566,-0.7031335493161531,0.6522833253965467,0.8613013431850065,1.0536699010483064,1.2986271582123856,2015-03-27
1.4655463052427657,0.14046080297345212,0.6343130491055997,0.30356718838456004,0.5664656276290634,-1.541224464321474,-1.539902765147525,-1.3686480377903443,-0.6767688745382877,-0.48912887756039636,-0.6807316892216915,0.4728112941225592,0.7926412420746075,1.0536699010483064,1.2986271582123856,2015-03-28
-0.3284707130651307,-0.32594794884079653,-0.18408100679105935,-0.3561851804896528,-0.38445407594353914,-1.5324395421868355,-1.539902765147525,-1.3723654561463934,-0.38610672261075807,-0.23433444059810576,-0.3969747946918452,0.45784791138568703,0.7392631778042392,0.7409067507199776,0.7181900852376306,2015-03-29
-0.3284707130651307,-0.343548279097938,-0.36372848247569184,-0.3561851804896528,-0.38445407594353914,-1.5324395421868355,-1.539902765147525,-1.3711263166943723,-0.17342709924915103,-0.04902939553462184,-0.1580216203509221,0.6041826234280554,0.8280185157651023,1.0536699010483064,1.2986271582123856,2015-03-30
-0.3284707130651307,-0.343548279097938,-0.28388515994918845,-0.3561851804896528,-0.38445407594353914,-1.5324395421868355,-1.5284127896633801,-1.3785611534064637,-0.23014166547891296,0.14399669307317403,0.080931553990001,0.6522833253965467,0.8613013431850065,1.0536699010483064,1.2986271582123856,2015-03-31
