Rainfall_Terni,Flow_Rate_Lupa,Date
-0.6446151378966573,0.6354921145590735,2009-05-01
-0.6446151378966573,3.649561090102106,2009-05-02
-0.6446151378966573,0.6348687290418977,2009-05-03
-0.6446151378966573,3.649561090102106,2009-05-04
-0.6446151378966573,0.6354921145590735,2009-05-05
-0.6446151378966573,0.6354921145590735,2009-05-06
-0.6446151378966573,0.636738885593424,2009-05-07
-0.6446151378966573,0.6354921145590735,2009-05-08
-0.6446151378966573,0.6348687290418977,2009-05-09
-0.6446151378966573,0.636738885593424,2009-05-10
-0.6446151378966573,0.6354921145590735,2009-05-11
-0.6446151378966573,3.649561090102106,2009-05-12
-0.6446151378966573,3.649561090102106,2009-05-13
-0.6446151378966573,0.6348687290418977,2009-05-14
-0.6446151378966573,0.636738885593424,2009-05-15
-0.6446151378966573,0.6348687290418977,2009-05-16
-0.6446151378966573,0.6354921145590735,2009-05-17
-0.6446151378966573,0.6354921145590735,2009-05-18
-0.6446151378966573,3.649561090102106,2009-05-19
-0.6446151378966573,0.636738885593424,2009-05-20
-0.6446151378966573,0.6361155000762492,2009-05-21
-0.6446151378966573,0.6354921145590735,2009-05-22
-0.6446151378966573,0.6348687290418977,2009-05-23
-0.6446151378966573,0.6361155000762492,2009-05-24
-0.6446151378966573,0.6354921145590735,2009-05-25
-0.6446151378966573,0.6348687290418977,2009-05-26
-0.6446151378966573,3.649561090102106,2009-05-27
-0.6446151378966573,0.636738885593424,2009-05-28
-0.6446151378966573,0.6354921145590735,2009-05-29
-0.6446151378966573,3.7150165694055235,2009-05-30
-0.6446151378966573,3.649561090102106,2009-05-31
0.2919189281892351,3.667639270100194,2009-06-01
0.2919189281892351,3.672002968720421,2009-06-02
0.2919189281892351,3.652054632170809,2009-06-03
0.2919189281892351,3.6165216576918104,2009-06-04
0.2919189281892351,3.573508057006708,2009-06-05
0.2919189281892351,3.5242606011498525,2009-06-06
0.2919189281892351,3.4538180377090333,2009-06-07
0.2919189281892351,3.4039471963350008,2009-06-08
0.2919189281892351,3.365920679787303,2009-06-09
0.2919189281892351,3.3166732239304455,2009-06-10
0.2919189281892351,3.2649322260048885,2009-06-11
0.2919189281892351,3.2138146135965067,2009-06-12
0.2919189281892351,3.1633203867052995,2009-06-13
0.2919189281892351,3.1047221480908127,2009-06-14
0.2919189281892351,3.0585916198198326,2009-06-15
0.2919189281892351,3.004357079825573,2009-06-16
0.2919189281892351,2.9625902501748227,2009-06-17
0.2919189281892351,2.9120960232836155,2009-06-18
0.2919189281892351,2.8584848688065305,2009-06-19
0.2919189281892351,2.7948995460546415,2009-06-20
0.2919189281892351,2.7518859453695375,2009-06-21
0.2919189281892351,2.7319376088199254,2009-06-22
0.2919189281892351,2.667105515033685,2009-06-23
0.2919189281892351,2.635936239174915,2009-06-24
0.2919189281892351,2.6072605053848465,2009-06-25
0.2919189281892351,2.565493675734096,2009-06-26
0.2919189281892351,2.5131292922913624,2009-06-27
0.2919189281892351,2.4701156916062605,2009-06-28
0.2919189281892351,2.428348861955508,2009-06-29
0.2919189281892351,2.3809715626501786,2009-06-30
-0.5778937821744694,2.3198797819669905,2009-07-01
-0.5778937821744694,2.290580662659747,2009-07-02
-0.5778937821744694,2.2774895667990633,2009-07-03
-0.5778937821744694,2.2394630502513633,2009-07-04
-0.5778937821744694,2.2307356530109086,2009-07-05
-0.5778937821744694,2.268762169558607,2009-07-06
-0.5778937821744694,2.2506839895605206,2009-07-07
-0.5778937821744694,2.234475966113961,2009-07-08
-0.5778937821744694,2.183981739222754,2009-07-09
-0.5778937821744694,2.140968138537652,2009-07-10
-0.5778937821744694,2.084240056474691,2009-07-11
-0.5778937821744694,2.0306289019976065,2009-07-12
-0.5778937821744694,1.9851217592438033,2009-07-13
-0.5778937821744694,1.940238002007175,2009-07-14
-0.5778937821744694,1.8984711723564225,2009-07-15
-0.5778937821744694,1.853587415119795,2009-07-16
-0.5778937821744694,1.8062101158144648,2009-07-17
-0.5778937821744694,1.7376377089251716,2009-07-18
-0.5778937821744694,1.688390253068315,2009-07-19
-0.5778937821744694,1.6640782178984745,2009-07-20
-0.5778937821744694,1.6223113882477231,2009-07-21
-0.5778937821744694,1.5799211730797966,2009-07-22
-0.5778937821744694,1.536284186877519,2009-07-23
-0.5778937821744694,1.4995044413641705,2009-07-24
-0.5778937821744694,1.4558674551618926,2009-07-25
-0.5778937821744694,1.4147240110283168,2009-07-26
-0.5778937821744694,1.3841781206867227,2009-07-27
-0.5778937821744694,1.3449048331046722,2009-07-28
-0.5778937821744694,1.3087484731084995,2009-07-29
-0.5778937821744694,1.2850598234558348,2009-07-30
-0.5778937821744694,1.2520203910455387,2009-07-31
-0.7366613877615734,1.2102535613947873,2009-08-01
-0.7366613877615734,1.1678633462268608,2009-08-02
-0.7366613877615734,1.1429279255398448,2009-08-03
-0.7366613877615734,1.1161223483013032,2009-08-04
-0.7366613877615734,1.0874466145112345,2009-08-05
-0.7366613877615734,1.061264422789868,2009-08-06
-0.7366613877615734,1.0338354600341506,2009-08-07
-0.7366613877615734,0.9970557145208022,2009-08-08
-0.7366613877615734,0.944067945560894,2009-08-09
-0.7366613877615734,0.9091583565990717,2009-08-10
-0.7366613877615734,0.8723786110857232,2009-08-11
-0.7366613877615734,0.839962564192603,2009-08-12
-0.7366613877615734,0.8019360476449039,2009-08-13
-0.7366613877615734,0.7682732297174323,2009-08-14
-0.7366613877615734,0.728376556618207,2009-08-15
-0.7366613877615734,0.6816226428300524,2009-08-16
-0.7366613877615734,0.6298816449044947,2009-08-17
-0.7366613877615734,0.5893615862880945,2009-08-18
-0.7366613877615734,0.5563221538777986,2009-08-19
-0.7366613877615734,0.5270230345705551,2009-08-20
-0.7366613877615734,0.48525620491980354,2009-08-21
-0.7366613877615734,0.4428659897518763,2009-08-22
-0.7366613877615734,0.3880080642404419,2009-08-23
-0.7366613877615734,0.35060493320991853,2009-08-24
-0.7366613877615734,0.31756550079962254,2009-08-25
-0.7366613877615734,1.0338354600341506,2009-08-26
-0.7366613877615734,0.25398017804773165,2009-08-27
-0.7366613877615734,0.21844720356873457,2009-08-28
-0.7366613877615734,0.18353761460691234,2009-08-29
-0.7366613877615734,0.1486280256450901,2009-08-30
-0.7366613877615734,0.11496520771761927,2009-08-31
0.5393236632758879,0.08504270289320008,2009-09-01
0.5393236632758879,0.057613740137482855,2009-09-02
0.5393236632758879,0.025197693244362582,2009-09-03
0.5393236632758879,0.00026227255734644333,2009-09-04
0.5393236632758879,-0.04337471364493136,2009-09-05
0.5393236632758879,-0.08888185639873541,2009-09-06
0.5393236632758879,-0.10010279570789206,2009-09-07
0.5393236632758879,-0.12254467432620623,2009-09-08
0.5393236632758879,-0.14623332397887095,2009-09-09
0.5393236632758879,-0.16680504604565974,2009-09-10
0.5393236632758879,-0.19298723776702553,2009-09-11
0.5393236632758879,-0.22789682672884778,2009-09-12
0.5393236632758879,-0.26841688534524877,2009-09-13
0.5393236632758879,-0.2821313667231074,2009-09-14
0.5393236632758879,-0.3039498598242459,2009-09-15
0.5393236632758879,-0.3095603294788246,2009-09-16
0.5393236632758879,-0.31766434120210446,2009-09-17
0.5393236632758879,-0.34322314740629634,2009-09-18
0.5393236632758879,-0.3718988811963641,2009-09-19
0.5393236632758879,-0.40680847015818633,2009-09-20
0.5393236632758879,-0.43423743291390354,2009-09-21
0.5393236632758879,-0.44358821567153484,2009-09-22
0.5393236632758879,-0.4703937929100763,2009-09-23
0.5393236632758879,-0.49719937014861876,2009-09-24
0.5393236632758879,-0.5264984894558622,2009-09-25
0.5393236632758879,-0.572629017726841,2009-09-26
0.5393236632758879,-0.6050450646199622,2009-09-27
0.5393236632758879,-0.6181361604806451,2009-09-28
0.5393236632758879,-0.6455651232363624,2009-09-29
0.5393236632758879,-0.6723707004749048,2009-09-30
0.048410330663002,-0.7010464342649726,2009-10-01
0.048410330663002,-0.7266052404691635,2009-10-02
0.048410330663002,-0.7627616004653363,2009-10-03
0.048410330663002,-0.7951776473584574,2009-10-04
0.048410330663002,-0.8070219721847898,2009-10-05
0.048410330663002,-0.829463850803104,2009-10-06
0.048410330663002,-0.8556460425244706,2009-10-07
0.048410330663002,-0.8818282342458373,2009-10-08
0.048410330663002,-0.9073870404500283,2009-10-09
0.048410330663002,-0.9753360618221465,2009-10-10
0.048410330663002,-0.971595748719094,2009-10-11
0.048410330663002,-1.0146093494041961,2009-10-12
0.048410330663002,-1.0102456507839688,2009-10-13
0.048410330663002,-1.0189730480244235,2009-10-14
0.048410330663002,-1.025206903196178,2009-10-15
0.048410330663002,-1.030193987333581,2009-10-16
0.048410330663002,-1.0532592514690708,2009-10-17
0.048410330663002,-1.0819349852591387,2009-10-18
0.048410330663002,-1.1000131652572254,2009-10-19
0.048410330663002,-1.1187147307724872,2009-10-20
0.048410330663002,-1.1455203080110286,2009-10-21
0.048410330663002,-1.2059887031770418,2009-10-22
0.048410330663002,-1.2172096424861993,2009-10-23
0.048410330663002,-1.2315475093812338,2009-10-24
0.048410330663002,-1.2708207969632832,2009-10-25
0.048410330663002,-1.2938860610987732,2009-10-26
0.048410330663002,-1.2708207969632832,2009-10-27
0.048410330663002,-1.2938860610987732,2009-10-28
0.048410330663002,-1.2315475093812338,2009-10-29
0.048410330663002,-1.2315475093812338,2009-10-30
0.048410330663002,-1.2938860610987732,2009-10-31
0.7765010372664392,-0.34322314740629634,2009-11-01
0.7765010372664392,-0.3444699184406469,2009-11-02
0.7765010372664392,-0.34322314740629634,2009-11-03
0.7765010372664392,-0.34322314740629634,2009-11-04
0.7765010372664392,-0.3457166894749974,2009-11-05
0.7765010372664392,-0.3457166894749974,2009-11-06
0.7765010372664392,-0.3444699184406469,2009-11-07
0.7765010372664392,-0.3457166894749974,2009-11-08
0.7765010372664392,-0.34384653292347117,2009-11-09
0.7765010372664392,-0.34322314740629634,2009-11-10
0.7765010372664392,-0.34509330395782256,2009-11-11
0.7765010372664392,-0.3444699184406469,2009-11-12
0.7765010372664392,-0.3444699184406469,2009-11-13
0.7765010372664392,-0.3444699184406469,2009-11-14
0.7765010372664392,-0.3444699184406469,2009-11-15
0.7765010372664392,-0.3457166894749974,2009-11-16
0.7765010372664392,-0.3457166894749974,2009-11-17
0.7765010372664392,-0.3457166894749974,2009-11-18
0.7765010372664392,-0.3444699184406469,2009-11-19
0.7765010372664392,-0.34384653292347117,2009-11-20
0.7765010372664392,-0.3444699184406469,2009-11-21
0.7765010372664392,-0.34384653292347117,2009-11-22
0.7765010372664392,-0.3457166894749974,2009-11-23
0.7765010372664392,-0.34322314740629634,2009-11-24
0.7765010372664392,-0.34384653292347117,2009-11-25
0.7765010372664392,-0.34322314740629634,2009-11-26
0.7765010372664392,-0.34322314740629634,2009-11-27
0.7765010372664392,-0.3444699184406469,2009-11-28
0.7765010372664392,-0.34322314740629634,2009-11-29
0.7765010372664392,-0.34384653292347117,2009-11-30
1.385759548277074,-1.2552361590338985,2009-12-01
1.385759548277074,-1.2583530866197752,2009-12-02
1.385759548277074,-1.2539893879995478,2009-12-03
1.385759548277074,-1.253366002482372,2009-12-04
1.385759548277074,-1.2552361590338985,2009-12-05
1.385759548277074,-1.2546127735167227,2009-12-06
1.385759548277074,-1.2583530866197752,2009-12-07
1.385759548277074,-1.2583530866197752,2009-12-08
1.385759548277074,-1.253366002482372,2009-12-09
1.385759548277074,-1.253366002482372,2009-12-10
1.385759548277074,-1.2583530866197752,2009-12-11
1.385759548277074,-1.253366002482372,2009-12-12
1.385759548277074,-1.2546127735167227,2009-12-13
1.385759548277074,-1.2539893879995478,2009-12-14
1.385759548277074,-1.2546127735167227,2009-12-15
1.385759548277074,-1.2608466286884772,2009-12-16
1.385759548277074,-1.2602232431713014,2009-12-17
1.385759548277074,-1.2539893879995478,2009-12-18
1.385759548277074,-1.2546127735167227,2009-12-19
1.385759548277074,-1.2595998576541267,2009-12-20
1.385759548277074,-1.258976472136951,2009-12-21
1.385759548277074,-1.2583530866197752,2009-12-22
1.385759548277074,-1.2577297011026003,2009-12-23
1.385759548277074,-1.2571063155854247,2009-12-24
1.385759548277074,-1.256482930068249,2009-12-25
1.385759548277074,-1.255859544551074,2009-12-26
1.385759548277074,-1.2552361590338985,2009-12-27
1.385759548277074,-1.2546127735167227,2009-12-28
1.385759548277074,-1.2539893879995478,2009-12-29
1.385759548277074,-1.253366002482372,2009-12-30
1.385759548277074,-1.2527426169651965,2009-12-31
0.39467955634530555,-1.2521192314480216,2010-01-01
0.39467955634530555,-1.2514958459308458,2010-01-02
0.39467955634530555,-1.2508724604136712,2010-01-03
0.39467955634530555,-1.2502490748964954,2010-01-04
0.39467955634530555,-1.2496256893793196,2010-01-05
0.39467955634530555,-1.2490023038621447,2010-01-06
0.39467955634530555,-1.2483789183449692,2010-01-07
0.39467955634530555,-1.2477555328277934,2010-01-08
0.39467955634530555,-1.2471321473106185,2010-01-09
0.39467955634530555,-1.246508761793443,2010-01-10
0.39467955634530555,-1.2458853762762672,2010-01-11
0.39467955634530555,-1.2452619907590923,2010-01-12
0.39467955634530555,-1.2446386052419167,2010-01-13
0.39467955634530555,-1.2440152197247418,2010-01-14
0.39467955634530555,-1.243391834207566,2010-01-15
0.39467955634530555,-1.2427684486903903,2010-01-16
0.39467955634530555,-1.2421450631732156,2010-01-17
0.39467955634530555,-1.2415216776560398,2010-01-18
0.39467955634530555,-1.240898292138864,2010-01-19
0.39467955634530555,-1.2402749066216894,2010-01-20
0.39467955634530555,-1.2396515211045136,2010-01-21
0.39467955634530555,-1.2390281355873378,2010-01-22
0.39467955634530555,-1.238404750070163,2010-01-23
0.39467955634530555,-1.2377813645529874,2010-01-24
0.39467955634530555,-1.2371579790358116,2010-01-25
0.39467955634530555,-1.2365345935186367,2010-01-26
0.39467955634530555,-1.2359112080014611,2010-01-27
0.39467955634530555,-1.2352878224842863,2010-01-28
0.39467955634530555,-1.2346644369671105,2010-01-29
0.39467955634530555,-1.2340410514499347,2010-01-30
0.39467955634530555,-1.23341766593276,2010-01-31
0.6216295692397547,-1.2327942804155843,2010-02-01
0.6216295692397547,-1.2321708948984085,2010-02-02
0.6216295692397547,-1.2315475093812338,2010-02-03
0.6216295692397547,-1.2296773528297074,2010-02-04
0.6216295692397547,-1.2290539673125318,2010-02-05
0.6216295692397547,-1.228430581795357,2010-02-06
0.6216295692397547,-1.2278071962781811,2010-02-07
0.6216295692397547,-1.2290539673125318,2010-02-08
0.6216295692397547,-1.2327942804155843,2010-02-09
0.6216295692397547,-1.2271838107610056,2010-02-10
0.6216295692397547,-1.2265604252438307,2010-02-11
0.6216295692397547,-1.225937039726655,2010-02-12
0.6216295692397547,-1.2253136542094791,2010-02-13
0.6216295692397547,-1.2246902686923045,2010-02-14
0.6216295692397547,-1.2240668831751287,2010-02-15
0.6216295692397547,-1.223443497657953,2010-02-16
0.6216295692397547,-1.2228201121407782,2010-02-17
0.6216295692397547,-1.2221967266236025,2010-02-18
0.6216295692397547,-1.2215733411064267,2010-02-19
0.6216295692397547,-1.2209499555892518,2010-02-20
0.6216295692397547,-1.2203265700720762,2010-02-21
0.6216295692397547,-1.2197031845549013,2010-02-22
0.6216295692397547,-1.2190797990377256,2010-02-23
0.6216295692397547,-1.21845641352055,2010-02-24
0.6216295692397547,-1.2178330280033751,2010-02-25
0.6216295692397547,-1.2172096424861993,2010-02-26
0.6216295692397547,-1.2165862569690238,2010-02-27
0.6216295692397547,-1.215962871451849,2010-02-28
0.022111402130168916,-1.2153394859346731,2010-03-01
0.022111402130168916,-1.2147161004174973,2010-03-02
0.022111402130168916,-1.2140927149003227,2010-03-03
0.022111402130168916,-1.2134693293831469,2010-03-04
0.022111402130168916,-1.212845943865972,2010-03-05
0.022111402130168916,-1.2122225583487964,2010-03-06
0.022111402130168916,-1.2115991728316207,2010-03-07
0.022111402130168916,-1.2109757873144458,2010-03-08
0.022111402130168916,-1.21035240179727,2010-03-09
0.022111402130168916,-1.2097290162800944,2010-03-10
0.022111402130168916,-1.2091056307629195,2010-03-11
0.022111402130168916,-1.2084822452457438,2010-03-12
0.022111402130168916,-1.2078588597285682,2010-03-13
0.022111402130168916,-1.2072354742113933,2010-03-14
0.022111402130168916,-1.2066120886942175,2010-03-15
0.022111402130168916,-1.2059887031770418,2010-03-16
0.022111402130168916,-1.205365317659867,2010-03-17
0.022111402130168916,-1.2047419321426913,2010-03-18
0.022111402130168916,-1.2041185466255164,2010-03-19
0.022111402130168916,-1.2034951611083409,2010-03-20
0.022111402130168916,-1.202871775591165,2010-03-21
0.022111402130168916,-1.2022483900739902,2010-03-22
0.022111402130168916,-1.2016250045568144,2010-03-23
0.022111402130168916,-1.2010016190396389,2010-03-24
0.022111402130168916,-1.200378233522464,2010-03-25
0.022111402130168916,-1.1985080769709378,2010-03-26
0.022111402130168916,-1.197884691453762,2010-03-27
0.022111402130168916,-1.197261305936587,2010-03-28
0.022111402130168916,-1.1966379204194115,2010-03-29
0.022111402130168916,-1.1960145349022357,2010-03-30
0.022111402130168916,-1.1953911493850609,2010-03-31
0.34208169927963916,-1.1635984880091155,2010-04-01
0.34208169927963916,-1.1629751024919397,2010-04-02
0.34208169927963916,-1.1947677638678853,2010-04-03
0.34208169927963916,-1.1941443783507095,2010-04-04
0.34208169927963916,-1.1935209928335346,2010-04-05
0.34208169927963916,-1.1928976073163589,2010-04-06
0.34208169927963916,-1.1922742217991833,2010-04-07
0.34208169927963916,-1.1916508362820084,2010-04-08
0.34208169927963916,-1.1910274507648326,2010-04-09
0.34208169927963916,-1.190404065247657,2010-04-10
0.34208169927963916,-1.1897806797304822,2010-04-11
0.34208169927963916,-1.1891572942133064,2010-04-12
0.34208169927963916,-1.1885339086961315,2010-04-13
0.34208169927963916,-1.187910523178956,2010-04-14
0.34208169927963916,-1.1872871376617802,2010-04-15
0.34208169927963916,-1.1554944762858357,2010-04-16
0.34208169927963916,-1.1860403666274297,2010-04-17
0.34208169927963916,-1.185416981110254,2010-04-18
0.34208169927963916,-1.184793595593079,2010-04-19
0.34208169927963916,-1.1841702100759035,2010-04-20
0.34208169927963916,-1.1835468245587277,2010-04-21
0.34208169927963916,-1.1829234390415528,2010-04-22
0.34208169927963916,-1.182300053524377,2010-04-23
0.34208169927963916,-1.1816766680072024,2010-04-24
0.34208169927963916,-1.1810532824900266,2010-04-25
0.34208169927963916,-1.1804298969728508,2010-04-26
0.34208169927963916,-1.1798065114556762,2010-04-27
0.34208169927963916,-1.1791831259385004,2010-04-28
0.34208169927963916,-1.1785597404213246,2010-04-29
0.34208169927963916,-1.1779363549041497,2010-04-30
0.7974427766536949,-1.1773129693869742,2010-05-01
0.7974427766536949,-1.1766895838697984,2010-05-02
0.7974427766536949,-1.1760661983526235,2010-05-03
0.7974427766536949,-1.175442812835448,2010-05-04
0.7974427766536949,-1.1748194273182722,2010-05-05
0.7974427766536949,-1.1741960418010973,2010-05-06
0.7974427766536949,-1.1735726562839215,2010-05-07
0.7974427766536949,-1.1729492707667468,2010-05-08
0.7974427766536949,-1.172325885249571,2010-05-09
0.7974427766536949,-1.1717024997323953,2010-05-10
0.7974427766536949,-1.1710791142152206,2010-05-11
0.7974427766536949,-1.1704557286980448,2010-05-12
0.7974427766536949,-1.169832343180869,2010-05-13
0.7974427766536949,-1.1692089576636941,2010-05-14
0.7974427766536949,-1.169832343180869,2010-05-15
0.7974427766536949,-1.1692089576636941,2010-05-16
0.7974427766536949,-1.169832343180869,2010-05-17
0.7974427766536949,-1.1766895838697984,2010-05-18
0.7974427766536949,-1.169832343180869,2010-05-19
0.7974427766536949,-1.1773129693869742,2010-05-20
0.7974427766536949,-1.1766895838697984,2010-05-21
0.7974427766536949,-1.169832343180869,2010-05-22
0.7974427766536949,-1.169832343180869,2010-05-23
0.7974427766536949,-1.1766895838697984,2010-05-24
0.7974427766536949,-1.1766895838697984,2010-05-25
0.7974427766536949,-1.169832343180869,2010-05-26
0.7974427766536949,-1.1766895838697984,2010-05-27
0.7974427766536949,-1.169832343180869,2010-05-28
0.7974427766536949,-1.1773129693869742,2010-05-29
0.7974427766536949,-1.1704557286980448,2010-05-30
0.7974427766536949,-1.1704557286980448,2010-05-31
-0.42156126256262777,0.24462939529010125,2010-06-01
-0.42156126256262777,0.24462939529010125,2010-06-02
-0.42156126256262777,0.24462939529010125,2010-06-03
-0.42156126256262777,0.24462939529010125,2010-06-04
-0.42156126256262777,-1.2390281355873378,2010-06-05
-0.42156126256262777,-1.1249485859442407,2010-06-06
-0.42156126256262777,-1.1249485859442407,2010-06-07
-0.42156126256262777,1.0082766538299597,2010-06-08
-0.42156126256262777,-1.1249485859442407,2010-06-09
-0.42156126256262777,1.0082766538299597,2010-06-10
-0.42156126256262777,0.24462939529010125,2010-06-11
-0.42156126256262777,-0.25719594603609125,2010-06-12
-0.42156126256262777,0.24462939529010125,2010-06-13
-0.42156126256262777,-1.1249485859442407,2010-06-14
-0.42156126256262777,0.24462939529010125,2010-06-15
-0.42156126256262777,-1.1249485859442407,2010-06-16
-0.42156126256262777,0.24462939529010125,2010-06-17
-0.42156126256262777,-0.25719594603609125,2010-06-18
-0.42156126256262777,-1.1249485859442407,2010-06-19
-0.42156126256262777,-1.1249485859442407,2010-06-20
-0.42156126256262777,-0.25719594603609125,2010-06-21
-0.42156126256262777,-0.25719594603609125,2010-06-22
-0.42156126256262777,-0.25719594603609125,2010-06-23
-0.42156126256262777,-0.25719594603609125,2010-06-24
-0.42156126256262777,-0.25719594603609125,2010-06-25
-0.42156126256262777,-0.25719594603609125,2010-06-26
-0.42156126256262777,-1.2390281355873378,2010-06-27
-0.42156126256262777,1.0082766538299597,2010-06-28
-0.42156126256262777,-1.2390281355873378,2010-06-29
-0.42156126256262777,-0.25719594603609125,2010-06-30
-0.48000332596892364,-0.9984013259576355,2010-07-01
-0.48000332596892364,-0.9990247114748113,2010-07-02
-0.48000332596892364,-0.999648096991987,2010-07-03
-0.48000332596892364,-0.9984013259576355,2010-07-04
-0.48000332596892364,-0.9984013259576355,2010-07-05
-0.48000332596892364,-0.9977779404404608,2010-07-06
-0.48000332596892364,-0.9984013259576355,2010-07-07
-0.48000332596892364,-0.9990247114748113,2010-07-08
-0.48000332596892364,-0.9990247114748113,2010-07-09
-0.48000332596892364,-0.9977779404404608,2010-07-10
-0.48000332596892364,-0.9977779404404608,2010-07-11
-0.48000332596892364,-0.9984013259576355,2010-07-12
-0.48000332596892364,-0.9990247114748113,2010-07-13
-0.48000332596892364,-0.9977779404404608,2010-07-14
-0.48000332596892364,-0.9984013259576355,2010-07-15
-0.48000332596892364,-0.9990247114748113,2010-07-16
-0.48000332596892364,-0.9990247114748113,2010-07-17
-0.48000332596892364,-0.9990247114748113,2010-07-18
-0.48000332596892364,-0.997154554923285,2010-07-19
-0.48000332596892364,-0.9984013259576355,2010-07-20
-0.48000332596892364,-0.9990247114748113,2010-07-21
-0.48000332596892364,-0.9977779404404608,2010-07-22
-0.48000332596892364,-0.9990247114748113,2010-07-23
-0.48000332596892364,-0.999648096991987,2010-07-24
-0.48000332596892364,-0.9977779404404608,2010-07-25
-0.48000332596892364,-0.997154554923285,2010-07-26
-0.48000332596892364,-0.9977779404404608,2010-07-27
-0.48000332596892364,-0.9990247114748113,2010-07-28
-0.48000332596892364,-0.9990247114748113,2010-07-29
-0.48000332596892364,-0.9990247114748113,2010-07-30
-0.48000332596892364,-0.997154554923285,2010-07-31
-0.8301686892116469,-1.13180582663317,2010-08-01
-0.8301686892116469,-1.1349227542190476,2010-08-02
-0.8301686892116469,-1.13180582663317,2010-08-03
-0.8301686892116469,-1.1361695252533983,2010-08-04
-0.8301686892116469,-1.1311824411159952,2010-08-05
-0.8301686892116469,-1.1311824411159952,2010-08-06
-0.8301686892116469,-1.1361695252533983,2010-08-07
-0.8301686892116469,-1.1355461397362225,2010-08-08
-0.8301686892116469,-1.1311824411159952,2010-08-09
-0.8301686892116469,-1.1355461397362225,2010-08-10
-0.8301686892116469,-1.1349227542190476,2010-08-11
-0.8301686892116469,-1.13180582663317,2010-08-12
-0.8301686892116469,-1.1361695252533983,2010-08-13
-0.8301686892116469,-1.1355461397362225,2010-08-14
-0.8301686892116469,-1.1349227542190476,2010-08-15
-0.8301686892116469,-1.1349227542190476,2010-08-16
-0.8301686892116469,-1.1361695252533983,2010-08-17
