Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate,Date
1.4930016972928348,1.287066078399651,1.413443509800681,1.8188654001949776,1.6286078874712944,-1.7757940237263854,1.1023176408132498,1.6514332231592954,2004-02-26
-0.01077226292497936,-0.10571811836447619,-0.14936544245195874,0.09467543777073632,-0.09101411490348744,-1.646175505078881,1.134381361344677,2.329262511238056,2004-02-27
1.2223223844536282,-0.2180394245551316,0.6320390336743612,0.8261499672840507,-0.315312636952372,-1.4373456694801239,1.1160592353267205,2.280846133518144,2004-02-28
0.2899825291185836,1.1073519884946021,0.604131730955564,1.8711135808744999,1.778140235503884,-2.0278300322076444,1.1114787038222216,2.1840133780783217,2004-02-29
-0.37167801337725476,0.1413887552549657,-0.37262386420233584,-0.29718591732568206,0.5569593932377347,-1.8622063694913886,1.1160592353267205,1.4819759011396054,2004-03-01
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-1.8694073983051387,1.097737109308751,1.4093513345597382,2004-03-02
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-1.703783735588883,1.0748344517863087,1.0462285016604023,2004-03-03
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-1.0556911423513606,1.0794149832907944,0.8041466130608449,2004-03-04
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.8396602779388533,1.0794149832907944,0.8283548019208008,2004-03-05
1.3426243012710535,1.1747447722089956,0.9111120608623325,1.7666172195154548,2.2018152215962217,-0.9764798254001079,1.0794149832907944,0.8525629907807564,2004-03-06
0.47043540434472114,0.4558884125888009,0.5483171255179697,0.5387849735466772,1.0055564373355037,-1.61017036101013,1.1206397668312063,1.1914776348201366,2004-03-07
-0.34160253417289843,-0.17311090207886942,-0.28890195604594443,-0.32331000766544327,-0.3402346949578037,-1.8982115135601398,1.1114787038222216,1.2398940125400482,2004-03-08
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-1.6821806491476323,1.1023176408132498,1.0220203128004466,2004-03-09
-0.22130061735547335,0.11892449401683469,-0.14936544245195874,-0.06206910426783099,-0.11593617290891904,-1.3653353813426214,1.0931565778042651,0.8767711796407123,2004-03-10
0.7110392379795715,1.242137555923389,0.6878536391119554,0.6694054252454833,0.6815696832648928,-1.2213148050676166,1.088576046299779,0.9493957462205794,2004-03-11
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.32331000766544327,-0.39007881096866687,-1.4733508135488753,1.097737109308751,1.0462285016604023,2004-03-12
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-1.0772942287926115,1.0931565778042651,1.0946448793803136,2004-03-13
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.6164283847125955,1.088576046299779,0.9978121239404909,2004-03-14
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.2923820880938343,1.0794149832907944,0.9978121239404909,2004-03-15
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.010061122083676051,1.0656733887773238,0.8283548019208008,2004-03-16
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.011541964357574746,1.0565123257683522,0.6831056687610663,2004-03-17
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.2764991881924352,1.0473512627593673,0.6831056687610663,2004-03-18
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.040346079612575636,1.0473512627593673,0.5862729133212434,2004-03-19
-0.37167801337725476,-0.33036073074578703,-0.20518004788955302,-0.32331000766544327,-0.315312636952372,-0.7100417592913488,1.0473512627593673,0.441023780161509,2004-03-20
-0.22130061735547335,-0.12818237960260723,-0.1772727451707559,-0.11431728494735346,-0.24054646293607718,-0.5228150101338422,1.0473512627593673,0.441023780161509,2004-03-21
-0.37167801337725476,-0.3078964695076559,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.3859954626725876,1.0427707312548815,0.441023780161509,2004-03-22
0.47043540434472114,0.8602451148751604,0.32505870376759266,0.5910331542261996,0.731413799275756,-0.6092273558988451,1.0473512627593673,0.4894401578814205,2004-03-23
-0.34160253417289843,-0.3528249919839181,-0.37262386420233584,-0.3494340980052045,-0.24054646293607718,-1.1132993728613627,1.0427707312548815,0.4894401578814205,2004-03-24
-0.13107417974240448,-0.33036073074578703,-0.3168092587647416,-0.21881364630639838,-0.0660920568980558,-1.1060983440476124,1.0290291367414108,0.4894401578814205,2004-03-25
-0.37167801337725476,-0.3528249919839181,-0.37262386420233584,-0.3494340980052045,-0.3402346949578037,-1.0988973152338621,1.0198680737324262,0.46523196902146485,2004-03-26
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.9404746813313567,1.0152875422279402,0.441023780161509,2004-03-27
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.7460469033601,1.0061264792189555,0.441023780161509,2004-03-28
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.5876242694575946,0.9923848847054849,-0.5273037742367199,2004-03-29
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.4220006067413389,0.9969654162099707,-0.5273037742367199,2004-03-30
0.8614166340013528,0.5232811963031941,0.7715755472683468,0.8000258769442895,0.8809461473083456,-0.4796088372513409,1.0015459477144697,-0.5273037742367199,2004-03-31
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.688438672850098,1.0061264792189555,-0.5273037742367199,2004-04-01
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.29958311690758466,1.0107070107234413,-0.5273037742367199,2004-04-02
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.0676693525936781,1.0152875422279402,-0.5273037742367199,2004-04-03
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.2044889000549327,1.0198680737324262,-0.5273037742367199,2004-04-04
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.033145050798825286,1.0290291367414108,-0.5273037742367199,2004-04-05
-0.34160253417289843,-0.26296794703139376,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.3067841457213348,1.0381901997503826,-0.5273037742367199,2004-04-06
1.6433790933146164,1.039959204780209,1.1901850880503038,1.8711135808744999,2.5507240336722643,-0.544418096575093,1.0473512627593673,-0.5273037742367199,2004-04-07
-0.34160253417289843,-0.33036073074578703,-0.37262386420233584,-0.3494340980052045,-0.36515675296323524,-1.1565055457438642,1.061092857272838,-0.5273037742367199,2004-04-08
0.7110392379795715,0.4558884125888009,0.7994828499871441,0.747777696264767,0.9058682053137774,-0.4220006067413389,1.0748344517863087,-0.5273037742367199,2004-04-09
-0.34160253417289843,-0.33036073074578703,-0.37262386420233584,-0.3494340980052045,-0.36515675296323524,-0.8972685084488551,1.088576046299779,-0.5273037742367199,2004-04-10
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.7532479321738501,1.097737109308751,-0.5273037742367199,2004-04-11
-0.2814515757641859,0.02906744906431033,0.3529660064863898,-0.19268955596663714,-0.09101411490348744,-0.342789289790086,1.1114787038222216,-0.5273037742367199,2004-04-12
-0.37167801337725476,-0.3528249919839181,-0.3447165614835387,-0.32331000766544327,-0.3402346949578037,-1.0772942287926115,1.1206397668312063,-0.5273037742367199,2004-04-13
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.7532479321738501,1.1206397668312063,-0.5273037742367199,2004-04-14
-0.3115270549685422,0.006603187826179228,-0.03773623157677019,-0.0359450139280698,-0.1657802889197823,-0.5588201542025935,1.1206397668312063,-0.5273037742367199,2004-04-15
1.7937564893363978,1.8037440868766657,1.6925165369886526,2.132354484272112,2.0772049315690637,-0.44360369318258963,1.1252202983356923,0.0294845695422617,2004-04-16
0.5606618419577901,0.02906744906431033,0.5204098227991727,0.06855134743097513,0.13328440714539716,-0.3643923762313368,1.1572840188671323,1.1188530682402695,2004-04-17
-0.040847742129335604,0.0964602327787036,-0.0656435342955673,-0.009820923588308553,0.25789469717255525,-0.39319649148633773,1.161864550371618,1.7240577897391627,2004-04-18
1.0418695092274906,0.8153165923988982,1.0785558771751156,0.9045222383033343,1.1800108433735252,-0.5156139813200922,1.161864550371618,1.6272250342993397,2004-04-19
-0.2513760965598296,-0.3528249919839181,-0.20518004788955302,-0.2710618269859208,-0.315312636952372,-0.8108561626838522,1.171025613380603,1.7482659785991184,2004-04-20
-0.34160253417289843,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.14836151181882937,1.171025613380603,1.699849600879207,2004-04-21
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.18288581361368217,1.161864550371618,1.5788086565794284,2004-04-22
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.34130844751618733,1.1572840188671323,1.1430612571002252,2004-04-23
1.312548822066697,1.1747447722089956,1.1343704826127097,1.2702595030599915,1.3544652494115466,0.5357362254874443,1.1527034873626334,0.973603935080535,2004-04-24
-0.34160253417289843,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.1324786119174302,1.1527034873626334,0.973603935080535,2004-04-25
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.19156768470133095,1.1481229558581476,0.537856535601332,2004-04-26
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.09795431012257767,1.1435424243536616,0.5862729133212434,2004-04-27
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.07487038140742844,1.1435424243536616,0.537856535601332,2004-04-28
-0.3115270549685422,-0.3528249919839181,-0.3168092587647416,-0.32331000766544327,-0.315312636952372,0.0676693525936781,1.1435424243536616,0.4894401578814205,2004-04-29
0.01930321627937695,0.051531710302441386,0.18552219017360694,-0.009820923588308553,0.008674117118239066,0.16848375598618145,1.1435424243536616,0.441023780161509,2004-04-30
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.09075328130882733,1.1435424243536616,0.27156645814181896,2004-05-01
0.04937869548373319,-0.17311090207886942,0.24133679561120128,0.3297922508285874,0.058518233129102294,-0.011541964357574746,1.1389618928491627,0.10210913612212895,2004-05-02
-0.01077226292497936,1.1747447722089956,0.01807837386082408,0.09467543777073632,0.18312852315626035,0.010061122083676051,1.1389618928491627,0.05369275840221745,2004-05-03
3.267454970349856,4.858883615262493,3.394862002835278,4.065537169414442,4.5694107321122255,0.34130844751618733,1.1481229558581476,2.1840133780783217,2004-05-04
2.575718948649661,2.8146358425925646,1.9157749587390294,3.4385590012601734,3.4229960638623713,-0.2275728287700822,1.2259919914344724,5.500535251892256,2004-05-05
1.7636810101320413,1.0848877272564712,1.2180923907691013,2.132354484272112,3.298385773835213,-0.630830442340096,1.2855389009928537,8.6475998036865,2004-05-06
0.8614166340013528,0.6131382412557186,0.9948339690187241,0.643281334905722,0.43234910321057657,-0.7604489609876005,1.2259919914344724,7.122483905509291,2004-05-07
1.282473342862341,2.2305650504011565,2.1111260777706096,1.7927413098552158,1.3544652494115466,-0.7820520474288513,1.20308933391203,5.912074462511503,2004-05-08
-0.37167801337725476,-0.2180394245551316,-0.3168092587647416,-0.2449377366461596,-0.315312636952372,-0.6740366152225975,1.1756061448850887,4.507999508634071,2004-05-09
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.5012119236925914,1.1481229558581476,1.96613967833872,2004-05-10
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.36515675296323524,-0.3499903186038364,1.1572840188671323,1.0220203128004466,2004-05-11
-0.16114965894676078,-0.10571811836447619,-0.20518004788955302,-0.14044137528711467,-0.21562440493064555,0.11807655428992977,1.1572840188671323,1.5303922788595168,2004-05-12
-0.37167801337725476,-0.33036073074578703,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.033145050798825286,1.1572840188671323,1.5303922788595168,2004-05-13
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,-0.047547108426325986,1.1572840188671323,1.2641022014000038,2004-05-14
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.24049404412368394,1.1572840188671323,1.2641022014000038,2004-05-15
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.11807655428992977,1.1527034873626334,1.2156858236800923,2004-05-16
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.42051976446744016,1.1481229558581476,0.9978121239404909,2004-05-17
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.2332930153099336,1.1481229558581476,0.8041466130608449,2004-05-18
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.3845146203986889,1.1435424243536616,0.7073138576210222,2004-05-19
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.31250433226118646,1.1435424243536616,0.4894401578814205,2004-05-20
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.3197053610749368,1.1389618928491627,0.4894401578814205,2004-05-21
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.2332930153099336,1.1389618928491627,0.4168155913015533,2004-05-22
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.30530330344743606,1.1389618928491627,0.3199828358617304,2004-05-23
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.17568478479993183,1.134381361344677,0.1263173249820846,2004-05-24
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.08207141022117853,1.134381361344677,0.1263173249820846,2004-05-25
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.2764991881924352,1.134381361344677,0.1263173249820846,2004-05-26
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.3845146203986889,1.134381361344677,0.1263173249820846,2004-05-27
-0.34160253417289843,-0.3752892532220492,-0.3447165614835387,-0.29718591732568206,-0.39007881096866687,0.18288581361368217,1.134381361344677,0.1263173249820846,2004-05-28
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.36291153395743836,1.1298008298401911,-0.06734818589756118,2004-05-29
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.28370021700618553,1.1298008298401911,-0.18838913019733983,2004-05-30
1.0418695092274906,0.41095989011253875,0.43668791464278117,0.7739017866045281,1.0055564373355037,-0.011541964357574746,1.1298008298401911,-0.18838913019733983,2004-05-31
0.8012656755926403,0.43342415135066986,0.43668791464278117,0.6171572445659609,1.055400553346367,0.4637259373499418,1.1298008298401911,-0.18838913019733983,2004-06-01
-0.19122513815111705,0.43342415135066986,-0.009828928857973021,-0.009820923588308553,-0.39007881096866687,0.22609198649618376,1.1298008298401911,-0.18838913019733983,2004-06-02
0.47043540434472114,0.41095989011253875,0.6320390336743612,0.2775440701490649,0.4572711612160082,0.47812799497744246,1.1298008298401911,-0.18838913019733983,2004-06-03
-0.34160253417289843,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.6437516576936979,1.1298008298401911,-0.18838913019733983,2004-06-04
0.8313411547969967,-0.3752892532220492,-0.009828928857973021,-0.29718591732568206,-0.36515675296323524,0.6005454848111964,1.1298008298401911,-0.18838913019733983,2004-06-05
0.8313411547969967,0.0964602327787036,0.21342949289240412,0.4604127025273935,0.5320373352323031,0.5285351966736939,1.1298008298401911,-0.18838913019733983,2004-06-06
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.3197053610749368,1.1298008298401911,-0.11576456361747268,2004-06-07
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,0.7661691475274524,1.1252202983356923,-0.261013696777207,2004-06-08
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,1.025406184822461,1.1252202983356923,-0.261013696777207,2004-06-09
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,1.2630401356762193,1.1252202983356923,-0.2852218856371627,2004-06-10
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,1.0830144153324632,1.1252202983356923,-0.3336382633570742,2004-06-11
-0.37167801337725476,-0.3752892532220492,-0.37262386420233584,-0.3494340980052045,-0.39007881096866687,1.0038030983812103,1.1206397668312063,-0.4788873965168085,2004-06-12
-0.37167801337725476,-0.24050368579326264,-0.3447165614835387,-0.29718591732568206,-0.39007881096866687,0.7877722339687029,1.1206397668312063,-0.4788873965168085,2004-06-13
-0.37167801337725476,-0.3528249919839181,-0.3447165614835387,-0.32331000766544327,-0.39007881096866687,0.32690638988868714,1.1160592353267205,-0.5273037742367199,2004-06-14
-0.37167801337725476,-0.24050368579326264,-0.09355083701436445,-0.3494340980052045,-0.39007881096866687,0.550138283114945,1.1160592353267205,-0.5273037742367199,2004-06-15
