,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
2012-08-12,1478.7999999999997,1275.0,1264.8000000000002,1075.0,1197.6,1154.1999999999998,1276.3999999999999,702.0,1133.2,1696.1999999999998,13.739608938547487,5.380893854748604,1.8835754189944132,7.02195530726257,3.928938547486034,13.522067039106144,10.327932960893854,13.83659217877095,13.737709497206705,1710302.6293559996,2775983.832,2378814.3072,0.0,0.0,0.3588268156424581,-0.6143575418994414
2013-02-08,1071.2,717.0,774.4,707.6,889.2,775.5999999999999,1025.0,399.0,961.6000000000001,1367.6,12.827709497206707,5.058379888268156,1.7172067039106145,5.90195530726257,3.0263128491620113,15.894134078212291,11.504748603351953,15.8268156424581,16.439106145251397,1698288.723465,2823845.6304,2300255.6688,0.0,0.0,0.41631284916201117,-0.49000000000000005
2013-08-07,1707.0000000000002,983.0000000000001,969.3999999999999,779.2,1805.2,967.6000000000001,1379.6,757.0,1090.6,1850.7999999999997,12.76558659217877,5.409050279329609,1.9016201117318434,6.825027932960893,3.843240223463687,14.474301675977651,11.274301675977654,14.769832402234638,14.956145251396649,1564969.882197,2930664.1536,2083143.1824000003,161243.262685,117695.08226599998,0.3520111731843576,-0.5970949720670391
2014-02-03,865.5999999999999,719.1999999999999,856.8,714.8,962.5999999999999,435.79999999999995,813.4000000000001,458.4,839.0,1065.2,12.206256983240221,5.244804469273743,1.7767597765363126,5.935307262569832,3.4962569832402233,16.15921787709497,11.892737430167596,16.37486033519553,16.962569832402234,1494438.0768,2965639.0895999996,2157816.8016,876114.0376609999,778362.8910379999,0.35960893854748605,-0.7303351955307262
2014-08-02,972.8,708.0,728.6,689.6,880.8,744.5999999999999,955.0,888.2,839.6000000000001,1111.0,12.152346368715083,5.302067039106145,1.5168715083798883,6.066256983240223,3.8741899441340784,14.981005586592179,11.603910614525141,15.519832402234636,15.410893854748604,1608027.762654,3080563.5312,2074809.816,880021.8936450002,762050.1825949999,0.33865921787709496,-0.7607262569832404
2015-01-29,542.3999999999999,429.6,520.8,360.4,565.6,516.0,461.0,620.4000000000001,431.4,679.4,11.937932960893857,5.551731843575419,1.9235195530726255,6.360335195530726,3.9501117318435752,16.034078212290503,12.403631284916202,16.2463687150838,16.779888268156423,1704022.411974,3117520.2672,2231235.0504,985617.2614230001,883177.4931200001,0.28698324022346366,-0.9623463687150837
2015-07-28,777.0,704.1999999999999,786.8000000000001,542.0,913.4,924.8,767.8,557.5999999999999,703.6,909.4000000000001,12.5040782122905,5.78022346368715,2.2615642458100558,7.42145251396648,4.449385474860335,15.075698324022348,12.199720670391061,15.530446927374301,15.494413407821229,1444361.2880000002,3069898.8767999997,2158518.3263999997,988800.6265109999,976381.8900499999,0.1974301675977653,-0.9389385474860337
2016-01-24,1040.6,681.4000000000001,844.8,616.0,994.4,838.8,931.0,484.0,951.4,1151.6,12.116648044692738,5.6289944134078205,1.6462011173184359,5.04731843575419,3.4133519553072627,15.425977653631286,11.14441340782123,15.625418994413407,16.115642458100556,1136209.2480000001,2962735.3584000003,1819401.5232000002,733624.364702,1359117.4835960001,0.3846927374301676,-0.6671508379888268
2016-07-22,796.4000000000001,494.20000000000005,677.0,586.2,826.4,724.0,779.8000000000001,500.20000000000005,695.0,921.6,12.423631284916201,5.69340782122905,2.1479329608938547,6.540614525139665,4.155083798882681,15.000837988826817,12.13268156424581,15.583519553072625,15.331843575418995,1272411.8495999998,3125990.4912,1987299.0576000004,1041950.584427,940708.9854860001,0.2137430167597766,-0.9504469273743017
2017-01-18,556.4,326.4,428.6,354.2,529.4000000000001,510.19999999999993,558.4,276.4,446.6,682.4000000000001,12.438435754189944,5.725754189944136,2.155586592178771,5.401899441340783,3.878994413407821,15.328491620111732,11.667039106145252,10.187150837988828,16.1304469273743,983610.9936,3085709.0831999993,1954048.6223999998,932918.476639,1071888.807842,0.26340782122905027,-0.8561452513966481
2017-07-17,857.0,709.0,698.6000000000001,594.0000000000001,992.2,897.4000000000001,798.0,530.2,779.8000000000001,1107.4,12.921229050279328,5.825251396648045,2.55608938547486,7.012011173184358,4.412234636871509,15.49972067039106,12.693016759776535,0.0,15.825698324022348,1232488.6455120002,3055314.1248000003,1900907.0928000002,1117461.8760060002,1025012.9772840001,0.20843575418994414,-0.8559776536312851
2018-01-13,869.6,775.0,815.0,695.0,899.8000000000001,950.4,939.4,1041.0,844.8000000000001,1118.3999999999999,12.477765363128492,5.063631284916201,1.5415642458100562,4.749553072625699,3.332178770949721,14.0768156424581,10.093854748603354,0.0,14.79804469273743,1044011.4094889999,3084416.2367999996,1956651.4656,1060116.2602139998,795508.1272470001,0.3902234636871509,-0.6327932960893855
2018-07-12,526.6000000000001,531.6,453.2,365.0,593.8000000000001,576.8000000000001,510.0,393.4,459.2,647.8,12.726312849162012,5.596648044692738,2.449050279329609,7.081117318435754,4.421843575418994,17.104748603351954,14.111731843575418,0.0,17.443016759776533,1249963.3748479998,2934492.3423599997,1928925.9647999997,1191034.564894,689213.5511139999,0.15430167597765365,-1.000782122905028
2019-01-08,658.0,435.4,509.6,417.20000000000005,643.2,547.4,609.1999999999999,605.2,616.4,783.8000000000001,12.739106145251395,5.420502793296089,1.9796089385474862,5.59050279329609,4.210279329608938,13.254748603351958,9.356983240223464,0.0,14.027094972067038,1208732.0715480002,2898321.95977,1770352.3728,1099152.1625869998,646479.737373,0.27089385474860334,-0.8231843575418994
2019-07-07,1451.6,1061.4,1183.2,872.2,1222.1999999999998,1195.2,1281.8000000000002,607.2,1143.7999999999997,1568.4,12.9740782122905,5.239776536312849,2.14804469273743,6.608770949720671,4.065027932960893,17.8340782122905,14.403072625698325,0.0,18.091340782122902,1321840.859884,2800157.9733299995,1788995.371148,1107019.7584139998,570192.8524814001,0.32513966480446926,-0.6150279329608939
2020-01-03,836.4000000000001,483.4,636.4,458.59999999999997,761.8,693.2,801.4,405.0,767.5999999999999,1102.0,12.328994413407818,5.221117318435754,1.7410614525139663,4.902960893854748,3.5754189944134076,13.136033519553072,9.872067039106145,0.0,13.858659217877094,1062017.550615,1764874.1598029998,1239638.850331,1057751.4151730002,556902.1808940001,0.33798882681564246,-0.8178212290502792
