,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
2010-08-23,54.0,77.2,82.80000000000001,80.8,71.60000000000001,20.78103448275862,249.65655172413796,2.867931034482759
2010-09-22,74.2,85.60000000000001,75.6,83.8,124.8,15.92241379310345,248.36551724137928,2.900344827586207
2010-10-22,225.20000000000002,265.6,217.39999999999998,192.00000000000003,270.2,12.496551724137932,248.59793103448277,3.266551724137931
2010-11-21,166.60000000000002,280.2,185.4,188.8,208.8,6.170689655172414,251.31344827586207,9.69
2010-12-21,111.6,170.0,113.2,122.20000000000002,125.4,8.11551724137931,251.60241379310347,10.402413793103447
2011-01-20,67.0,97.0,70.19999999999999,78.0,94.0,6.7879310344827575,251.13586206896548,1.4120689655172414
2011-02-19,107.2,124.99999999999999,115.99999999999999,123.6,149.8,7.9224137931034475,251.95793103448275,7.254482758620688
2011-03-21,37.800000000000004,37.2,33.4,44.6,57.8,14.60344827586207,251.50172413793103,4.762068965517241
2011-04-20,20.2,11.2,33.0,15.6,14.800000000000002,16.736206896551725,251.27068965517236,0.6000000000000001
2011-05-20,91.80000000000001,124.20000000000002,95.4,90.8,121.80000000000001,21.044827586206896,251.15689655172412,0.6000000000000001
2011-06-19,1.2,8.6,8.0,6.4,14.0,23.629310344827584,250.9844827586207,0.7979310344827586
2011-07-19,36.8,29.799999999999997,26.4,21.6,30.0,22.025862068965516,250.18068965517244,2.2241379310344827
2011-08-18,6.6,7.8,12.8,7.4,16.2,24.95862068965517,248.46689655172415,3.472413793103448
2011-09-17,24.4,35.599999999999994,30.0,37.2,39.199999999999996,19.824137931034485,246.4751724137931,3.4482758620689653
2011-10-17,110.60000000000001,129.2,96.39999999999999,124.0,123.6,13.772413793103448,244.6341379310345,2.2437931034482754
2011-11-16,86.80000000000001,86.19999999999999,70.4,93.2,116.0,11.055172413793104,243.97827586206898,0.8689655172413796
2011-12-16,59.60000000000001,63.199999999999996,57.599999999999994,75.60000000000001,56.4,7.591379310344827,244.77931034482754,0.6000000000000001
2012-01-15,1.4000000000000001,0.0,0.6,1.4,10.4,3.7775862068965522,244.74206896551723,0.6000000000000001
2012-02-14,32.60000000000001,30.599999999999998,30.599999999999998,33.800000000000004,38.800000000000004,10.068965517241379,244.70206896551727,0.6000000000000001
2012-03-15,62.8,54.400000000000006,59.800000000000004,77.2,86.2,14.513793103448275,244.83999999999997,0.4499999999999999
2012-04-14,121.19999999999999,114.6,126.8,135.60000000000002,156.8,15.639655172413793,246.37379310344832,0.4499999999999999
2012-05-14,44.800000000000004,82.8,99.4,88.0,107.40000000000002,18.400000000000002,247.60758620689657,0.4499999999999999
2012-06-13,0.0,0.0,0.2,0.0,0.0,24.560344827586206,247.72689655172414,0.4879310344827586
2012-07-13,0.0,2.0,1.8,0.4,0.0,25.139655172413796,247.04517241379313,1.4310344827586208
2012-08-12,4.0,53.2,38.2,42.800000000000004,48.400000000000006,24.663793103448278,245.69275862068966,2.103448275862069
2012-09-11,65.8,71.8,75.60000000000001,71.6,83.39999999999999,19.77241379310345,244.32206896551725,1.896551724137931
2012-10-11,74.2,260.0,174.0,215.79999999999998,182.0,15.458620689655174,243.9331034482759,0.6827586206896554
2012-11-10,105.8,185.6,152.99999999999997,153.6,166.39999999999998,10.28103448275862,246.0286206896551,0.6000000000000001
2012-12-10,39.8,98.4,91.80000000000003,126.8,123.80000000000001,7.51551724137931,249.67344827586203,2.906896551724137
2013-01-09,53.60000000000001,184.79999999999995,162.99999999999997,158.79999999999998,173.6,7.055172413793104,251.3168965517241,6.712068965517239
2013-02-08,47.6,114.2,134.60000000000002,128.0,167.39999999999998,6.899999999999999,251.2655172413793,6.439655172413792
2013-03-10,95.39999999999999,149.6,176.79999999999998,210.2,234.99999999999997,10.222413793103449,252.13689655172413,16.04241379310345
2013-04-09,37.199999999999996,79.4,63.2,53.2,69.6,17.615517241379308,251.41310344827585,3.7120689655172416
2013-05-09,111.60000000000001,168.00000000000003,134.79999999999998,160.0,179.6,16.294827586206896,251.84620689655176,3.0172413793103448
2013-06-08,13.0,24.6,34.400000000000006,19.0,17.599999999999998,21.510344827586206,251.6937931034483,1.2413793103448278
2013-07-08,15.6,17.6,22.4,20.4,7.799999999999999,25.38275862068966,251.2606896551724,1.2689655172413792
2013-08-07,49.2,44.800000000000004,73.6,51.0,44.8,23.913793103448278,249.90448275862067,3.293103448275862
2013-09-06,81.0,134.79999999999998,103.80000000000001,137.4,160.59999999999997,20.0448275862069,248.01793103448279,3.310344827586207
2013-10-06,99.99999999999999,213.00000000000003,131.8,103.0,113.2,17.693103448275863,247.37241379310345,4.020689655172413
2013-11-05,64.60000000000001,135.40000000000003,129.79999999999998,86.4,119.8,11.484482758620688,247.78344827586207,1.1551724137931036
2013-12-05,41.6,114.4,61.4,56.2,73.8,9.422413793103448,248.8306896551724,0.6000000000000001
2014-01-04,165.4,398.0,232.99999999999997,236.80000000000004,283.8,10.418965517241379,251.50275862068966,11.52344827586207
2014-02-03,162.6,294.20000000000005,223.2,239.8,280.2,11.227586206896554,252.09620689655176,14.658275862068969
2014-03-05,28.799999999999997,55.400000000000006,53.400000000000006,45.0,45.0,13.851724137931035,251.18689655172412,7.06448275862069
2014-04-04,43.199999999999996,84.60000000000001,67.0,65.0,71.2,14.136206896551725,250.00172413793103,1.3586206896551727
2014-05-04,8.8,19.799999999999997,12.8,9.6,10.799999999999999,15.551724137931032,250.23413793103444,0.7931034482758623
2014-06-03,39.2,74.00000000000001,55.199999999999996,50.800000000000004,62.8,20.891379310344828,250.0058620689655,0.7586206896551725
2014-07-03,140.8,132.4,140.2,125.20000000000002,147.8,21.053448275862063,249.6289655172414,0.7931034482758623
2014-08-02,30.0,6.6,9.600000000000001,10.6,15.2,20.92413793103448,249.23620689655178,1.3275862068965518
2014-09-01,143.6,146.2,175.6,223.8,128.0,18.49827586206896,248.69310344827585,2.003448275862069
2014-10-01,95.4,120.6,112.80000000000001,117.99999999999999,110.79999999999998,16.458620689655174,248.4544827586207,1.9941379310344827
2014-10-31,227.0,226.39999999999995,196.8,208.8,214.8,11.63103448275862,249.26482758620688,4.120689655172414
2014-11-30,61.79999999999999,68.8,60.4,78.80000000000001,77.4,8.348275862068965,249.5106896551724,3.4827586206896552
2014-12-30,13.2,41.4,15.399999999999999,16.0,18.6,6.470689655172414,249.76172413793103,0.8758620689655174
2015-01-29,114.20000000000002,135.20000000000002,118.60000000000001,134.39999999999998,119.2,5.062068965517242,250.92137931034486,3.910344827586207
2015-02-28,104.80000000000001,142.59999999999997,111.00000000000001,91.0,109.0,8.875862068965516,250.93344827586202,4.318965517241379
2015-03-30,53.599999999999994,72.2,54.8,53.8,63.2,12.191379310344828,251.15241379310342,2.9551724137931035
2015-04-29,56.6,67.39999999999999,77.60000000000001,84.4,61.00000000000001,16.29655172413793,251.45965517241376,0.8620689655172417
2015-05-29,41.4,38.4,64.2,73.6,71.2,20.25344827586207,251.50241379310341,0.6827586206896551
2015-06-28,24.799999999999997,4.4,5.2,4.0,3.4,25.444827586206895,251.02448275862074,1.6068965517241378
2015-07-28,70.8,66.60000000000001,97.99999999999999,109.00000000000001,117.60000000000001,23.63103448275862,249.57931034482755,2.6379310344827585
2015-08-27,23.2,52.8,27.2,42.8,28.8,20.268965517241377,248.07655172413791,2.5
2015-09-26,131.2,205.0,161.60000000000002,171.59999999999997,158.39999999999998,14.351724137931036,246.948275862069,2.5
2015-10-26,113.8,102.0,173.2,86.60000000000001,112.80000000000001,12.155172413793103,247.24827586206897,1.103448275862069
2015-11-25,9.2,15.799999999999997,12.0,8.2,14.600000000000001,7.167241379310345,247.2913793103448,0.7931034482758623
2015-12-25,121.4,150.6,109.4,130.6,152.8,5.550000000000001,247.7158620689655,1.3448275862068968
2016-01-24,183.2,247.8,163.99999999999997,192.60000000000002,194.79999999999995,7.753448275862069,250.21068965517247,5.308965517241378
2016-02-23,130.0,178.59999999999997,114.80000000000001,127.8,143.8,7.979310344827585,251.89172413793105,10.783103448275861
2016-03-24,7.2,10.6,8.6,4.4,14.200000000000001,13.887931034482758,250.93172413793098,1.0965517241379312
2016-04-23,106.6,191.6,119.60000000000001,86.2,112.0,13.610344827586209,251.10724137931032,0.6000000000000001
2016-05-23,42.8,54.6,45.0,57.599999999999994,108.8,17.294827586206896,251.50310344827582,1.2413793103448276
2016-06-22,7.4,2.4,7.4,0.0,1.2000000000000002,23.24827586206896,251.05586206896555,1.3103448275862069
2016-07-22,19.0,54.2,29.4,27.8,22.8,23.199999999999996,250.02172413793107,2.0
2016-08-21,95.6,118.60000000000001,104.60000000000001,95.2,87.2,22.56896551724138,248.4506896551724,2.9310344827586206
2016-09-20,90.80000000000001,116.6,93.00000000000001,70.2,91.6,15.353448275862068,246.8951724137931,2.4482758620689653
2016-10-20,170.79999999999998,187.99999999999997,132.4,187.0,170.20000000000002,11.0,246.45896551724132,0.9379310344827589
2016-11-19,11.799999999999999,12.4,12.400000000000002,12.399999999999999,11.799999999999999,8.429310344827586,248.5341379310345,0.6000000000000001
2016-12-19,51.0,51.60000000000001,41.400000000000006,46.8,53.4,3.9241379310344824,248.51931034482757,0.6000000000000001
2017-01-18,93.8,162.0,99.60000000000001,71.8,99.20000000000002,6.31206896551724,249.63551724137932,2.117241379310345
2017-02-17,123.2,126.19999999999999,103.2,112.4,122.19999999999999,9.45344827586207,251.05758620689653,5.068965517241379
2017-03-19,1.4,26.0,23.999999999999996,5.2,10.400000000000002,14.060344827586205,250.7627586206897,1.041379310344828
2017-04-18,77.60000000000001,76.8,65.8,60.8,77.00000000000001,12.636206896551723,250.7331034482759,0.6000000000000001
2017-05-18,2.6,21.799999999999997,4.0,0.6000000000000001,6.3999999999999995,20.384482758620692,250.4896551724138,0.6000000000000001
2017-06-17,35.999999999999986,61.0,29.599999999999998,27.2,13.399999999999999,23.031034482758617,249.99758620689653,0.9517241379310345
2017-07-17,20.0,23.599999999999998,10.0,18.200000000000003,15.0,24.97241379310345,249.10999999999996,1.6724137931034482
2017-08-16,89.39999999999999,130.0,107.2,122.8,138.6,21.862068965517242,247.78620689655176,2.310344827586207
2017-09-15,27.199999999999996,43.0,25.599999999999998,16.6,21.8,15.553448275862069,246.9051724137931,1.4137931034482758
2017-10-15,88.79999999999998,156.2,162.4,120.60000000000001,146.0,12.017241379310343,246.25206896551728,1.0
2017-11-14,149.4,247.39999999999995,140.4,208.20000000000002,152.8,6.244827586206896,247.30448275862068,0.8620689655172413
2017-12-14,105.39999999999999,125.8,83.80000000000001,98.39999999999999,114.80000000000001,6.28103448275862,250.10034482758618,7.311379310344828
2018-01-13,133.2,139.0,81.39999999999999,102.00000000000001,135.60000000000002,6.067241379310344,250.06758620689658,4.562068965517242
2018-02-12,176.6,207.4,118.19999999999999,158.39999999999998,200.79999999999998,3.637931034482758,251.03931034482758,7.026206896551725
2018-03-14,102.4,197.20000000000002,102.4,137.2,150.6,9.441379310344827,251.37103448275863,6.973793103448275
2018-04-13,38.0,69.2,40.2,23.0,36.0,17.248275862068965,251.99068965517242,1.4689655172413794
2018-05-13,43.4,48.4,38.2,36.0,63.599999999999994,18.56551724137931,251.97241379310344,0.6275862068965519
2018-06-12,31.4,39.4,35.4,21.4,31.999999999999996,21.55862068965518,251.78241379310347,0.6000000000000001
2018-07-12,47.800000000000004,58.00000000000001,78.80000000000001,96.2,106.0,24.729310344827585,251.30758620689656,1.6206896551724137
2018-08-11,34.6,26.6,39.0,50.2,59.99999999999999,22.212068965517243,249.85793103448276,2.9482758620689653
2018-09-10,34.400000000000006,64.4,47.8,19.799999999999997,32.199999999999996,19.49137931034483,248.02068965517242,2.913793103448276
2018-10-10,135.2,123.8,126.0,90.60000000000001,114.6,15.363793103448279,246.58896551724135,1.5655172413793106
2018-11-09,94.39999999999999,106.6,90.8,92.4,111.6,8.341379310344829,246.29689655172416,0.6000000000000001
2018-12-09,32.800000000000004,41.599999999999994,37.6,33.0,39.2,4.606896551724137,246.6796551724138,0.6000000000000001
2019-01-08,158.8,199.40000000000003,137.8,189.99999999999997,170.79999999999998,4.503448275862069,247.2710344827586,0.6000000000000001
2019-02-07,17.8,18.4,9.4,29.2,13.6,9.305172413793102,250.46448275862068,1.0000000000000002
2019-03-09,45.599999999999994,49.6,51.60000000000001,37.6,37.6,10.294827586206894,250.3903448275862,0.6000000000000001
2019-04-08,76.0,107.4,90.39999999999999,34.0,74.60000000000001,12.210344827586205,250.38862068965517,0.6000000000000001
2019-05-08,103.8,164.6,138.8,50.2,118.8,14.627586206896554,251.54413793103447,1.851724137931035
2019-06-07,35.4,34.800000000000004,39.2,13.0,26.2,23.81379310344828,251.63172413793106,0.7344827586206896
2019-07-07,29.599999999999998,40.0,29.4,14.6,52.0,23.36206896551724,250.9510344827586,2.2758620689655173
2019-08-06,22.400000000000002,49.400000000000006,16.2,43.0,31.0,24.534482758620687,249.40965517241372,2.1206896551724137
2019-09-05,137.8,106.8,93.80000000000001,82.2,131.6,18.66724137931034,248.39586206896553,1.0379310344827588
2019-10-05,102.4,119.8,109.8,127.2,119.19999999999999,15.422413793103447,247.9786206896552,1.0
2019-11-04,360.99999999999994,429.0,330.2,380.6,378.5999999999999,9.548275862068966,249.61413793103446,8.351379310344827
2019-12-04,143.2,156.39999999999998,101.4,149.79999999999998,147.39999999999998,7.55344827586207,250.19931034482758,10.909310344827585
2020-01-03,57.599999999999994,70.6,46.4,48.2,66.60000000000001,6.922413793103448,249.24172413793104,2.5689655172413794
2020-02-02,121.6,141.60000000000002,93.0,126.80000000000001,107.39999999999999,8.374137931034483,250.1627586206896,1.5
2020-03-03,55.800000000000004,48.6,41.8,38.4,41.4,8.491379310344827,251.11448275862068,7.382758620689655
2020-04-02,52.800000000000004,61.0,42.800000000000004,43.6,55.99999999999999,13.594827586206897,250.94931034482752,0.6000000000000001
2020-05-02,68.4,84.39999999999999,53.199999999999996,59.8,75.6,16.879310344827587,251.05310344827583,0.6000000000000001
2020-06-01,60.400000000000006,49.39999999999999,52.2,64.19999999999999,55.8,19.110344827586207,250.92620689655172,0.6000000000000001
