,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
2015-05-19,36.4,47.099999999999994,43.60000000000001,44.00000000000001,44.599999999999994,36.54555555555556,50.45444444444444,291.67555555555555,12.033333333333331,11.355555555555556,10.75,0.3480662578888889,2.945371766,6.203367210222222,23.398894897777776
2015-05-29,0.0,0.2,9.2,7.0,8.8,36.54555555555556,50.45,291.42555555555555,18.633333333333333,16.7,16.52777777777778,0.34977242577777784,2.981173395555556,5.896066890888889,24.078603431111112
2015-06-08,18.4,13.6,39.4,25.0,62.599999999999994,36.51777777777778,50.43000000000001,291.27111111111105,19.283333333333335,17.622222222222224,16.983333333333334,0.34722737166666673,2.9879107372222222,5.744977567222223,24.41279345888889
2015-06-18,11.0,18.5,32.8,17.2,13.2,36.50666666666666,50.418888888888894,291.1133333333333,17.22222222222222,16.12777777777778,15.555555555555555,0.3472467008888889,2.9919031196666666,5.744977567222223,24.41279345888889
2015-06-28,0.0,0.0,9.0,0.0,0.4,36.49444444444444,50.41444444444445,290.9833333333333,23.8,22.099999999999998,21.616666666666667,0.3384341642222222,2.8878927702222223,5.849241813000001,23.78616887
2015-07-08,0.0,0.0,7.0,0.2,0.2,36.49,50.40111111111111,290.9444444444445,24.522222222222222,22.022222222222226,22.066666666666666,0.3404572195555556,2.8777355305555554,5.950089143444445,23.675373224444442
2015-07-18,6.0,18.5,16.6,24.199999999999996,22.800000000000004,36.48555555555556,50.395555555555546,290.85111111111115,25.216666666666665,23.444444444444443,22.811111111111114,0.33759212466666666,2.859199823,5.91684842188889,23.54310856888889
2015-07-28,20.4,6.8,8.399999999999999,3.4000000000000004,5.6000000000000005,36.48,50.39,290.8355555555555,24.37777777777778,21.733333333333334,20.87222222222222,0.3369843726666667,2.8627525032222225,5.763870656666666,23.67961412111111
2015-08-07,31.799999999999997,41.9,65.4,79.0,58.0,36.47333333333333,50.38777777777778,290.88666666666666,23.461111111111112,21.78333333333333,21.116666666666667,0.3363213414444445,2.8560896917777776,5.613391071333332,23.68304110777778
2015-08-17,56.6,115.30000000000001,93.19999999999999,129.2,144.59999999999997,36.46666666666667,50.38444444444445,290.9533333333334,19.311111111111114,17.32222222222222,16.61111111111111,0.34085117377777785,2.923465449111111,5.613391071333332,23.68304110777778
2015-08-27,0.0,1.4,10.6,2.8,0.8,36.471111111111114,50.39,291.0611111111111,21.966666666666665,20.344444444444445,19.694444444444443,0.3422821368888889,2.926285023666667,5.766588247333333,24.01016025
2015-09-06,9.4,19.0,22.8,29.200000000000003,36.2,36.48111111111111,50.395555555555546,291.22111111111116,18.03333333333333,15.0,14.683333333333334,0.34718432322222226,2.978346926666667,5.9228950613333335,24.278573705555555
2015-09-16,4.4,6.4,6.2,14.4,9.0,36.492222222222225,50.407777777777774,291.42777777777775,18.11111111111111,15.988888888888887,15.877777777777775,0.35085917477777784,2.9923578995555555,5.956169752666667,24.414970187777776
2015-09-26,20.6,52.599999999999994,43.8,61.400000000000006,59.6,36.51222222222222,50.42111111111112,291.57444444444445,14.133333333333333,12.827777777777778,11.716666666666665,0.34134221255555564,2.9417094196666667,5.761844862444445,23.88453123888889
2015-10-06,53.599999999999994,78.4,88.60000000000001,124.4,139.0,36.516666666666666,50.425555555555555,291.87666666666667,14.266666666666667,13.172222222222222,12.56111111111111,0.3365392474444444,2.9071139787777778,5.591258542666667,23.522139787777782
2015-10-16,0.0,0.6000000000000001,4.4,1.0,0.6000000000000001,36.541111111111114,50.44444444444444,292.0711111111111,10.733333333333334,9.455555555555556,8.844444444444445,0.3365392474444444,2.9071139787777778,5.591258542666667,23.522139787777782
2015-10-26,24.0,37.900000000000006,30.400000000000002,44.6,30.799999999999997,36.56888888888889,50.46888888888889,292.34000000000003,10.933333333333332,10.233333333333334,9.783333333333335,0.34282925066666664,2.9460522042222217,5.6192579901111115,23.71691861777778
2015-11-05,0.0,0.2,3.6,0.8,0.4,36.601111111111116,50.49777777777778,292.6766666666667,12.133333333333335,11.672222222222224,10.983333333333334,0.3556224773333334,3.0252485948888883,5.676206018777777,24.11307895111111
2015-11-15,45.4,50.699999999999996,47.8,43.8,33.6,36.61999999999999,50.513333333333335,292.94444444444446,7.983333333333334,7.844444444444444,6.972222222222222,0.35363575966666666,3.008347764777777,5.644495370555555,23.97836901222222
2015-11-25,5.4,11.4,10.4,4.8,6.0,36.632222222222225,50.538888888888884,293.1633333333333,4.083333333333333,4.272222222222222,3.338888888888889,0.3520454963333334,2.976530038888889,5.569283975777777,23.768179497777776
2015-12-05,0.2,0.2,4.4,2.0,2.0,36.70222222222222,50.583333333333336,293.5211111111111,6.372222222222223,5.983333333333334,5.322222222222223,0.3430240491111112,2.863816048555555,5.327293309777777,22.955167301111107
2015-12-15,1.5999999999999999,0.4,3.4000000000000004,0.6000000000000001,0.4,36.73222222222222,50.611111111111114,293.8411111111111,7.383333333333334,6.483333333333334,6.055555555555555,0.34495115055555564,2.879904902777777,5.357221923888888,23.084128915555553
2015-12-25,0.6000000000000001,1.2000000000000002,1.8000000000000003,2.2,1.0,36.76888888888889,50.64333333333333,294.1744444444445,6.25,5.222222222222222,5.138888888888889,0.340705573,2.8746488036666666,5.278978196111111,22.704540524444447
2016-01-04,43.2,51.89999999999999,37.599999999999994,68.4,54.599999999999994,36.778888888888886,50.656666666666666,294.38111111111107,6.833333333333333,6.933333333333334,6.233333333333334,0.325952191,2.8563838593333335,5.007081242111112,21.385470865555558
2016-01-14,40.6,57.2,54.8,70.2,39.400000000000006,36.81000000000001,50.68555555555555,294.64222222222224,1.3111111111111111,0.10555555555555557,-0.033333333333333326,0.325952191,2.8563838593333335,5.007081242111112,21.385470865555558
2016-01-24,0.0,0.0,0.2,0.2,0.0,36.876666666666665,50.73888888888889,295.0133333333334,6.716666666666667,6.766666666666667,5.48888888888889,0.3264421485555556,2.854743437666667,5.020175587111112,21.614798423333333
2016-02-03,29.200000000000003,91.0,83.0,87.0,59.4,36.904444444444444,50.763333333333335,295.3388888888889,5.2,5.055555555555556,4.433333333333334,0.34663492100000004,2.984521277777778,5.503895134333334,24.507226052222222
2016-02-13,114.0,127.7,123.4,152.6,136.8,36.88777777777777,50.75666666666667,295.5466666666667,6.044444444444444,6.216666666666667,5.4111111111111105,0.34469841300000004,2.9678479745555557,5.453732582444444,24.370314174444445
2016-02-23,129.6,184.40000000000003,162.0,208.6,140.6,36.88111111111111,50.75555555555556,295.68,6.5166666666666675,6.3999999999999995,5.550000000000001,0.34448477722222226,2.952891051111111,5.383105498222222,23.83980865222222
2016-03-04,49.2,59.3,35.0,60.400000000000006,78.60000000000001,36.86888888888888,50.74555555555556,295.5266666666667,3.827777777777778,3.7722222222222226,3.116666666666667,0.3370130276666667,2.842976013444445,5.12302491011111,21.52053318666667
2016-03-14,3.4000000000000004,4.800000000000001,4.4,4.4,5.4,36.958888888888886,50.81333333333333,295.4977777777778,7.077777777777778,6.344444444444445,5.477777777777778,0.3370130276666667,2.842976013444445,5.12302491011111,21.52053318666667
2016-03-24,3.2,6.2,6.8,9.6,8.0,37.00777777777778,50.85333333333333,295.56555555555553,9.716666666666667,9.044444444444444,8.13888888888889,0.33934422333333336,2.854314088333334,5.151137176222222,21.520199401111114
2016-04-03,4.0,4.4,4.8,4.8,8.2,37.04888888888889,50.88444444444445,295.78111111111116,13.455555555555556,11.75,11.316666666666666,0.35587791477777775,2.9280023323333335,5.344603827555556,21.39733605333333
2016-04-13,0.0,0.0,0.0,0.0,0.0,37.088888888888896,50.91888888888889,295.92444444444453,12.716666666666667,11.594444444444443,11.199999999999998,0.35787722888888884,2.944451783666667,5.374629691777778,21.51754580666666
2016-04-23,73.0,79.5,90.4,88.6,91.60000000000001,37.11222222222222,50.93888888888889,296.1966666666666,9.0,8.716666666666665,7.655555555555556,0.3551945652222222,2.918174342666667,5.326275605888889,21.532074469999998
2016-05-03,3.0,0.6000000000000001,1.2,1.4,3.8000000000000003,37.14111111111111,50.96333333333333,296.3533333333333,13.177777777777777,11.861111111111109,11.649999999999999,0.3514393575555556,2.8518617762222225,5.201958550111112,22.786923521111113
2016-05-13,63.00000000000001,50.4,53.800000000000004,49.4,50.4,37.13666666666668,50.97888888888888,296.56111111111113,11.788888888888888,10.96111111111111,10.511111111111111,0.3514393575555556,2.8518617762222225,5.201958550111112,22.786923521111113
2016-05-23,3.2,4.6000000000000005,5.6,6.4,5.8,37.02333333333334,51.0,296.7444444444444,15.272222222222224,13.772222222222222,13.655555555555555,0.3514393575555556,2.8518617762222225,5.201958550111112,22.786923521111113
2016-06-02,109.6,91.1,74.2,94.4,75.4,37.093333333333334,51.00888888888889,296.9244444444445,15.566666666666666,14.494444444444444,13.827777777777778,0.34363974888888893,2.901362698777778,5.295507429555555,24.04194302888889
2016-06-12,10.8,16.799999999999997,16.0,18.799999999999997,22.200000000000003,37.16444444444444,51.01555555555555,297.00777777777773,16.394444444444446,15.422222222222224,14.81111111111111,0.3417199737777778,2.8851539685555556,5.265923589111111,23.907630497777777
2016-06-22,0.0,4.4,4.4,5.2,11.6,37.11333333333333,51.04666666666667,297.17777777777775,21.994444444444447,19.977777777777778,19.938888888888886,0.34363974888888893,2.901362698777778,5.295507429555555,24.04194302888889
2016-07-02,0.0,19.4,0.2,17.6,25.2,37.27666666666667,51.065555555555555,297.4111111111112,22.961111111111116,21.29444444444444,20.994444444444444,0.35004160244444443,2.779347414333333,5.012138383444444,22.300987972222224
2016-07-12,17.8,11.0,12.8,13.4,17.400000000000002,37.30111111111111,51.08666666666667,297.64,19.905555555555555,18.805555555555557,18.094444444444445,0.3520081282222222,2.7949617256666666,5.040296464222222,22.426274421111113
2016-07-22,11.4,35.1,19.4,32.60000000000001,35.800000000000004,37.32888888888889,51.10555555555556,297.86,22.56111111111111,21.23888888888889,20.327777777777776,0.3520081282222222,2.7949617256666666,5.040296464222222,22.426274421111113
2016-08-01,22.2,53.300000000000004,11.8,39.6,56.6,37.39222222222222,51.12777777777777,298.0777777777778,20.47222222222222,19.42777777777778,18.833333333333332,0.3522051106666667,2.895623540222222,5.189004501222223,22.056943343333334
2016-08-11,3.2,2.0,7.4,3.4000000000000004,2.2,37.38666666666667,51.154444444444444,298.2911111111111,19.23888888888889,18.316666666666666,17.644444444444442,0.3522051106666667,2.895623540222222,5.2196666983333335,22.056943343333334
2016-08-21,0.0,0.0,0.2,0.0,0.2,37.41555555555556,51.17888888888889,298.53555555555556,20.75,19.205555555555556,19.038888888888888,0.35023748433333335,2.8794468724444444,5.170866145222222,21.93372019666667
2016-08-31,22.6,19.3,17.6,25.799999999999997,26.0,37.443333333333335,51.2,298.7844444444445,19.577777777777776,18.694444444444443,17.944444444444443,0.36248567444444446,2.9218485416666664,5.370471756444444,22.327057021111113
2016-09-10,50.00000000000001,74.7,109.59999999999998,87.79999999999998,101.4,37.46666666666667,51.22,298.95888888888885,18.427777777777777,16.933333333333334,16.616666666666664,0.36174654322222227,2.9088056790000003,5.3565743204444445,22.23611160888889
2016-09-20,1.6,2.8000000000000003,2.4,5.0,4.0,37.498888888888885,51.245555555555555,299.0911111111111,15.200000000000001,13.722222222222221,13.78888888888889,0.3637788271111112,2.925147284,5.480155632888889,22.361033584444446
2016-09-30,52.400000000000006,55.699999999999996,54.8,63.00000000000001,73.2,37.50222222222223,51.26888888888888,299.3133333333333,13.422222222222222,12.733333333333334,12.266666666666667,0.3518354642222222,2.770065611222222,5.113664909555555,21.724405516666664
2016-10-10,70.6,67.5,60.6,78.4,62.599999999999994,37.55111111111111,51.29,299.4922222222222,11.233333333333333,10.594444444444443,10.22777777777778,0.3503331544444445,2.7505584825555554,5.057524771333333,21.644326514444444
2016-10-20,20.2,18.7,12.600000000000001,21.2,28.0,37.58666666666667,51.31666666666667,299.6822222222222,12.433333333333332,12.238888888888887,11.605555555555556,0.3503331544444445,2.7505584825555554,5.057680538333333,21.644326514444444
2016-10-30,18.8,77.10000000000001,54.40000000000001,87.0,71.39999999999999,37.61222222222222,51.33777777777779,299.9811111111111,11.783333333333333,10.822222222222223,10.75,0.34086716266666667,2.8014984448888884,5.095500491666667,21.990045142222222
2016-11-09,28.599999999999998,33.7,23.6,34.199999999999996,20.8,37.62777777777777,51.351111111111116,300.15555555555557,5.477777777777778,4.9222222222222225,4.794444444444445,0.34066351877777784,2.835945617333333,5.133683838111112,22.245247096666663
2016-11-19,49.0,80.8,80.2,92.2,118.8,37.611111111111114,51.343333333333334,300.3555555555556,10.25,10.127777777777778,9.327777777777778,0.3387603705555556,2.8201023456666667,5.105004040222223,22.120971973333333
2016-11-29,0.8,1.0,0.6000000000000001,1.4,1.0,37.67111111111112,51.38777777777777,300.5488888888889,5.644444444444444,4.955555555555556,4.316666666666667,0.34527068233333336,2.695909729111111,4.946782391666666,21.893495573333336
2016-12-09,0.0,0.2,0.0,1.0,0.4,37.718888888888884,51.42111111111111,300.87111111111113,6.022222222222222,5.316666666666666,4.672222222222222,0.34659648477777777,2.6556116317777776,4.892997802777778,21.792272113333336
2016-12-19,15.4,18.4,19.799999999999997,18.2,23.4,37.75555555555556,51.44888888888889,301.20000000000005,7.855555555555556,6.927777777777778,5.877777777777778,0.34659648477777777,2.6556116317777776,4.892997802777778,21.792272113333336
2016-12-29,6.4,6.4,2.6,7.800000000000001,5.199999999999999,37.794444444444444,51.477777777777774,301.58555555555563,1.7499999999999996,1.1111111111111112,1.111111111111111,0.3381072957777778,2.662394727666667,4.785177466666667,21.68791149333333
2017-01-08,12.399999999999999,29.5,18.799999999999997,32.6,11.6,37.82111111111111,51.49888888888889,301.96777777777777,-0.9888888888888887,-0.6666666666666669,-1.3722222222222222,0.3319620768888889,2.6509219560000004,4.7043851420000005,21.514425136666667
2017-01-18,1.6,0.8,0.0,1.2000000000000002,0.4,37.86,51.53,302.20000000000005,2.1166666666666667,2.733333333333334,1.405555555555556,0.3338270324444444,2.6658147760000004,4.730814272,21.635292693333334
2017-01-28,10.0,31.0,22.4,30.399999999999995,35.800000000000004,37.895555555555546,51.556666666666665,302.54999999999995,6.216666666666667,5.822222222222223,5.222222222222222,0.35352536100000004,2.687763008,4.928496934222222,22.76621557111111
2017-02-07,2.8,3.4000000000000004,0.6,5.199999999999999,6.4,37.92111111111112,51.57777777777778,302.8411111111111,5.394444444444444,4.816666666666666,4.288888888888889,0.37281519255555556,2.7324263751111113,5.1360265024444445,23.898630954444442
2017-02-17,20.8,25.6,22.4,26.4,24.400000000000002,37.967777777777776,51.611111111111114,303.2122222222222,5.644444444444444,5.1611111111111105,4.572222222222223,0.37281519255555556,2.7324263751111113,5.1360265024444445,23.898630954444442
2017-02-27,57.199999999999996,75.80000000000001,59.2,89.80000000000001,54.00000000000001,38.00888888888889,51.63444444444445,303.6055555555556,6.6722222222222225,6.65,6.0166666666666675,0.35057508133333326,2.4680215320000003,4.690399371444445,21.979285648888887
2017-03-09,0.0,0.0,0.0,0.0,15.0,38.05555555555556,51.647777777777776,303.83444444444444,8.933333333333332,7.783333333333333,8.027777777777777,0.3441750493333333,2.3919338073333334,4.562161348111111,21.426956064444443
2017-03-19,8.0,3.4000000000000004,7.6,3.2,4.800000000000001,38.08555555555555,51.69,304.1711111111111,10.094444444444443,8.955555555555556,8.7,0.3422522836666666,2.3785710486666667,4.536674413222222,21.307252398888888
2017-03-29,11.0,3.8,17.4,5.199999999999999,6.6000000000000005,38.23888888888889,51.72333333333333,304.4822222222222,12.049999999999999,10.522222222222222,10.577777777777778,0.3405183458888889,2.3220860155555556,4.574029427666666,21.74389731888889
2017-04-08,0.0,0.0,0.0,0.0,1.2000000000000002,38.32777777777778,51.75333333333333,304.80111111111114,13.088888888888887,12.522222222222222,11.983333333333333,0.33678259277777783,2.274092839111111,4.554426666666667,21.78133259444444
2017-04-18,11.6,10.2,10.6,9.6,11.0,38.33444444444444,51.781111111111116,305.1244444444444,7.572222222222221,6.861111111111111,6.655555555555555,0.33867462988888897,2.2868686415555555,4.5800133333333335,21.90369963222222
2017-04-28,21.6,39.6,31.0,46.2,40.400000000000006,38.36,51.80777777777777,305.4622222222222,10.183333333333334,9.233333333333333,9.083333333333334,0.3119814398888889,2.1374712702222225,4.404334341333334,21.087397118888887
2017-05-08,2.6,7.199999999999999,14.399999999999999,8.799999999999999,15.2,38.32,51.83666666666667,305.77,14.244444444444447,13.311111111111112,13.527777777777779,0.29885728822222224,2.064017562666667,4.317958837,20.686048384444444
2017-05-18,0.6000000000000001,0.4,0.8,0.4,1.2,38.41555555555555,51.92888888888889,305.9411111111111,15.950000000000001,15.322222222222223,15.36111111111111,0.29885728822222224,2.064017562666667,4.317958837,20.686048384444444
2017-05-28,0.0,0.0,0.0,0.0,0.0,38.367777777777775,51.88111111111111,306.2211111111111,18.666666666666668,16.55,17.522222222222222,0.2954251314444445,2.0343223475555554,4.287851330333334,21.01012233111111
2017-06-07,0.0,0.0,0.0,0.0,0.0,38.29888888888889,51.86555555555555,306.46555555555557,20.594444444444445,18.93333333333333,19.58888888888889,0.2956704318888889,2.031174876333333,4.307137777777779,21.48095025111111
2017-06-17,0.0,0.0,0.2,0.0,0.0,38.371111111111105,51.88333333333333,306.7111111111111,22.09444444444444,20.544444444444448,20.872222222222224,0.2940186417777778,2.0198275306666664,4.283075555555556,21.360944942222222
2017-06-27,23.2,14.9,13.2,15.0,24.200000000000003,38.488888888888894,52.031111111111116,307.00333333333333,20.31666666666667,18.98888888888889,19.188888888888886,0.2758013783333333,1.8128839083333332,4.099367253222222,20.910324795555553
2017-07-07,0.0,0.0,0.0,0.0,0.0,38.69,52.135555555555555,307.25666666666666,24.22222222222222,22.561111111111114,22.86111111111111,0.2597455774444445,1.6364871665555556,3.931471879888889,20.449213315555554
2017-07-17,25.799999999999997,45.6,52.8,21.6,29.4,38.68666666666667,52.135555555555555,307.54999999999995,21.96666666666667,19.994444444444444,20.599999999999998,0.2597455774444445,1.6364871665555556,3.931471879888889,20.449213315555554
2017-07-27,0.0,0.0,0.2,0.2,0.2,38.81888888888889,52.19555555555556,307.8022222222222,25.63888888888889,23.15555555555555,23.8,0.2530812232222222,1.658496647,3.9062983665555557,20.356638453333332
2017-08-06,8.600000000000001,11.0,6.0,10.6,8.4,38.95666666666667,52.27111111111111,308.1266666666667,23.061111111111114,21.366666666666664,21.561111111111114,0.24346629655555554,1.6763158742222224,3.8534972827777776,20.128992832222227
2017-08-16,0.0,0.0,0.0,0.0,0.0,38.91888888888889,52.24999999999999,308.40444444444444,22.66111111111111,20.877777777777776,21.288888888888888,0.2448340847777778,1.685733379111111,3.875146143888889,20.242077061111118
2017-08-26,43.4,41.5,36.6,35.2,17.4,38.90222222222222,52.26666666666667,308.5066666666667,22.36111111111111,20.872222222222224,21.16111111111111,0.23840541822222225,1.7612740235555555,3.8234005154444444,20.26200681666667
2017-09-05,18.4,25.5,58.400000000000006,28.2,41.6,38.76222222222222,52.217777777777776,308.82222222222225,16.933333333333334,15.82222222222222,15.58888888888889,0.22947989444444442,1.943487764444444,3.7838356125555554,20.64562796555555
2017-09-15,35.0,41.8,63.0,40.0,51.800000000000004,38.74777777777778,52.20222222222222,309.06,13.633333333333333,12.26111111111111,12.761111111111113,0.22947989444444442,1.943487764444444,3.7838356125555554,20.64562796555555
2017-09-25,1.4,2.4,5.000000000000001,5.4,10.8,38.867777777777775,52.312222222222225,309.30111111111114,14.105555555555554,12.427777777777777,13.105555555555554,0.22576137644444444,1.822644599666667,3.7376907912222226,20.37651287222222
2017-10-05,2.4,12.6,2.4,9.2,5.800000000000001,39.04333333333334,52.43,309.5988888888889,13.633333333333333,12.46111111111111,12.305555555555555,0.2181982891111111,1.5768618916666666,3.643836917222222,19.82916013888889
2017-10-15,0.0,1.0,1.0,0.2,0.6,39.08888888888889,52.48111111111111,309.8833333333333,14.538888888888888,12.477777777777778,13.38888888888889,0.21697930422222222,1.5680526073333332,3.6234802864444444,19.71838270777778
2017-10-25,0.0,0.0,0.4,0.4,0.2,39.03666666666666,52.401111111111106,310.19,11.399999999999999,9.92222222222222,10.416666666666666,0.2146833393333333,1.706996692111111,3.6388062523333335,19.92241105
2017-11-04,24.8,22.299999999999997,10.0,23.200000000000003,19.4,39.06888888888889,52.46555555555555,310.5177777777778,8.144444444444444,7.4833333333333325,7.2444444444444445,0.20133777777777775,2.1471524693333333,3.6010938275555557,20.13334926111111
2017-11-14,29.2,20.599999999999998,15.600000000000001,23.599999999999998,33.0,39.07222222222222,52.49111111111111,310.74333333333334,6.122222222222223,6.01111111111111,5.361111111111112,0.2024688888888889,2.159215123666667,3.6213246917777777,20.246457965555553
2017-11-24,20.6,62.7,42.6,68.2,51.4,39.12111111111111,52.48222222222222,311.03333333333336,4.433333333333334,4.199999999999999,3.738888888888889,0.19920617644444447,2.1468581010000003,3.5587200291111114,20.047056052222224
2017-12-04,19.4,55.800000000000004,43.6,54.6,51.6,39.26555555555555,52.63777777777778,311.2266666666667,4.794444444444445,3.961111111111111,4.027777777777778,0.18786825066666665,2.103917447222222,3.341168826333334,19.354134404444444
2017-12-14,54.2,71.5,57.800000000000004,65.0,45.8,39.27222222222222,52.635555555555555,311.4922222222222,2.0,1.7833333333333334,1.4833333333333332,0.18786825066666665,2.103917447222222,3.341168826333334,19.354134404444444
2017-12-24,54.60000000000001,68.8,67.0,77.39999999999999,62.599999999999994,39.31888888888889,52.66222222222222,311.7911111111111,4.638888888888889,4.827777777777778,4.077777777777778,0.18790900677777778,2.072166030888889,3.319760446444445,19.232586075555552
2018-01-03,37.2,31.3,56.8,32.6,16.6,39.40444444444445,52.70444444444444,312.01666666666665,7.505555555555556,7.344444444444444,6.472222222222221,0.19762643077777778,1.9249381435555553,3.316622268,19.233983577777778
2018-01-13,0.4,2.2,0.6000000000000001,4.4,12.600000000000001,39.41555555555556,52.696666666666665,312.27888888888884,4.75,3.6222222222222222,3.933333333333333,0.19652237255555555,1.9141842991111109,3.2980936520000004,19.126531155555558
2018-01-23,0.4,2.0,2.2,4.0,4.0,39.404444444444444,52.70222222222222,312.43666666666667,6.55,5.416666666666667,5.261111111111111,0.19762643077777778,1.9249381435555553,3.316622268,19.233983577777778
2018-02-02,81.6,98.8,75.8,111.2,66.79999999999998,39.02222222222221,52.471111111111114,312.8822222222222,3.005555555555555,2.7944444444444443,2.3944444444444444,0.21772498622222225,1.766635629222222,3.491672531555556,21.131475126666665
2018-02-12,26.8,52.400000000000006,53.2,63.4,21.799999999999997,39.00888888888889,52.45666666666667,313.0911111111111,1.877777777777778,1.9500000000000002,1.6277777777777778,0.21772498622222225,1.766635629222222,3.491672531555556,21.131475126666665
2018-02-22,32.2,91.69999999999999,40.599999999999994,88.0,49.599999999999994,39.117777777777775,52.50444444444444,313.42777777777775,-1.2888888888888888,-0.6222222222222222,-1.527777777777778,0.2307247282222222,1.6775961094444443,3.444746425777778,20.671293264444444
2018-03-04,93.60000000000001,151.5,127.19999999999999,168.8,76.8,39.462222222222216,52.73888888888889,313.5355555555555,6.216666666666667,6.566666666666666,5.816666666666667,0.27435749755555555,1.3605402934444444,3.2633448104444454,18.965612904444445
2018-03-14,170.20000000000002,73.80000000000001,171.4,133.39999999999998,50.400000000000006,39.42555555555555,52.71666666666667,313.44777777777773,3.9166666666666665,4.094444444444444,3.483333333333333,0.27589883177777774,1.368183778222222,3.281678208222223,19.07216129222222
2018-03-24,42.0,32.4,74.8,255.6,11.4,39.465555555555554,52.73888888888889,313.24,6.433333333333334,5.9222222222222225,5.722222222222223,0.27297399855555554,1.2320379648888886,3.3073299621111114,19.00984318
2018-04-03,40.4,66.2,45.4,71.80000000000001,23.200000000000003,39.39,52.669999999999995,313.14777777777783,9.950000000000001,9.188888888888888,9.0,0.26286481455555555,0.15755657766666667,3.6960646372222223,19.488857034444447
2018-04-13,10.6,15.799999999999999,7.8,17.0,4.8,39.37555555555556,52.66333333333333,313.03555555555556,13.922222222222224,13.077777777777776,12.85,0.26286481455555555,0.15755657766666667,3.6960646372222223,19.488857034444447
