,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
2013-01-09,96.80000000000001,99.99999999999999,33.34222222222222,94.14444444444445,108.90222222222224,98.20111111111112,100.84666666666666,91.95222222222223,94.50888888888888,96.26555555555557,97.59444444444445,3598.5199999999995,31114.93,29702.44,31945.289999999997,67604.046,24319.61,33587.729999999996,29410.35,5.177777777777778,7.752222222222222
2013-01-19,69.0,92.4,32.80111111111111,94.18777777777778,112.05000000000001,98.16111111111111,100.57555555555557,91.78333333333333,94.52888888888889,96.15444444444444,97.34444444444445,5289.45,29790.77,29907.396,30697.170000000002,64443.518000000004,24174.72,29403.1,28415.05,4.15111111111111,7.561111111111113
2013-01-29,12.8,16.799999999999997,31.700000000000003,94.24555555555555,113.75999999999999,98.21333333333334,100.64777777777778,91.82,94.52888888888889,96.19444444444443,96.94666666666666,8917.99,31507.73,32432.760000000002,32104.61,67618.89,24991.29,32889.41,29146.659999999996,6.454444444444444,9.18
2013-02-08,59.400000000000006,26.4,32.22333333333333,94.19555555555556,113.37888888888888,98.25,100.68666666666667,91.86888888888889,94.52444444444444,96.16666666666667,97.16555555555556,8042.759999999999,29820.120000000003,30003.55,31393.770000000004,62432.770000000004,23585.65,30288.09,27716.590000000004,2.8677777777777775,6.423333333333334
2013-02-18,81.0,62.0,31.667777777777776,94.46555555555557,113.67555555555556,98.48222222222222,101.10111111111111,92.01333333333334,94.67888888888889,96.41333333333336,96.59555555555555,10454.44,30377.5,29468.670000000002,30783.239999999998,66143.3,23713.84,30181.579999999998,28296.874000000003,3.6211111111111114,6.723333333333333
2013-02-28,76.6,79.6,29.032222222222224,94.04222222222222,112.16666666666667,98.22777777777777,100.70444444444445,92.01555555555555,94.36,96.11666666666666,96.35888888888888,8844.99,28679.429999999997,27813.846000000005,29180.78,60656.65,23006.53,30565.710000000003,28081.69,8.484444444444444,10.82111111111111
2013-03-10,74.8,78.6,28.22111111111111,93.75222222222222,106.28999999999999,98.24444444444445,100.68333333333332,91.90222222222222,94.32666666666665,95.91888888888889,95.60666666666667,12257.756000000001,30819.059999999998,29742.340000000004,31295.56,65159.361999999994,24848.77,33169.990000000005,29612.804000000004,6.274444444444445,8.963333333333331
2013-03-20,48.4,66.8,26.153333333333332,93.56333333333333,108.86444444444444,98.2311111111111,100.67444444444445,91.8388888888889,93.98444444444443,95.73222222222222,95.69555555555556,10352.66,29149.458,29340.79,32074.52,67584.668,24780.194,31215.25,30348.966,8.908888888888889,14.812222222222223
2013-03-30,68.80000000000001,51.6,25.378888888888888,93.45333333333332,110.55333333333334,98.24333333333334,100.64888888888889,91.80666666666667,93.57333333333332,95.5988888888889,95.33333333333333,10521.060000000001,29009.489999999998,31652.8,30988.38,64594.98,23555.949999999997,32850.67,29679.66,9.898888888888889,15.311111111111112
2013-04-09,0.0,0.0,23.482222222222223,93.4511111111111,110.37111111111112,98.23444444444445,100.6511111111111,91.8488888888889,93.79222222222222,95.62111111111112,95.47111111111111,9974.27,31636.079999999998,33396.49,31893.33,60756.79,25153.24,34335.29,30939.08,13.84222222222222,15.893333333333336
2013-04-19,18.0,21.0,23.151111111111113,93.43666666666667,110.32,98.22222222222223,100.64000000000001,91.83333333333333,93.90777777777777,95.61222222222221,93.82222222222222,13808.8,28993.319999999996,30896.25,31871.94,65216.776000000005,24748.128,31314.27,28831.31,13.224444444444444,14.761111111111113
2013-04-29,18.199999999999996,32.4,23.63888888888889,93.32111111111111,110.07444444444445,98.18777777777778,100.60333333333332,91.79222222222221,93.76777777777778,95.47555555555556,90.46000000000001,15349.508000000002,29641.120000000003,30794.319999999996,31169.200000000004,56325.57,22836.88,29813.98,28096.510000000002,17.582222222222228,19.16444444444444
2013-05-09,21.6,19.6,23.543333333333333,93.27888888888889,109.72666666666666,98.18666666666667,100.59777777777778,91.77444444444444,93.65777777777777,95.39555555555556,94.24888888888889,11287.83,25862.579999999998,29819.050000000003,29002.390000000003,57371.009999999995,21407.9,30923.829999999998,27425.31,14.988888888888889,16.573333333333334
2013-05-19,25.2,33.6,23.49,93.21444444444445,109.68222222222222,98.12,100.57444444444442,91.71777777777778,93.59888888888888,95.27666666666667,92.35444444444445,13060.506,29831.170000000002,30892.1,31380.800000000003,54261.76,24531.053999999996,33750.65,30210.264,12.982222222222223,14.559999999999999
2013-05-29,17.6,77.4,23.64666666666667,93.15666666666668,109.57222222222222,98.09222222222223,100.52888888888889,91.67222222222223,93.43222222222222,95.09333333333332,89.92555555555556,16293.376,27349.960000000003,29109.46,29308.600000000002,53390.409999999996,20952.61,29647.200000000004,28045.010000000002,13.967777777777778,14.923333333333334
2013-06-08,0.0,0.2,23.776666666666667,93.14999999999999,109.7188888888889,98.07,100.48111111111112,91.65666666666667,93.37111111111112,95.02555555555556,90.61,13157.132,28174.82,30887.31,28053.940000000002,50850.67999999999,22572.658,24356.239999999998,28299.559999999998,19.85888888888889,20.854444444444443
2013-06-18,0.8,17.2,23.945555555555554,93.1788888888889,109.9688888888889,98.08222222222223,100.47333333333333,91.67666666666668,93.44333333333334,95.09444444444445,94.91444444444443,8702.32,29651.51,31387.780000000002,31019.73,61291.65,24018.539999999997,31076.890000000003,29933.784,21.507777777777775,22.63888888888889
2013-06-28,7.2,12.399999999999999,24.198888888888884,93.17777777777778,110.15111111111112,98.06444444444443,100.46222222222224,91.67444444444445,93.45888888888891,95.09222222222223,94.91444444444444,10464.89,31217.280000000002,31631.16,31824.679999999997,60223.17,25115.059999999998,34835.97,30591.94,20.12,21.37777777777778
2013-07-08,9.4,8.4,24.6,93.20333333333332,110.22222222222223,98.02555555555556,100.45,91.63444444444445,93.50111111111111,95.08777777777777,94.86333333333333,10498.97,28448.449999999997,29924.38,30831.84,60583.33,24115.93,31817.489999999998,29567.404,21.607777777777777,23.255555555555553
2013-07-18,3.6000000000000005,2.8,24.938888888888886,92.99666666666667,110.24,97.94,100.18333333333334,91.56333333333333,93.29333333333334,95.01222222222222,94.80222222222221,7862.75,29366.579999999998,31977.780000000002,31056.989999999998,60198.53,24143.48,31292.75,30082.959999999995,22.525555555555556,24.18
2013-07-28,0.0,0.0,25.36888888888889,93.02333333333334,110.37777777777778,97.91555555555554,100.2988888888889,91.52111111111111,93.34333333333332,94.97777777777777,94.79,8212.78,30132.97,31991.16,30579.98,48499.23,23502.719999999998,28755.420000000002,29046.78,25.676666666666662,27.584444444444443
2013-08-07,0.0,0.6,25.858888888888885,92.94777777777779,110.50444444444445,97.91555555555554,100.13555555555556,91.50111111111111,93.42666666666668,94.99000000000001,94.25666666666666,12487.4,29777.8,31607.500000000004,32068.66,54491.96,24322.174,32440.679999999997,29700.890000000003,24.404444444444447,25.630000000000003
2013-08-17,5.4,51.8,26.540000000000003,92.99555555555554,110.65,97.86222222222221,100.16666666666667,91.50111111111111,93.42000000000002,94.97666666666666,94.81222222222223,9051.800000000001,26792.2,29869.82,28321.239999999998,47405.54,22515.58,27216.11,27067.43,21.989999999999995,23.766666666666666
2013-08-27,4.0,23.4,27.42777777777778,92.98888888888888,110.63333333333333,97.78666666666668,100.24333333333334,91.46000000000001,93.33999999999999,94.98666666666668,92.63333333333334,12538.106,30860.41,31418.39,32157.950000000004,54984.17,25164.929999999997,30533.07,30699.272,20.446666666666665,21.924444444444447
2013-09-06,2.6,14.600000000000001,28.74777777777778,92.98222222222222,110.77,97.77000000000001,100.17444444444443,91.44333333333333,93.3488888888889,95.01555555555555,93.98888888888888,13576.41,29078.93,31747.039999999997,31138.14,41844.39,23311.460000000003,28270.699999999997,29272.222,19.33777777777778,20.456666666666663
2013-09-16,0.8,0.2,31.102222222222224,93.03222222222222,110.92777777777776,97.75888888888889,100.16555555555556,91.4588888888889,93.42555555555556,95.09666666666666,94.45444444444446,8939.03,24538.82,30699.0,29042.670000000002,46846.079999999994,21147.3,24622.74,27207.61,17.47888888888889,18.664444444444445
2013-09-26,6.6000000000000005,31.2,36.958888888888886,93.13444444444445,111.26333333333332,97.76222222222222,100.19555555555556,91.48666666666666,93.5511111111111,95.25222222222222,96.09333333333332,3837.7300000000005,26350.85,31091.61,29099.409999999996,55730.29,22605.862,27634.649999999998,27599.96,17.40777777777778,18.692222222222224
2013-10-06,3.4000000000000004,87.6,33.67333333333333,93.25111111111111,111.69222222222221,97.77666666666667,100.17333333333335,91.53666666666666,93.67888888888889,95.37222222222222,96.24444444444445,6344.209999999999,28888.638,31755.95,31778.57,56184.939999999995,24440.72,32877.81,29292.829999999998,15.516666666666667,16.85222222222222
2013-10-16,0.8,3.0000000000000004,32.883333333333326,93.3488888888889,112.11333333333334,97.80777777777777,100.24444444444445,91.58333333333334,93.76,95.41444444444444,96.35555555555555,6594.8,27354.24,30978.530000000002,28987.59,56585.3,22836.31,26817.76,29148.32,16.209999999999997,17.566666666666666
2013-10-26,5.4,10.6,34.44777777777777,93.4311111111111,112.44111111111111,97.83222222222221,100.24444444444445,91.63222222222223,93.80555555555556,95.4877777777778,96.43444444444444,5511.24,30406.02,33126.26,31756.85,65074.5,25203.920000000002,33976.16,30709.287999999997,15.86111111111111,17.071111111111108
2013-11-05,21.8,38.199999999999996,34.535555555555554,93.44777777777777,112.66666666666667,97.88777777777779,100.25555555555555,91.64333333333333,93.82555555555557,95.47444444444444,95.29444444444444,4704.849999999999,28824.77,30693.769999999997,30855.96,53695.219999999994,22808.770000000004,29024.61,28576.43,12.642222222222223,14.49777777777778
2013-11-15,167.8,180.99999999999997,32.00666666666667,93.49000000000001,112.77555555555556,97.89,100.28777777777776,91.68555555555555,93.87555555555555,95.51888888888888,93.67222222222223,10788.439999999999,31687.95,32109.079999999998,31978.29,63073.44,24860.270000000004,32228.17,30829.4,9.13888888888889,10.969999999999999
2013-11-25,2.6,3.6,34.39888888888888,93.54333333333335,112.89555555555555,97.94111111111111,100.33,91.69,93.90666666666667,95.5488888888889,94.77333333333333,3963.4900000000002,31106.958,33086.049999999996,31239.68,66630.24,25259.530000000002,32919.29,30517.2,5.392222222222222,8.020000000000001
2013-12-05,3.0,0.8,34.06888888888889,93.60888888888888,113.17666666666666,97.9688888888889,100.34777777777778,91.71333333333334,93.94222222222223,95.5988888888889,95.92333333333335,5382.1,30058.850000000002,32134.179999999997,30913.17,62256.314,24147.04,31572.85,29914.67,7.191111111111111,8.800000000000002
2013-12-15,9.000000000000002,9.6,34.57333333333333,93.65222222222222,113.43444444444445,97.99222222222222,100.35888888888888,91.72666666666666,93.97555555555556,95.64666666666668,94.30666666666667,6989.700000000001,31377.36,32838.42,32107.320000000003,64163.664000000004,25050.48,32714.620000000003,30292.2,6.87,8.615555555555556
2013-12-25,73.2,51.199999999999996,34.53,93.69444444444444,113.61222222222221,97.99444444444445,100.35999999999999,91.72666666666667,93.98777777777778,95.6522222222222,96.61777777777779,4603.17,31462.949999999997,33593.36,32116.248,66135.094,25553.02,34662.17,30968.879999999997,7.051111111111112,8.993333333333332
2014-01-04,61.6,44.800000000000004,34.29666666666666,93.75,113.58111111111111,98.01111111111112,100.39,91.78555555555555,94.05555555555556,95.73222222222222,97.05333333333334,5432.599999999999,31687.230000000003,33973.060000000005,31914.36,67000.68,25690.069999999996,32626.070000000003,30831.951999999997,7.977777777777778,9.24888888888889
2014-01-14,75.4,79.0,31.38666666666667,93.70888888888891,113.62777777777778,97.96555555555557,100.34,91.76777777777778,94.02555555555556,95.68222222222224,96.17222222222222,10033.49,31354.82,32169.17,31141.85,65272.09,25027.610000000004,32376.96,30672.969999999998,8.299999999999999,9.77888888888889
2014-01-24,184.59999999999997,114.0,30.99666666666667,93.65666666666668,113.50555555555556,97.98666666666668,100.31444444444443,91.75777777777778,93.97888888888889,95.64888888888889,94.72999999999999,8739.08,26840.35,30817.66,29642.18,60548.543999999994,23177.37,30826.4,28046.838000000003,5.699999999999999,7.848888888888889
2014-02-03,75.19999999999999,96.0,27.903333333333332,93.38777777777779,112.89777777777778,97.94333333333333,100.20222222222223,91.69999999999999,93.81888888888889,95.49777777777777,95.00555555555556,12006.786,31056.510000000002,30979.239999999998,30904.96,57936.82000000001,23221.76,30236.13,29124.65,7.890000000000001,9.292222222222223
2014-02-13,7.0,14.799999999999999,25.205555555555556,93.18222222222222,112.50777777777778,97.90222222222222,100.08666666666667,91.63555555555556,93.63555555555557,95.3288888888889,95.04666666666668,9431.52,28001.559999999998,29311.089999999997,27053.14,56045.48,23330.881999999998,28723.08,28061.629999999997,11.107777777777777,11.848888888888887
2014-02-23,111.0,86.4,23.874444444444446,93.04333333333335,112.1588888888889,97.85888888888888,100.19,91.56666666666666,93.52111111111111,95.19444444444444,94.24444444444445,11126.72,29577.09,30640.550000000003,31094.079999999998,54781.81,24008.074,29914.81,29927.100000000002,6.16,7.83111111111111
2014-03-05,0.6000000000000001,3.4000000000000004,22.93444444444445,92.99333333333334,111.91,97.81888888888888,99.99555555555555,91.51444444444445,93.45666666666666,95.13777777777779,94.88777777777777,9803.010000000002,28632.59,29737.79,27376.519999999997,47463.229999999996,21674.52,30724.128,26635.508,8.976666666666667,10.393333333333333
2014-03-15,6.800000000000001,15.2,22.145555555555557,92.90777777777778,111.81,97.76,99.77444444444444,91.47666666666666,93.35222222222222,95.08222222222223,94.15888888888888,10392.12,28494.6,30586.21,29973.420000000002,52439.76,23646.2,29421.88,29665.989999999998,11.615555555555556,12.598888888888888
2014-03-25,10.2,15.2,21.52111111111111,92.82666666666665,111.60444444444445,97.75333333333333,99.73444444444445,91.42555555555556,93.18555555555557,95.00666666666666,94.00555555555555,10357.726,27486.39,28664.780000000002,29842.63,48309.55,22477.269999999997,30595.17,29156.0,9.395555555555555,11.106666666666667
2014-04-04,20.0,18.0,21.054444444444446,92.76666666666668,111.49444444444445,97.70666666666665,99.68222222222221,91.3111111111111,93.04666666666668,94.8888888888889,94.21666666666667,8977.070000000002,26755.49,30366.752,30169.620000000003,43898.21,22191.47,29785.43,29198.518000000004,12.722222222222221,14.371111111111112
2014-04-14,21.4,12.2,20.685555555555553,92.63333333333334,111.24888888888889,97.5788888888889,99.58333333333333,91.25,92.94222222222221,94.68333333333334,93.15777777777777,12815.282,28375.189999999995,29624.620000000003,29659.550000000003,42344.67,22603.21,28809.789999999997,27662.064,10.934444444444443,12.936666666666666
2014-04-24,73.8,92.0,20.39888888888889,92.47444444444444,110.9011111111111,97.44,99.53666666666668,91.16777777777777,92.72111111111111,94.46333333333332,93.9488888888889,10854.154,29077.449999999997,30362.604,29117.368000000002,42086.39,21295.944,26611.16,27461.842000000004,12.25222222222222,13.835555555555556
2014-05-04,0.2,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.88111111111111,94.37,94.23555555555555,11532.150000000001,29328.02,32675.879999999997,31090.540000000005,42492.240000000005,22208.75,29009.550000000003,29721.82,14.687777777777777,15.707777777777778
2014-05-14,2.4,3.2,20.31,92.46,111.05,97.43,99.59,91.15,92.76777777777778,94.37,93.89555555555555,11646.073999999999,25837.848,29769.51,29415.13,42407.85,22686.480000000003,30827.29,28045.53,14.91888888888889,16.452222222222222
2014-05-24,1.0,9.0,20.31,92.46,111.05,97.43,99.59,91.15,92.78888888888888,94.37,94.12444444444445,10849.789999999999,28696.72,31033.33,30944.93,44179.13,23670.72,28828.109999999997,29931.64,16.11111111111111,17.63222222222222
2014-06-03,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.8488888888889,94.37,94.23555555555555,8534.72,22761.04,30343.99,27535.1,41821.922,20894.57,25594.3,27026.31,21.804444444444446,23.16222222222222
2014-06-13,141.4,124.20000000000002,20.31,92.46,111.05,97.43,99.59,91.15,92.94222222222223,94.37,94.17000000000002,9326.42,28190.190000000002,32056.190000000002,30561.409999999996,44277.49,25067.95,30360.239999999998,29820.269999999997,18.036666666666665,19.72555555555556
2014-06-23,23.599999999999998,13.8,20.31,92.46,111.05,97.43,99.59,91.15,92.97777777777777,94.37,93.87555555555555,11979.460000000001,28133.269999999997,31476.71,31053.7,43747.68000000001,24356.6,33851.92,30333.590000000004,20.493333333333332,21.797777777777778
2014-07-03,14.2,11.399999999999999,20.403333333333332,92.34777777777776,110.77777777777779,97.33111111111111,99.34555555555556,91.02222222222223,92.87333333333333,94.28,93.98222222222222,12306.485999999999,27353.42,30125.370000000003,28778.49,42740.94,20142.800000000003,28239.63,28026.292,20.61111111111111,22.14
2014-07-13,45.8,37.4,21.0,91.70333333333333,108.97999999999999,96.72777777777777,98.30111111111111,90.56777777777776,92.94555555555556,93.72777777777779,93.4511111111111,10616.016,26703.96,30083.27,28563.149999999998,42807.01,21702.29,27694.89,27542.904000000002,21.072222222222223,22.617777777777775
2014-07-23,28.0,26.8,21.324444444444442,91.66777777777776,108.94666666666667,96.67222222222223,98.11888888888889,90.51222222222222,93.17555555555556,93.80888888888889,93.72111111111111,13427.696,27852.579999999998,30624.100000000002,30888.46,44463.36,23563.95,32836.25,29770.884000000005,20.105555555555558,21.733333333333334
2014-08-02,3.0,5.4,21.673333333333332,91.57333333333334,108.66888888888889,96.60444444444445,98.0511111111111,90.48444444444446,92.92888888888888,93.61777777777779,94.84333333333332,9250.17,25829.239999999998,29281.800000000003,28483.55,40949.64,21903.518,31512.92,27912.390000000003,22.237777777777776,23.831111111111113
2014-08-12,1.2000000000000002,7.2,22.10666666666667,91.5,108.54777777777777,96.56222222222222,97.33777777777777,90.43777777777777,92.3288888888889,93.58444444444444,94.07666666666667,11739.960000000001,27643.97,31421.190000000002,30561.33,43705.45,22735.361999999997,33381.75,29501.960000000003,20.72888888888889,22.114444444444445
2014-08-22,0.8,0.0,22.59,91.39555555555556,108.25555555555555,96.40555555555557,97.60111111111112,90.36444444444446,92.76666666666668,93.4888888888889,94.57111111111112,10835.11,30331.439999999995,31815.84,31515.51,45268.240000000005,24991.484,35023.380000000005,30590.34,20.97,22.322222222222223
2014-09-01,20.399999999999995,12.2,23.212222222222223,91.29888888888888,108.07444444444444,96.36444444444444,97.39666666666668,90.3111111111111,92.42444444444443,93.47111111111111,93.62666666666667,12502.223999999998,26606.86,30419.57,29724.230000000003,42241.52999999999,22954.379999999997,32251.748000000003,29037.13,18.807777777777776,20.59777777777778
2014-09-11,13.599999999999998,20.4,23.91222222222222,91.24444444444445,107.89888888888889,96.27555555555556,97.39444444444445,90.23333333333333,92.08888888888889,93.43222222222222,93.46666666666667,10701.48,24428.629999999997,27792.32,27630.11,39612.54,21748.940000000002,21747.23,25320.39,19.119999999999997,20.362222222222222
2014-09-21,40.0,0.4,24.582222222222224,91.22111111111111,107.72777777777777,96.22555555555556,97.24666666666667,90.21000000000001,91.83666666666667,93.37666666666668,94.06555555555556,11944.59,25731.58,30063.92,30911.612,42737.69,23576.879999999997,29965.548000000003,28692.602,18.02,19.644444444444446
2014-10-01,21.599999999999998,71.4,25.43444444444445,91.14222222222222,107.57888888888888,96.14111111111112,97.65333333333334,90.14222222222223,91.77222222222223,93.31111111111112,91.89000000000001,12667.1,23634.29,29403.29,29271.67,41256.579999999994,21344.5,28654.39,26834.79,17.235555555555553,18.243333333333332
2014-10-11,5.000000000000001,2.0,27.612222222222222,91.09555555555556,107.48666666666668,96.06555555555555,97.75555555555555,90.09,91.72444444444444,93.2377777777778,91.14111111111112,14528.31,27680.108,28641.239999999998,29258.5,42182.83,22029.809999999998,27732.64,28338.28,19.11777777777778,20.488888888888887
2014-10-21,0.4,0.4,28.112222222222222,91.03333333333335,107.4,96.00111111111113,97.62222222222222,90.05777777777777,91.71000000000001,93.13222222222223,90.30000000000001,15503.552,24809.978,28748.77,29821.72,41923.51,21874.68,28517.719999999998,27179.51,11.751111111111111,14.055555555555555
2014-10-31,190.2,169.79999999999998,28.188888888888886,90.96000000000001,107.26222222222223,94.82222222222221,96.70222222222222,90.00444444444445,92.1111111111111,93.04777777777777,92.59222222222223,10302.876,27685.32,31041.09,28810.510000000002,39854.06,21718.814,26336.46,27249.039999999997,12.875555555555556,14.774444444444445
