,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
2007-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.975000000000001,6.6125,2.5375,7.9750000000000005,4.2975,14.762500000000001,12.8375,0.0,15.225,44877.096770000004,62147.088,44403.46375,0.0,0.0,0.05750000000000001,-0.0075
2007-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.6,0.0,0.0,14.9575,6.67,2.5675,7.9399999999999995,4.195,11.8375,6.425000000000001,0.0,11.8125,44877.096770000004,62147.088,44403.463749999995,0.0,0.0,0.057499999999999996,-0.01
2007-10-23,39.8,36.6,69.8,44.400000000000006,42.4,33.599999999999994,44.2,48.0,63.599999999999994,42.599999999999994,14.9325,6.74,2.28,7.51,4.2875,11.712499999999999,7.762499999999999,0.0,12.125,45445.16128,62933.76,44965.53292,0.0,0.0,0.1525,0.0425
2007-10-28,28.4,23.4,25.8,20.0,22.6,22.0,32.2,47.599999999999994,26.799999999999997,34.8,14.947500000000002,6.915,1.985,6.4,3.85,14.487499999999999,7.7125,0.0,14.3125,44877.096770000004,62147.088,44403.46375,0.0,0.0,0.18750000000000003,0.015000000000000001
2007-11-02,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14.975,6.8575,2.5425,7.8775,4.2524999999999995,11.524999999999999,10.3375,0.0,12.2875,45030.0,59520.496,47926.14,0.0,0.0,0.095,-0.005
2007-11-07,8.4,3.0,8.6,11.4,5.4,5.4,11.0,1.2,9.2,12.0,14.9375,6.735,2.4675000000000002,7.7,4.1850000000000005,9.9125,7.4625,0.0,10.2375,45600.0,60273.92,48532.8,0.0,0.0,0.09,0.015
2007-11-12,9.399999999999999,7.4,13.2,10.0,5.6000000000000005,7.200000000000001,7.2,2.4000000000000004,7.4,8.799999999999999,14.8875,6.76,2.4850000000000003,7.89,4.1825,6.825,5.112500000000001,0.0,7.5,45600.0,60273.92,48532.8,0.0,0.0,0.0925,-0.0025
2007-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,14.965,6.8225,2.4050000000000002,7.6,4.175,4.3375,2.9875,0.0,5.637499999999999,45030.0,59520.496,47926.14,0.0,0.0,0.0575,-0.0075
2007-11-22,124.6,38.0,40.4,36.2,67.2,50.0,88.19999999999999,30.6,81.79999999999998,106.6,14.952499999999999,6.8,2.265,7.8225,4.2525,12.3,8.475,0.0,12.1875,45030.0,59520.496,47926.14000000001,0.0,0.0,0.3125,0.33499999999999996
2007-11-27,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.2,0.4,14.935,6.67,2.115,7.2325,4.0575,7.700000000000001,5.6625,0.0,7.750000000000001,45600.0,60273.92,48532.8,0.0,0.0,0.1875,0.027500000000000004
2007-12-02,28.999999999999996,16.2,33.0,21.200000000000003,36.6,35.2,28.4,10.4,29.400000000000002,63.4,14.912500000000001,6.6850000000000005,1.9075,6.160000000000001,3.9025,8.075000000000001,6.637499999999999,0.0,8.387500000000001,43322.58066,59485.47096,48712.1319,0.0,0.0,0.22499999999999998,0.0775
2007-12-07,32.8,52.2,59.8,54.6,38.2,44.6,37.8,27.4,30.4,52.0,14.8275,6.6625000000000005,1.93,6.275,3.785,5.9125,5.2124999999999995,0.0,6.237500000000001,43322.58066,59485.47096,48712.1319,0.0,0.0,0.2375,0.0875
2007-12-12,0.2,0.4,0.0,0.2,0.0,0.0,0.2,1.8,0.0,0.2,14.942499999999999,6.6049999999999995,2.1075,6.977499999999999,4.0625,5.7,2.6125,0.0,5.4,43870.96776,60238.4516,49328.74116,0.0,0.0,0.20750000000000002,0.05
2007-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,14.93,6.645,2.2800000000000002,7.345,4.2825,3.975,2.0,0.0,4.425,43870.96776,60238.4516,49328.74116,0.0,0.0,0.165,0.04
2007-12-22,24.799999999999997,29.999999999999996,36.800000000000004,19.799999999999997,17.999999999999996,22.4,26.4,0.0,19.4,45.400000000000006,14.877500000000001,6.697500000000001,2.1774999999999998,6.9799999999999995,4.2475,5.6000000000000005,4.7875,0.0,6.2625,43322.58066,59485.47096,48712.1319,0.0,0.0,0.1675,0.05499999999999999
2007-12-27,0.2,0.2,1.4,0.0,0.0,0.0,0.4,0.0,5.6,0.0,14.839999999999998,6.7250000000000005,2.2800000000000002,7.312499999999999,4.16,3.925,3.9625000000000004,0.0,3.5125,43322.58066,59485.47096,48712.13189999999,0.0,0.0,0.15000000000000002,0.042499999999999996
2008-01-01,31.599999999999998,5.3999999999999995,16.4,6.6,16.8,12.2,16.0,0.2,22.0,26.0,14.7625,6.734999999999999,2.085,6.57,3.9250000000000003,4.15,0.7875,0.0,4.0,40680.38708,59472.7742,47556.38504,0.0,0.0,0.15750000000000003,0.0475
2008-01-06,36.6,36.599999999999994,30.200000000000003,27.4,35.599999999999994,39.6,39.199999999999996,0.0,13.2,45.599999999999994,14.7675,6.622499999999999,1.9375,6.425,3.88,9.7375,6.975,0.0,9.95,40171.882245,58729.36452,46961.93023,0.0,0.0,0.385,0.1875
2008-01-11,54.0,28.599999999999998,35.6,20.2,33.0,31.2,40.2,15.200000000000001,41.2,47.8,14.737499999999999,6.49,1.89,6.2524999999999995,3.5475000000000003,9.3125,4.9125,0.0,9.4125,40171.882245,58729.36452,46961.93023,0.0,0.0,0.5225,0.855
2008-01-16,66.8,84.2,70.2,74.60000000000001,79.8,81.4,92.2,18.6,60.4,88.8,14.6625,6.129999999999999,1.5525,5.2825,3.2925,7.7125,6.187499999999999,0.0,8.125,40680.38708,59472.7742,47556.38504,0.0,0.0,0.655,1.2650000000000001
2008-01-21,0.2,0.8,2.4,0.8,1.2000000000000002,3.4,0.4,7.2,0.2,1.7999999999999998,14.605,5.9175,1.74,5.675,3.4975,8.4625,4.625,0.0,8.525,40680.38708,59472.7742,47556.38504,0.0,0.0,0.36500000000000005,0.15
2008-01-26,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,14.655,6.01,1.665,4.965000000000001,3.5025000000000004,6.7375,9.862499999999999,0.0,7.4125,40171.882245,58729.36452,46961.93023,0.0,0.0,0.2575,0.10250000000000001
2008-01-31,36.4,19.0,31.4,12.8,23.8,21.4,26.799999999999997,1.4,32.6,34.2,14.582500000000001,6.13,1.6425,4.955,3.41,8.5625,4.2625,6.1000000000000005,8.5125,39901.315735,60595.74235,45076.96897,0.0,0.0,0.28750000000000003,0.1025
2008-02-05,18.4,6.2,2.4,7.6000000000000005,12.2,5.2,10.6,1.5999999999999999,0.6000000000000001,16.4,14.63,6.1,1.6549999999999998,4.8275,3.305,8.1375,5.325,9.049999999999999,8.475000000000001,40313.51724,62003.456,45000.50536,0.0,0.0,0.41000000000000003,0.19999999999999998
2008-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.6475,6.12,1.8825,4.9525,3.38,5.050000000000001,2.9625,6.125,5.8,39809.598275,61228.4128,44437.999050000006,0.0,0.0,0.29250000000000004,0.07500000000000001
2008-02-15,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14.6575,6.217499999999999,1.8224999999999998,5.1325,3.3525,4.5875,1.0999999999999999,4.45,4.8875,39809.598275,61228.4128,44437.999050000006,0.0,0.0,0.22999999999999998,0.0625
2008-02-20,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.4,14.5975,6.2675,1.7850000000000001,5.272500000000001,3.3575,8.412500000000001,6.5,9.625,8.725,40313.51724,62003.456,45000.50536,0.0,0.0,0.24,0.065
2008-02-25,3.0,18.8,25.799999999999997,11.799999999999999,11.600000000000001,21.599999999999998,6.2,0.2,4.199999999999999,15.399999999999999,14.549999999999999,6.2875,1.66,5.3374999999999995,3.5375000000000005,11.025,8.587499999999999,11.175,11.275,40313.51724,62003.456,45000.50536,0.0,0.0,0.22999999999999998,0.1725
2008-03-01,6.2,3.2,6.6,1.4,6.4,4.2,8.8,0.0,7.6,7.4,14.495,6.31,1.8925,5.3325000000000005,3.5550000000000006,12.649999999999999,7.7875,11.9625,13.4625,39279.946775000004,61431.725150000006,43078.11489,0.0,0.0,0.22,0.19
2008-03-06,5.2,20.2,15.200000000000001,14.799999999999999,21.2,25.4,13.0,76.8,11.6,24.6,14.5075,6.3175,1.7499999999999998,5.4,3.395,6.925000000000001,2.0125,7.6125,7.8875,39279.946775,61431.725150000006,43078.114890000004,0.0,0.0,0.23249999999999998,0.1975
2008-03-11,47.0,16.8,9.2,14.2,39.199999999999996,37.800000000000004,50.800000000000004,0.0,26.999999999999996,71.8,14.504999999999999,6.257499999999999,1.5625,5.305,3.39,10.675,7.887499999999999,11.274999999999999,11.5375,39777.161292,62209.341920000006,43623.40748,0.0,0.0,0.43000000000000005,0.43
2008-03-16,10.4,7.199999999999999,5.4,2.4,34.400000000000006,21.0,29.799999999999997,4.4,25.4,31.2,14.5,6.2,1.7325000000000002,5.255000000000001,3.33,12.2375,6.475,11.674999999999999,12.6125,39279.946775000004,61431.725150000006,43078.11489,0.0,0.0,0.35,0.24
2008-03-21,66.0,44.4,41.8,45.4,70.4,92.6,77.39999999999999,20.0,75.6,134.2,14.3825,6.14,1.4625,4.96,3.15,7.6499999999999995,3.225,7.175,8.225,39279.946775,61431.725150000006,43078.11489,0.0,0.0,0.5525,0.8675
2008-03-26,5.4,12.0,20.2,17.8,6.6,6.0,5.2,18.2,6.4,6.4,14.5075,5.922500000000001,1.535,4.765000000000001,3.1475,10.4375,6.862500000000001,10.825000000000001,11.1,39777.161292,62209.341920000006,43623.40748,0.0,0.0,0.4275,0.36250000000000004
2008-03-31,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.532499999999999,5.9175,1.7025000000000001,4.805,3.39,13.162500000000001,10.712500000000002,13.487499999999999,14.224999999999998,38371.590324,61065.77549,42764.73986,0.0,0.0,0.345,0.2675
2008-04-05,2.4,0.0,0.8,0.2,1.0,0.4,0.4,31.6,3.0,1.0,14.43,5.9525,1.7125,4.8225,3.3475,11.1375,8.725,11.225,12.0,37429.278334,59926.029339999994,41947.53586,0.0,0.0,0.29000000000000004,0.2475
2008-04-10,57.2,20.4,54.199999999999996,43.0,41.0,33.6,49.8,4.8,46.2,68.8,14.4275,5.9799999999999995,1.5499999999999998,4.862500000000001,3.2875,14.774999999999999,8.7875,13.5625,14.8625,37429.278334,59926.029339999994,41947.53586,0.0,0.0,0.5025,0.7375
2008-04-15,65.4,30.2,38.599999999999994,27.8,44.0,41.2,54.400000000000006,4.6,49.400000000000006,76.6,14.3825,5.92,1.4,4.8075,3.2249999999999996,11.725,7.6,11.725,12.575,37903.066668,60684.58667999999,42478.51732,0.0,0.0,0.5349999999999999,0.76
2008-04-20,38.6,19.599999999999998,22.2,17.4,40.599999999999994,32.8,46.599999999999994,0.4,48.0,58.2,14.3225,5.7425,1.365,4.672499999999999,3.225,14.125,9.725000000000001,13.3,14.637500000000001,37429.278334,59926.029339999994,41947.53586,0.0,0.0,0.69,1.54
2008-04-25,0.0,0.0,1.2,0.0,0.8,0.0,0.2,0.0,0.0,4.2,14.3725,5.6850000000000005,1.545,4.75,3.245,14.7125,11.450000000000001,15.2,16.0875,37429.278334,59926.029339999994,41947.53586,0.0,0.0,0.495,0.6125
2008-04-30,1.8,0.4,0.2,0.6,1.4,0.6,1.4,0.8,1.8,2.2,14.3025,5.7525,1.645,4.82,3.285,14.225,11.7375,15.6875,15.1375,40379.683316999995,61615.064099999996,44994.66055,0.0,0.0,0.3725,0.34500000000000003
2008-05-05,0.0,0.4,0.8,0.6,0.0,1.2,0.2,0.8,0.6,0.0,14.2925,5.8675,1.75,5.0200000000000005,3.3625,16.0,12.6625,16.3875,17.175,41205.2222,61925.22324,45833.37496,0.0,0.0,0.295,0.3075
2008-05-10,0.0,1.0,4.8,2.0,0.2,0.2,0.0,0.0,0.0,0.4,14.26,5.975,1.9299999999999997,5.260000000000001,3.56,17.5875,14.1875,18.174999999999997,18.9625,40690.156920999994,61151.15794999999,45260.45776999999,0.0,0.0,0.26,0.28250000000000003
2008-05-15,22.8,22.400000000000002,44.400000000000006,20.0,27.2,29.4,28.2,6.2,34.4,27.0,14.245000000000001,6.065,1.7274999999999998,5.387500000000001,3.5,18.287499999999998,11.875,16.9625,18.8125,40690.156921,61151.15795,45260.45777000001,0.0,0.0,0.2725,0.28250000000000003
2008-05-20,33.2,64.80000000000001,66.6,69.80000000000001,40.2,40.400000000000006,32.0,70.39999999999999,28.4,40.2,14.22,6.0024999999999995,1.6724999999999999,5.192500000000001,3.46,17.7875,11.425,17.2625,18.4125,41205.2222,61925.22324,45833.37496,0.0,0.0,0.3925,0.31
2008-05-25,0.8,1.0,0.4,0.2,0.8,0.8,0.4,0.4,1.4,1.2000000000000002,14.254999999999999,5.967499999999999,1.9825,5.135,3.375,21.775,18.625,22.7125,22.375,40690.156920999994,61151.15794999999,45260.45776999999,0.0,0.0,0.2775,0.2525
2008-05-30,16.200000000000003,24.4,47.6,27.799999999999997,16.200000000000003,21.799999999999997,15.0,12.799999999999999,12.0,28.6,14.272499999999999,5.995,1.7874999999999999,5.140000000000001,3.39,19.275,14.9125,18.512500000000003,19.5625,40738.3111,61626.543620000004,46086.11948,0.0,0.0,0.28,0.2575
2008-06-04,1.0,9.8,11.0,4.4,11.0,23.2,14.8,12.2,13.0,4.8,14.23,6.035,1.8199999999999998,5.115,3.4749999999999996,18.612499999999997,12.8,17.8875,19.4375,41304.0,62900.37332000001,47527.04,0.0,0.0,0.255,0.245
2008-06-09,3.8,7.0,37.2,8.6,4.6,7.8,4.4,11.4,4.4,1.4,14.265,6.0600000000000005,2.005,5.1775,3.57,20.462500000000002,15.275000000000002,20.2625,21.137500000000003,41304.0,62900.37332000001,47527.04,0.0,0.0,0.2525,0.2425
2008-06-14,59.0,45.6,30.4,36.2,29.0,21.999999999999996,25.8,23.8,35.6,34.6,14.23,6.0025,1.725,5.1,3.3925,18.9625,13.024999999999999,18.9125,19.4875,40787.7,62114.11866000001,46932.952000000005,0.0,0.0,0.3225,0.28
2008-06-19,0.0,0.0,0.6,0.0,0.0,0.0,0.0,17.2,0.0,0.0,14.254999999999999,6.01,2.0575,5.26,3.34,23.0875,20.5375,23.8375,23.975,40787.7,62114.11866000001,46932.952,0.0,0.0,0.35250000000000004,0.2975
2008-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,6.130000000000001,2.21,5.6425,3.545,24.712500000000002,22.9625,25.462500000000002,26.2,41304.0,62900.37332000001,47527.04,0.0,0.0,0.2375,0.215
2008-06-29,0.2,0.0,0.0,0.0,0.0,0.0,0.0,27.400000000000002,0.0,0.0,14.28,6.2275,2.3200000000000003,5.945,3.67,27.1375,22.525000000000002,26.85,28.0,43407.11936,64263.250700000004,48921.91458,0.0,0.0,0.2125,0.1225
2008-07-04,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,14.3125,6.2875,2.4075,6.200000000000001,3.8975,24.625,18.5,23.525,25.85,45961.05323,66358.65444000001,50861.153099999996,0.0,0.0,0.19,-0.1625
2008-07-09,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,14.379999999999999,6.33,2.44,6.3825,4.0675,22.475,18.8125,22.975,23.2125,46542.83872,67198.6374,51504.96516,0.0,0.0,0.1825,-0.225
2008-07-14,5.4,0.0,0.8,0.4,0.6,0.4,5.3999999999999995,3.4,15.6,5.0,14.4475,6.352499999999999,2.4575,6.680000000000001,4.12,21.95,17.5875,21.962500000000002,23.25,46542.83872,67198.6374,51504.96516,0.0,0.0,0.18,-0.165
