,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
2007-09-08,10.000000000000002,115.4,18.6,14.0,17.0,20.4,6.999999999999999,6.3999999999999995,7.0,19.0,14.989285714285714,6.687142857142859,2.717857142857143,7.899285714285713,4.255000000000001,19.828571428571426,16.853571428571428,0.0,20.799999999999994,165502.66670000003,229880.7947,155430.5413,0.0,0.0,0.08285714285714287,0.022857142857142854
2007-09-23,64.8,48.8,56.599999999999994,41.0,63.2,64.8,81.2,8.8,65.2,85.39999999999999,14.967857142857143,6.589285714285716,2.6350000000000007,7.968571428571431,4.292857142857143,18.414285714285715,15.571428571428571,0.0,18.653571428571432,162230.4086,225052.31468,155786.52070000005,0.0,0.0,0.08642857142857144,0.002142857142857142
2007-10-08,0.0,0.0,0.0,0.4,0.0,0.0,0.2,3.6,0.0,0.0,14.960714285714285,6.624285714285714,2.5642857142857136,8.018571428571429,4.271428571428571,14.221428571428572,11.042857142857143,0.0,14.578571428571431,157921.93546,218694.81600000002,156255.22688000003,0.0,0.0,0.06214285714285715,-0.004285714285714286
2007-10-23,88.4,74.8,95.8,88.80000000000001,85.0,74.6,95.2,108.4,90.4,95.2,14.95785714285714,6.849999999999999,2.312857142857143,7.3149999999999995,4.157142857142857,12.7,8.803571428571427,0.0,13.114285714285714,158113.54837,215403.26400000005,160669.71990000003,0.0,0.0,0.14785714285714288,0.015714285714285715
2007-11-07,17.8,10.4,22.0,21.4,11.000000000000002,12.600000000000001,18.2,5.2,16.6,20.8,14.929999999999998,6.773571428571427,2.462857142857143,7.757142857142858,4.177857142857143,7.235714285714285,5.014285714285714,0.0,7.689285714285715,158460.0,209451.87200000006,168651.48000000004,0.0,0.0,0.08,0.001428571428571428
2007-11-22,154.39999999999998,54.400000000000006,76.60000000000001,58.0,104.2,85.4,118.00000000000003,41.0,113.0,174.2,14.933571428571428,6.714999999999999,2.1,7.1035714285714295,4.073571428571428,9.228571428571428,6.7928571428571445,0.0,9.22857142857143,156320.3226,209407.97986000002,169636.45719,0.0,0.0,0.24142857142857146,0.1328571428571429
2007-12-07,33.2,52.6,60.199999999999996,55.0,38.2,44.6,38.0,43.2,30.599999999999998,52.2,14.898571428571426,6.634285714285714,2.0814285714285714,6.798571428571428,4.008571428571428,5.171428571428572,3.142857142857143,0.0,5.278571428571428,152451.61296000003,209328.61932000003,171417.37553999995,0.0,0.0,0.20428571428571426,0.059285714285714296
2007-12-22,58.199999999999996,43.400000000000006,54.800000000000004,27.799999999999997,42.2,43.599999999999994,50.0,3.6,47.0,77.8,14.825714285714284,6.716428571428572,2.220714285714286,7.082857142857144,4.114285714285714,4.6571428571428575,3.2749999999999995,0.0,4.828571428571428,149261.03228,208562.94191999998,169645.01941999994,0.0,0.0,0.1557142857142857,0.04714285714285715
2008-01-06,165.2,160.6,174.39999999999998,132.2,153.2,160.39999999999998,180.0,33.800000000000004,130.8,195.6,14.729285714285714,6.422142857142858,1.7614285714285713,5.862857142857143,3.5300000000000007,8.725,5.832142857142857,0.0,8.985714285714286,141364.34511000002,206667.89033999998,165258.43802,0.0,0.0,0.5042857142857143,0.7071428571428572
2008-01-21,36.6,19.799999999999997,34.6,14.000000000000002,25.0,24.8,27.6,8.6,36.6,36.0,14.617857142857144,6.0214285714285705,1.685,5.174999999999999,3.4642857142857144,7.921428571428573,6.260714285714286,1.742857142857143,8.12857142857143,141093.77860000002,208534.26817,163373.47676,0.0,0.0,0.3028571428571429,0.11714285714285719
2008-02-05,18.4,6.4,2.6,7.800000000000001,12.2,5.2,10.6,2.5999999999999996,0.6000000000000001,16.4,14.646428571428574,6.143571428571428,1.7871428571428571,4.969285714285713,3.3214285714285716,5.967857142857142,3.2571428571428567,6.603571428571428,6.428571428571429,140089.47241000002,215462.0096,156376.75613999998,0.0,0.0,0.3085714285714286,0.10714285714285718
2008-02-20,9.4,22.2,33.0,13.599999999999996,18.0,25.799999999999997,15.2,0.2,12.0,23.200000000000003,14.553571428571429,6.288571428571429,1.7664285714285712,5.322857142857143,3.4707142857142865,10.67857142857143,7.853571428571429,10.94642857142857,11.235714285714284,139559.82090999998,215665.32195,155016.87198000003,0.0,0.0,0.2285714285714286,0.13999999999999999
2008-03-06,71.20000000000002,49.40000000000001,38.60000000000001,35.0,105.39999999999999,93.0,104.2,81.2,82.60000000000001,143.2,14.506428571428572,6.25857142857143,1.6871428571428573,5.322142857142857,3.3642857142857143,10.032142857142857,5.632142857142858,10.235714285714286,10.732142857142858,138225.63548799997,216177.46318000005,151591.34100000001,0.0,0.0,0.3314285714285714,0.2800000000000001
2008-03-21,71.6,56.60000000000001,64.2,63.800000000000004,78.80000000000001,104.6,85.6,39.400000000000006,82.0,146.6,14.479285714285714,5.984285714285714,1.5821428571428573,4.837142857142857,3.2307142857142854,10.15,7.117857142857143,10.546428571428573,10.875,136820.06451999999,215033.89674999999,150732.67338,0.0,0.0,0.44142857142857134,0.4921428571428571
2008-04-05,129.0,55.0,107.99999999999997,74.0,94.80000000000001,79.0,109.6,41.4,124.6,153.0,14.41642857142857,5.951428571428571,1.5585714285714283,4.833571428571429,3.288571428571428,12.585714285714287,8.371428571428572,12.360714285714284,13.221428571428572,131713.15667,210878.9386999999,147612.84769999998,0.0,0.0,0.4342857142857143,0.5528571428571428
2008-04-20,46.8,25.6,30.400000000000002,24.0,47.99999999999999,38.4,54.599999999999994,1.2000000000000002,57.0,71.80000000000001,14.332142857142857,5.722857142857143,1.5235714285714284,4.744999999999998,3.2564285714285717,14.467857142857143,10.742857142857146,14.62142857142857,15.364285714285714,134189.77331900003,211809.41611999992,150128.99093,0.0,0.0,0.5207142857142858,0.8278571428571428
2008-05-05,22.8,23.8,52.0,22.599999999999998,27.4,30.799999999999997,28.4,7.4,37.0,27.4,14.265714285714287,5.972142857142858,1.8128571428571427,5.225714285714285,3.4650000000000003,17.307142857142857,13.142857142857142,17.364285714285714,18.35,143188.147142,215190.15075999993,159270.97798,0.0,0.0,0.2742857142857143,0.2892857142857144
2008-05-20,57.00000000000001,91.4,143.6,99.6,64.2,65.0,54.6,84.2,62.400000000000006,71.6,14.249285714285714,5.988571428571428,1.8114285714285712,5.156428571428571,3.4128571428571433,19.89642857142857,14.978571428571428,19.407142857142855,20.407142857142862,143236.30132100004,215665.53642999995,160096.63968999998,0.0,0.0,0.31428571428571433,0.27214285714285713
2008-06-04,66.8,64.4,124.8,50.400000000000006,52.2,60.8,46.00000000000001,51.2,57.2,47.8,14.240714285714287,6.035714285714286,1.8592857142857142,5.138571428571429,3.462857142857143,19.385714285714283,13.749999999999998,19.050000000000004,20.103571428571428,143531.4,218578.79730000003,165156.464,0.0,0.0,0.27428571428571424,0.25357142857142856
2008-06-19,0.2,0.0,0.6,0.0,0.0,0.0,0.0,44.599999999999994,9.0,0.0,14.262142857142859,6.121428571428572,2.1892857142857145,5.610714285714286,3.5414285714285714,25.092857142857145,22.13214285714286,25.457142857142856,26.167857142857148,146150.81936,220727.92934000003,167145.42658,0.0,0.0,0.26071428571428573,0.21285714285714288
2008-07-04,5.4,0.4,4.4,0.4,0.6,0.4,5.6,4.2,15.799999999999999,6.0,14.377142857142857,6.319999999999999,2.4135714285714287,6.417142857142857,4.026428571428572,23.26785714285714,18.010714285714286,22.635714285714283,24.339285714285715,161736.36453999998,233515.26498000004,178979.75394,0.0,0.0,0.18357142857142858,-0.1907142857142857
2008-07-19,10.8,0.2,2.4,0.0,22.4,8.6,5.2,23.6,8.0,62.400000000000006,14.513571428571428,6.441428571428572,2.517142857142857,7.017857142857144,4.156428571428571,23.807142857142857,19.860714285714288,24.000000000000004,24.803571428571423,161884.59034,232796.23015000005,177780.97949,0.0,0.0,0.19142857142857145,-0.19642857142857142
2008-08-03,10.4,0.6,11.200000000000001,3.4,3.4,1.7999999999999998,6.0,16.2,5.3999999999999995,24.2,14.657142857142858,6.514285714285714,2.8071428571428565,7.503571428571429,4.302857142857142,25.525,20.22142857142857,24.739285714285717,26.31785714285714,163796.70317999995,223520.68082000007,162316.78908,0.0,0.0,0.14214285714285715,-0.13785714285714287
2008-08-18,11.2,14.0,1.8,0.2,3.0,1.0,1.4,0.2,3.2,14.200000000000001,14.733571428571427,6.529999999999999,2.985,7.818571428571429,4.325714285714285,23.16071428571429,20.84642857142857,23.389285714285716,23.925000000000004,163796.70318,223520.68082000004,162316.78907999996,0.0,0.0,0.11071428571428575,-0.2092857142857143
2008-09-02,16.0,19.6,46.8,35.199999999999996,21.0,31.2,15.4,42.0,23.799999999999997,21.200000000000003,14.855714285714287,6.631428571428572,2.9321428571428574,8.127142857142855,4.300714285714286,23.271428571428572,19.142857142857142,22.678571428571423,23.817857142857147,163696.59329999998,234984.1333,174154.80510000003,0.0,0.0,0.08285714285714287,-0.0757142857142857
2008-09-17,8.4,8.8,10.4,8.4,5.8,12.200000000000001,5.8,19.0,6.8,9.6,14.954999999999998,6.537857142857143,2.676428571428571,8.167142857142858,4.355714285714286,15.332142857142857,11.692857142857145,15.589285714285717,15.942857142857141,163696.59329999998,234984.1333,174154.80510000003,0.0,0.0,0.07285714285714288,-0.09714285714285713
2008-10-02,18.599999999999998,10.999999999999998,3.6,1.0,12.799999999999999,6.800000000000001,17.8,13.399999999999999,19.8,20.400000000000002,14.967857142857143,6.540714285714287,2.6164285714285715,8.111428571428572,4.4107142857142865,16.339285714285715,14.085714285714285,17.049999999999997,16.557142857142857,153342.10966000002,225164.57546000002,166341.96720000004,0.0,0.0,0.08714285714285716,-0.10142857142857144
2008-10-17,156.0,113.80000000000001,170.2,166.8,134.6,143.0,154.0,92.80000000000001,148.60000000000002,173.0,15.010714285714284,6.554285714285716,2.6421428571428573,8.02357142857143,4.365,17.249999999999996,13.235714285714284,17.08928571428571,17.32857142857143,153342.10966000002,225164.57546000002,166341.9672,0.0,0.0,0.14285714285714285,-0.08357142857142856
2008-11-01,264.40000000000003,137.8,96.2,85.2,194.2,157.4,226.8,148.8,190.0,313.0,14.987857142857141,6.0564285714285715,2.0907142857142857,7.171428571428572,4.06,13.364285714285714,10.182142857142855,14.007142857142858,13.478571428571426,140853.33329399998,213536.43329999995,165131.35129999998,0.0,0.0,0.33214285714285713,-0.024285714285714296
2008-11-16,93.6,98.4,106.0,85.0,98.0,119.6,96.0,4.8,123.79999999999998,99.4,14.834999999999996,5.889999999999999,1.7892857142857141,6.236428571428571,3.8007142857142853,8.1,5.689285714285715,8.785714285714286,8.046428571428573,140853.33329399995,213536.43329999995,165131.35129999998,0.0,0.0,0.3364285714285714,-0.09857142857142857
2008-12-01,393.9999999999999,147.2,139.79999999999998,160.79999999999998,256.2,51.0,325.59999999999997,42.0,238.8,468.2000000000001,14.676428571428573,4.765,0.9764285714285715,4.553571428571428,2.5057142857142862,7.189285714285714,4.960714285714286,8.210714285714285,7.203571428571428,133619.35484199997,220841.22704,171953.45280000003,0.0,0.0,0.8185714285714285,0.9542857142857141
2008-12-16,33.20000000000001,26.4,26.999999999999996,29.199999999999996,43.0,0.0,25.599999999999998,23.6,24.0,34.80000000000001,14.638571428571428,4.734999999999999,1.1007142857142858,4.343571428571429,2.642142857142857,5.724999999999999,4.485714285714286,5.950000000000001,5.685714285714286,133619.35484199997,220841.22704,171953.45280000003,0.0,0.0,0.5664285714285714,0.3714285714285714
2008-12-31,97.4,49.6,54.2,28.199999999999996,95.0,67.60000000000001,90.80000000000001,7.200000000000001,84.0,125.39999999999999,14.551428571428573,5.362142857142857,1.4085714285714281,4.623571428571429,3.094285714285714,3.975,2.957142857142857,5.207142857142857,4.164285714285715,140943.225792,228379.32127,175386.2976,0.0,0.0,0.4207142857142857,0.14714285714285716
2009-01-15,206.00000000000003,166.20000000000002,131.79999999999998,109.6,260.19999999999993,156.8,206.59999999999997,30.0,191.0,313.40000000000003,14.444999999999999,5.3,1.1128571428571428,4.432142857142857,2.6664285714285714,6.807142857142857,4.496428571428571,7.825000000000001,7.246428571428572,141510.967726,228963.66965999999,175652.4096,0.0,0.0,0.6950000000000001,0.5871428571428571
2009-01-30,190.80000000000007,127.19999999999999,176.59999999999997,126.99999999999999,161.0,141.39999999999998,134.60000000000002,32.0,145.6,214.60000000000002,14.382857142857144,4.917857142857143,0.9749999999999999,4.510714285714285,2.657857142857143,7.453571428571429,4.114285714285715,7.882142857142855,7.467857142857143,145948.79034,239400.36889999994,175858.0416,0.0,0.0,0.664285714285714,0.4971428571428572
2009-02-14,0.0,3.4000000000000004,7.6000000000000005,4.0,0.2,0.4,0.4,0.2,0.4,0.4,14.41,4.839285714285714,1.4821428571428572,4.516428571428571,2.6485714285714295,4.771428571428571,2.414285714285714,5.8357142857142845,5.307142857142858,146694.64288,241154.43599999996,175892.6016,0.0,0.0,0.37642857142857145,0.1442857142857143
2009-03-01,102.80000000000001,115.39999999999999,161.60000000000002,105.60000000000002,101.00000000000001,96.80000000000001,104.39999999999999,11.400000000000002,99.80000000000001,147.4,14.252857142857142,5.0128571428571425,1.262857142857143,4.316428571428571,2.9421428571428576,9.767857142857142,6.042857142857142,9.992857142857144,10.064285714285717,131601.612898,235187.85654,166913.36659999998,0.0,0.0,0.48142857142857143,0.3342857142857144
2009-03-16,48.6,38.0,88.6,62.800000000000004,48.400000000000006,39.0,49.0,9.4,101.60000000000001,61.8,14.230714285714285,5.508571428571429,1.6914285714285715,4.506428571428571,3.262857142857143,10.114285714285714,6.346428571428571,9.982142857142858,10.742857142857144,131601.612898,235187.85654000004,166913.36659999995,0.0,0.0,0.33714285714285713,-0.008571428571428579
2009-03-31,54.400000000000006,41.4,64.39999999999999,46.6,37.4,46.8,42.0,77.80000000000001,46.6,54.99999999999999,14.087142857142856,5.21142857142857,1.3028571428571427,4.24,3.1557142857142857,14.985714285714282,11.189285714285715,15.167857142857144,15.557142857142853,127502.741935,219435.54168000002,175770.45667,0.0,0.0,0.5521428571428572,-0.14285714285714285
2009-04-15,90.00000000000001,65.6,74.4,44.2,87.4,79.0,111.19999999999999,82.60000000000001,81.60000000000001,110.60000000000001,14.000714285714283,5.430714285714287,1.6985714285714284,4.458571428571429,3.3949999999999996,15.117857142857144,10.47857142857143,14.839285714285714,15.864285714285714,127185.0,218214.43200000003,176457.05280000006,0.0,0.0,0.4507142857142857,-0.5235714285714286
2009-04-30,24.8,1.5999999999999999,0.0,3.6,12.999999999999998,8.2,15.0,18.6,8.0,18.2,14.016428571428573,5.635714285714285,1.9057142857142855,4.873571428571429,3.315714285714286,16.264285714285712,13.75357142857143,17.232142857142858,17.382142857142856,144268.668024,221558.11199999994,183813.1488,0.0,0.0,0.37214285714285705,-0.495
2009-05-15,7.0,1.2,33.6,25.8,6.6,6.8,6.4,22.0,1.0,8.6,14.067142857142857,5.871428571428572,2.230714285714286,5.591428571428572,3.5571428571428574,21.614285714285717,18.728571428571428,21.714285714285715,22.535714285714285,145592.983374,221817.31199999995,184383.3888,0.0,0.0,0.24642857142857147,-0.7549999999999999
2009-05-30,19.799999999999997,18.0,36.00000000000001,18.800000000000004,10.0,17.4,8.0,48.2,19.6,12.200000000000001,14.052857142857146,5.979285714285715,2.3221428571428566,5.869285714285715,3.7757142857142862,19.692857142857143,14.546428571428567,19.342857142857145,20.771428571428572,154543.74823699996,221817.31199999995,178560.2016,0.0,0.0,0.19642857142857142,-0.9278571428571428
2009-06-14,25.0,23.6,33.0,22.199999999999996,12.2,16.599999999999998,17.2,70.0,29.2,22.8,14.112857142857141,6.109285714285714,2.4549999999999996,6.4592857142857145,4.2492857142857146,22.242857142857144,17.442857142857143,21.8,23.267857142857146,156004.33329999997,221817.31199999992,177609.97439999998,0.0,0.0,0.1742857142857143,-0.9742857142857142
2009-06-29,36.199999999999996,22.400000000000002,7.2,12.8,20.2,16.6,29.0,36.199999999999996,48.0,30.6,14.155714285714286,6.224285714285714,2.582142857142857,6.779285714285714,4.222142857142858,23.70357142857143,19.010714285714283,23.414285714285715,24.928571428571427,162571.65722000002,226781.11676,183132.88876,0.0,0.0,0.16785714285714287,-0.795
2009-07-14,4.0,0.2,0.0,0.4,1.0,3.2,2.8,2.0,2.6,11.8,14.296428571428569,6.318571428571429,2.8835714285714285,7.279285714285715,4.218571428571429,24.314285714285713,20.539285714285715,17.125,25.242857142857144,163675.40914,227615.36966,184061.10966,0.0,0.0,0.14500000000000002,-0.2742857142857143
2009-07-29,33.2,0.0,0.0,0.0,0.0,1.2,1.4,12.4,2.4,13.0,14.395,6.133571428571429,3.1221428571428573,7.783571428571428,4.293571428571428,24.960714285714285,20.98928571428571,0.0,25.767857142857142,170707.66718999995,224198.80335000003,174171.07695000005,0.0,0.0,0.10714285714285718,-0.2771428571428571
2009-08-13,0.6,0.0,0.0,0.0,0.2,0.0,0.0,25.400000000000002,11.4,0.2,14.457857142857145,6.104285714285713,3.136428571428571,8.153571428571428,4.255,26.942857142857143,23.821428571428573,0.0,27.374999999999996,172643.15105999997,223258.46400000004,171449.04960000003,0.0,0.0,0.0935714285714286,-0.31714285714285717
2009-08-28,0.2,0.0,4.8,1.4,0.0,0.2,0.2,2.6,0.2,1.2,14.582857142857145,6.425714285714286,3.192857142857143,8.432142857142857,4.247857142857143,24.21071428571429,19.289285714285715,0.0,24.542857142857144,171787.57395,229508.39064,179547.23520000005,0.0,0.0,0.07000000000000002,-0.2928571428571428
2009-09-12,147.79999999999998,102.39999999999999,141.6,132.20000000000002,121.0,148.6,163.60000000000002,144.19999999999996,134.8,175.4,14.612857142857143,6.318571428571429,2.709285714285714,8.076428571428572,4.281428571428571,20.66785714285714,16.521428571428572,0.0,20.896428571428576,171447.92273999998,231989.5173,182762.09280000004,0.0,0.0,0.1328571428571429,-0.2357142857142857
2009-09-27,8.6,53.2,31.200000000000003,18.0,12.2,13.2,16.199999999999996,2.8,10.200000000000001,18.799999999999997,14.584999999999999,6.242142857142857,2.6342857142857143,8.309285714285716,4.272857142857143,19.575,15.950000000000001,0.0,19.95357142857143,169093.82247999997,228662.50265999997,181094.31360000002,0.0,0.0,0.08000000000000003,-0.2121428571428571
2009-10-12,109.39999999999999,69.0,105.60000000000001,81.8,67.39999999999999,90.6,96.2,61.0,79.4,136.8,14.535714285714286,6.214285714285714,2.4792857142857145,8.117857142857144,4.17,12.067857142857145,8.528571428571428,0.0,12.396428571428572,168159.28015999997,227341.72799999997,180432.23040000003,0.0,0.0,0.1307142857142857,-0.22571428571428573
2009-10-27,183.40000000000003,110.6,132.0,111.0,179.60000000000002,163.20000000000002,181.4,35.0,159.8,253.39999999999998,14.55,6.172142857142857,2.229285714285714,7.998571428571428,4.142142857142857,11.560714285714283,8.807142857142857,0.0,11.921428571428573,159881.62449000005,224804.15999999997,177002.66879999996,0.0,0.0,0.25,-0.11214285714285713
2009-11-11,15.0,7.2,6.2,3.0,10.0,11.399999999999999,13.400000000000002,0.6,17.2,19.2,14.609285714285715,5.976428571428572,2.024285714285714,7.402857142857144,4.048571428571429,12.353571428571428,10.453571428571431,0.0,12.353571428571428,155231.25614000004,223378.55999999997,175075.94879999995,0.0,0.0,0.23357142857142857,-0.08285714285714287
2009-11-26,183.40000000000003,85.39999999999999,75.4,57.800000000000004,152.79999999999998,126.8,184.79999999999995,49.6,180.8,220.8,14.478571428571428,5.992857142857143,1.8514285714285716,6.954285714285713,3.9200000000000004,9.239285714285714,6.4071428571428575,5.382142857142858,9.707142857142857,158493.90516999998,228791.52000000005,176220.40319999997,0.0,0.0,0.4457142857142857,0.04857142857142858
2009-12-11,199.20000000000002,104.8,125.6,147.2,161.2,150.60000000000002,175.6,43.2,258.4,266.2,14.426428571428572,5.961428571428571,1.7935714285714288,6.739285714285714,3.847857142857143,3.8107142857142855,1.7392857142857143,4.971428571428571,4.175,160298.38703999997,231785.2800000001,176853.36959999998,0.0,0.0,0.5307142857142858,0.08357142857142856
2009-12-26,191.39999999999998,129.8,156.60000000000002,139.79999999999998,168.20000000000005,161.39999999999998,168.2,19.6,157.6,209.39999999999998,14.260714285714284,4.915,0.8628571428571428,5.302857142857143,2.6064285714285718,6.6000000000000005,3.8464285714285715,7.114285714285716,6.810714285714285,152091.93546,239409.64799999996,179154.4176,0.0,0.0,0.8364285714285715,0.6928571428571427
2010-01-10,31.999999999999996,42.0,9.8,23.0,42.4,43.1,44.20000000000001,1.8,33.6,56.00000000000001,14.336428571428572,4.945714285714286,1.2185714285714286,4.789285714285714,2.700714285714286,4.932142857142857,2.164285714285714,5.82142857142857,5.257142857142857,145950.0,245115.93599999996,180876.5856,0.0,0.0,0.49000000000000005,0.2385714285714286
2010-01-25,69.6,46.4,34.4,43.0,51.0,33.2,62.2,38.0,61.400000000000006,96.2,14.207857142857145,5.5007142857142854,1.5642857142857143,4.966428571428572,3.0935714285714293,4.225,0.8357142857142857,5.042857142857144,4.7250000000000005,140588.57143100002,240372.14399999994,180768.49920000002,0.0,0.0,0.33142857142857146,-0.09785714285714286
2010-02-09,119.6,49.8,64.8,42.4,78.2,72.1,87.19999999999999,12.4,81.60000000000001,139.4,14.121428571428572,5.569285714285713,1.3871428571428568,4.889285714285714,3.0557142857142865,6.646428571428572,2.307142857142857,7.242857142857142,7.096428571428571,135227.142862,235628.35199999996,180660.41280000002,0.0,0.0,0.4571428571428572,-0.1828571428571428
2010-02-24,55.199999999999996,39.400000000000006,57.400000000000006,46.800000000000004,46.99999999999999,45.3,60.4,92.4,55.4,69.19999999999999,14.12857142857143,5.26,1.135714285714286,4.775714285714286,3.042857142857143,7.9678571428571425,3.4,8.371428571428572,8.903571428571428,137512.073736,226364.45760000005,175835.14560000002,0.0,0.0,0.5064285714285715,-0.14142857142857143
2010-03-11,11.0,9.0,13.600000000000001,6.800000000000001,13.4,12.2,8.8,6.4,9.399999999999999,27.4,14.087142857142856,5.508571428571428,1.6157142857142859,5.065714285714285,3.3492857142857146,9.507142857142856,5.9750000000000005,10.232142857142856,10.260714285714286,138775.806454,221240.85120000003,173166.4224,0.0,0.0,0.3242857142857143,-0.65
2010-03-26,45.4,48.199999999999996,73.60000000000001,55.8,55.199999999999996,67.0,58.6,26.599999999999998,47.400000000000006,70.4,13.944285714285716,5.677142857142856,1.6528571428571428,5.049285714285715,3.3771428571428572,12.149999999999997,7.5,12.332142857142856,13.132142857142854,143011.53228200003,218479.5936,172644.39360000004,0.0,0.0,0.33714285714285713,-0.56
2010-04-10,16.8,23.6,59.4,29.400000000000002,22.599999999999998,25.4,18.6,45.4,12.2,24.200000000000003,13.852857142857143,5.7321428571428585,1.682857142857143,5.058571428571428,3.392142857142857,12.282142857142855,8.139285714285714,12.55,13.367857142857138,146181.66670600002,216412.992,172253.69280000005,0.0,0.0,0.2871428571428572,-0.6607142857142857
2010-04-25,128.4,122.4,248.4,177.60000000000002,111.80000000000001,120.0,108.00000000000001,29.8,111.2,146.79999999999998,13.777142857142858,5.717142857142856,1.4707142857142854,5.265000000000001,3.360714285714286,16.021428571428576,11.407142857142855,15.917857142857143,16.85,144254.005404,217237.24799999996,180613.0224,0.0,0.0,0.40571428571428575,-0.4057142857142857
