,Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto
2017-08-21,0.0,22.125,228.440465575
2017-08-26,0.0,26.575,216.03744139999998
2017-08-31,20.3,19.875,213.610719875
2017-09-05,0.0,19.137499999999996,207.10900487499998
2017-09-10,200.20000000000002,16.9,213.822515475
2017-09-15,24.6,17.075,295.324344025
2017-09-20,0.0,13.975000000000001,295.27359260000003
2017-09-25,11.1,15.65,293.57668705
2017-09-30,4.2,15.5375,267.233314375
2017-10-05,1.8,13.399999999999999,241.2989923
2017-10-10,8.6,15.3,226.894769925
2017-10-15,0.0,17.9125,211.78289455
2017-10-20,8.6,13.287500000000001,205.396269375
2017-10-25,0.0,12.9375,204.330566775
2017-10-30,0.0,11.287500000000001,198.844214875
2017-11-04,70.7,10.2,195.884833275
2017-11-09,2.0,10.662500000000001,219.64150415
2017-11-14,20.199999999999996,8.2375,286.219538175
2017-11-19,0.0,7.9750000000000005,295.57405035
2017-11-24,9.6,7.2375,295.14658747500005
2017-11-29,80.9,5.275,292.97661385000004
2017-12-04,0.2,4.6625,290.1081369
2017-12-09,64.6,4.737500000000001,287.31969955
2017-12-14,88.1,5.4875,285.175415625
2017-12-19,0.0,1.7125,286.95929475
2017-12-24,96.9,6.5249999999999995,286.192287275
2017-12-29,17.2,4.5875,285.83311460000004
2018-01-03,1.4,8.037500000000001,282.2461023
2018-01-08,32.5,9.1875,284.14117087500006
2018-01-13,22.4,5.5625,284.87409177499995
2018-01-18,9.999999999999998,6.1125,282.41574760000003
2018-01-23,0.0,6.5375,281.78076137500005
2018-01-28,0.0,7.125,281.3981382
2018-02-02,77.1,5.425000000000001,287.17601155
2018-02-07,31.099999999999998,4.45,280.82590055000003
2018-02-12,5.0,1.9874999999999998,293.701065825
2018-02-17,22.6,5.6125,272.2614535
2018-02-22,54.4,5.125,273.13527592500003
2018-02-27,32.6,1.4,287.66868975
2018-03-04,108.19999999999999,6.425,240.951058025
2018-03-09,23.2,9.1125,270.1729393
2018-03-14,41.4,8.350000000000001,272.7332596
2018-03-19,47.0,4.7875000000000005,257.357374725
2018-03-24,3.0,5.8,227.183559825
2018-03-29,19.0,9.1125,226.94664367500002
2018-04-03,1.8,12.025,226.98921192499998
2018-04-08,14.6,12.9,266.49929955000005
2018-04-13,11.6,14.85,277.98425875
2018-04-18,4.4,16.4375,275.76153127500004
2018-04-23,0.2,17.0,272.0792705
2018-04-28,3.8000000000000003,17.2375,268.025609125
2018-05-03,41.800000000000004,13.0875,252.96791359999997
2018-05-08,34.9,14.6125,282.801150275
2018-05-13,4.8,11.400000000000002,280.402395875
2018-05-18,0.6,17.0875,266.604366275
2018-05-23,79.6,17.5625,244.51220020000005
2018-05-28,0.0,21.6625,271.362447825
2018-06-02,0.0,20.424999999999997,249.5568785
2018-06-07,27.5,20.049999999999997,268.0375729
2018-06-12,12.100000000000001,18.75,258.02693005000003
2018-06-17,17.8,20.125,265.49389080000003
2018-06-22,1.4,17.4875,273.8610046
2018-06-27,1.4,18.675,271.139667775
2018-07-02,0.0,23.1,253.39206172500002
2018-07-07,11.1,21.3125,287.2416911
2018-07-12,0.0,23.9125,270.64721177499996
2018-07-17,15.0,22.7125,274.65865929999995
2018-07-22,23.900000000000002,21.650000000000002,252.16397665000002
2018-07-27,0.6,23.537499999999998,283.724315325
2018-08-01,10.7,23.825,271.537274625
2018-08-06,7.7,24.1375,274.868061225
2018-08-11,3.8,23.900000000000002,258.253112675
2018-08-16,9.8,21.6125,272.68335875
2018-08-21,12.0,22.4875,282.391932175
2018-08-26,2.5,19.7125,290.3595483
2018-08-31,6.2,19.5875,291.6565958
2018-09-05,5.8,20.1875,292.35537527500003
2018-09-10,23.0,21.3625,291.95055605
2018-09-15,1.8,21.437499999999996,290.747233575
2018-09-20,3.8,20.875,291.2936355500001
2018-09-25,0.2,14.674999999999999,291.71202692500003
2018-09-30,15.5,15.5875,291.44989862500006
2018-10-05,31.900000000000002,16.25,290.03736652500004
2018-10-10,1.5999999999999999,16.762500000000003,289.44754
2018-10-15,1.2,17.525000000000002,290.06644680000005
2018-10-20,42.4,13.525,289.041770025
2018-10-25,190.2,14.462500000000002,287.950734125
2018-10-30,72.9,12.0375,252.50171269999998
2018-11-04,31.299999999999997,12.25,278.990996875
2018-11-09,0.0,12.099999999999998,280.94811945000004
2018-11-14,0.0,10.737499999999999,244.55131217500002
2018-11-19,120.2,9.4125,277.44495885000003
2018-11-24,89.0,8.637500000000001,274.78253437499995
2018-11-29,0.0,7.45,275.26491475
2018-12-04,0.4,9.1625,274.82883375
2018-12-09,1.6,5.3374999999999995,271.46860035
2018-12-14,112.2,4.2375,266.53899062500005
2018-12-19,2.2,5.725,252.05120655000002
2018-12-24,0.0,6.475,275.468035875
2018-12-29,0.2,6.300000000000001,287.350370475
2019-01-03,72.4,13.5875,280.46283712499996
2019-01-08,34.0,12.45,276.523408575
2019-01-13,28.2,13.3,276.530252675
2019-01-18,0.0,11.524999999999999,276.752345525
2019-01-23,0.2,17.0,277.12049679999996
2019-01-28,17.5,12.325,277.31174070000003
2019-02-02,33.5,12.799999999999999,267.73193779999997
2019-02-07,0.0,22.150000000000002,233.12257604999996
2019-02-12,0.0,18.25,230.48414935
2019-02-17,0.6,17.1625,229.08261215
2019-02-22,61.0,15.4875,227.93681235000003
2019-02-27,21.9,14.387500000000001,226.90225115
2019-03-04,46.8,15.350000000000001,225.886311775
2019-03-09,0.2,14.625000000000002,224.2495276
2019-03-14,26.5,13.537500000000001,238.41691162499998
2019-03-19,0.0,15.149999999999999,220.8503249
2019-03-24,0.0,18.1625,219.3156447
2019-03-29,6.8,18.9375,217.48520220000003
2019-04-03,0.4,14.6875,216.0063502
2019-04-08,16.8,13.162500000000001,214.3492858
2019-04-13,0.4,13.2375,212.344054525
2019-04-18,2.5999999999999996,10.5,210.132182725
2019-04-23,22.3,12.3125,208.56159940000003
2019-04-28,0.0,13.9,206.6125557
2019-05-03,0.0,12.1375,205.147808575
2019-05-08,29.9,15.374999999999998,203.272049125
2019-05-13,194.70000000000002,16.55,200.93970230000002
2019-05-18,121.70000000000002,20.075,203.55805972500002
2019-05-23,1.4,11.125,227.47172395
2019-05-28,18.0,14.25,226.42513485
2019-06-02,0.2,9.85,242.986509725
2019-06-07,10.6,18.099999999999998,223.75487935
2019-06-12,33.0,11.0625,222.91109537499997
2019-06-17,0.0,16.525,220.38362187500002
2019-06-22,0.0,16.35,219.04151015000002
2019-06-27,0.0,24.7625,216.8614977
2019-07-02,2.7,17.775,276.258408375
2019-07-07,46.8,16.2,282.545748825
2019-07-12,13.0,14.425,277.541729975
2019-07-17,4.2,12.7125,283.34422507500005
2019-07-22,8.2,17.8625,286.672329625
2019-07-27,5.0,11.1375,271.31444595000005
2019-08-01,23.0,10.675,286.843374475
2019-08-06,12.2,19.375,292.56933225
2019-08-11,31.3,16.625,292.97551435
2019-08-16,10.8,17.025,291.16372665000006
2019-08-21,14.8,15.6875,292.53517940000006
2019-08-26,10.8,11.675,253.42280409999998
2019-08-31,28.9,14.3125,282.6158968
2019-09-05,9.9,13.3,294.760604875
2019-09-10,3.6,14.175,295.48837052499994
2019-09-15,1.5999999999999999,5.525,291.576581025
2019-09-20,10.700000000000001,12.0,296.379595425
2019-09-25,14.1,16.724999999999998,287.735868975
2019-09-30,16.4,10.0875,272.075015075
2019-10-05,36.0,11.0875,260.73971695
2019-10-10,27.0,14.812499999999998,250.05667590000002
2019-10-15,14.6,16.537499999999998,237.91597927499998
2019-10-20,0.0,11.387500000000001,225.967731725
2019-10-25,24.4,10.775,218.902300375
2019-10-30,29.0,14.225000000000001,211.620175475
2019-11-04,8.2,14.412499999999998,223.74485370000002
2019-11-09,24.8,8.049999999999999,224.89149544999998
2019-11-14,1.0,16.95,225.01800315
2019-11-19,25.7,15.475,291.181201
2019-11-24,13.200000000000001,18.7,241.5516018
2019-11-29,0.0,19.025,220.82765447499997
2019-12-04,0.0,13.724999999999998,220.48893952500003
2019-12-09,28.0,13.587499999999999,222.845465525
2019-12-14,0.0,12.7875,221.80475289999998
2019-12-19,44.4,15.549999999999999,223.395321375
2019-12-24,0.0,19.6625,225.06368560000004
2019-12-29,8.799999999999999,16.775,224.02952202499998
2020-01-03,9.6,13.1625,223.816710125
2020-01-08,4.2,11.3125,223.53531557500003
2020-01-13,0.4,16.625,225.137160575
2020-01-18,19.8,12.2625,268.30204437500004
2020-01-23,34.0,17.325,222.302521725
2020-01-28,7.2,15.262500000000001,222.490837925
2020-02-02,14.0,12.9875,224.093129825
2020-02-07,23.2,16.375,223.97278127500002
2020-02-12,32.7,13.8125,223.853119125
2020-02-17,0.0,17.525000000000002,220.9372702
2020-02-22,0.2,14.962499999999999,215.67177437499998
2020-02-27,48.5,11.6875,223.16345725000002
2020-03-03,3.6,18.15,224.646754325
2020-03-08,0.4,13.225,224.72790207500003
2020-03-13,0.0,16.650000000000002,224.61032695000003
2020-03-18,37.6,16.3625,224.587984675
2020-03-23,9.3,19.8,224.44856165
2020-03-28,3.2,18.4125,224.574450975
2020-04-02,0.0,20.875,224.54768825
2020-04-07,0.2,12.7375,224.527648825
2020-04-12,0.0,21.2625,224.6258431
2020-04-17,33.5,13.3875,224.6631398
2020-04-22,9.6,13.487499999999999,224.61713974999998
2020-04-27,0.0,15.525,224.5916954
2020-05-02,24.7,15.625,224.649042025
2020-05-07,0.4,15.549999999999999,224.77325445000002
2020-05-12,0.0,16.6,224.612283125
2020-05-17,8.4,16.2875,224.438832225
2020-05-22,9.6,12.75,224.153323625
2020-05-27,1.5999999999999999,14.275,223.88309107499998
2020-06-01,0.2,16.6875,223.8570142
2020-06-06,34.0,15.35,224.44898275000003
2020-06-11,45.1,16.35,224.45162122500003
2020-06-16,0.2,8.7,224.307593375
2020-06-21,4.2,13.225,224.137460525
2020-06-26,12.4,9.4625,223.827889175
