,Rainfall_Simignano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
2013-02-13,143.6,257.59999999999997,230.20000000000002,186.8,201.0,1596.8,155.79999999999995,7.0474576271186455,0.0,0.0,7.288983050847458,7.455932203389831,7915.315459199998,7669.512881029999,7719.1015029
2013-04-14,185.60000000000002,171.39999999999998,143.39999999999998,158.2,138.79999999999998,153.4,183.00000000000003,6.452542372881355,0.0,0.0,14.898305084745765,14.283898305084746,6171.682334449999,6179.265571389999,7979.20344277
2013-06-13,61.0,57.2,84.0,94.4,72.4,60.8,48.4,6.410169491525423,0.0,0.0,22.508474576271187,21.636440677966103,6484.404854540001,6583.6736355,8795.6020965
2013-08-12,223.20000000000002,263.00000000000006,244.2,226.2,160.0,230.59999999999997,224.00000000000003,6.516949152542374,0.0,0.0,19.752542372881358,19.664406779661018,6488.78870332,6590.75779391,8648.360311
2013-10-11,297.6,237.19999999999996,267.20000000000005,245.79999999999998,198.39999999999998,349.0,341.59999999999997,6.41186440677966,0.0,0.0,11.586440677966102,11.877118644067796,5827.32253877,5808.502438320001,7933.578294500001
2013-12-10,212.0,282.7999999999999,237.60000000000002,199.60000000000002,207.59999999999997,2306.2,198.4,6.257627118644068,0.0,0.0,7.310169491525424,6.847457627118643,5407.926916359999,5387.6205414900005,7672.358227260001
2014-02-08,88.4,264.8,238.4,206.4,186.4,1584.8,151.39999999999998,5.366101694915255,0.0,0.0,15.272033898305084,9.832203389830509,4970.87683295,4952.27486894,6548.484883100001
2014-04-09,51.8,124.39999999999999,108.8,96.60000000000001,137.2,748.4000000000001,95.39999999999999,4.916949152542371,0.0,0.0,12.149999999999999,14.359322033898305,4753.02413468,4646.29177765,5127.159216559001
2014-06-08,199.6,185.79999999999995,225.2,212.0,1153.8,1689.1999999999998,180.8,4.966101694915254,0.0,0.0,2.006779661016949,20.697457627118645,5293.155974990001,5033.04651103,6896.14721952
2014-08-07,104.4,154.20000000000002,156.2,171.6,752.8,2839.3999999999996,146.79999999999998,5.186440677966102,0.0,0.0,0.0,19.758474576271183,5394.823141070001,5066.84483797,6704.64117374
2014-10-06,231.79999999999998,235.6,251.0,225.8,787.6,4456.800000000001,265.20000000000005,5.393220338983052,0.0,0.0,0.0,14.073728813559322,5517.25727334,5239.1773411899985,6385.632538860001
2014-12-05,108.59999999999998,112.99999999999999,126.99999999999999,109.0,619.0,2461.6,62.99999999999999,5.403389830508474,0.0,0.0,3.4457627118644063,6.011016949152543,5672.666390679999,5479.8618385400005,5849.189665469999
2015-02-03,192.4,188.0,246.99999999999997,171.99999999999997,174.4,2018.1999999999998,173.0,5.37457627118644,0.0,0.0,7.72457627118644,7.922033898305085,4380.5646094700005,4237.6317516,7149.327423999999
2015-04-04,112.8,109.80000000000001,101.60000000000001,122.2,92.8,350.59999999999997,71.19999999999999,5.3423728813559315,0.0,0.0,14.612711864406783,14.037288135593219,4943.585551309999,4778.90679181,5408.485150060001
2015-06-03,93.0,112.6,134.6,82.0,103.6,169.2,115.60000000000002,5.640677966101695,0.0,0.0,24.127966101694913,23.091525423728815,6131.431631000001,6228.065004800001,9045.026495999999
2015-08-02,116.0,84.8,404.79999999999995,130.2,126.0,107.2,303.0,5.920338983050847,0.0,0.0,20.790677966101697,21.223728813559323,6501.9469675,6282.27785255,8900.77821
2015-10-01,197.8,213.40000000000003,210.20000000000002,167.2,221.20000000000002,277.2,104.4,6.12542372881356,0.0,9.477118644067794,12.434745762711866,12.665254237288135,6242.44649344,5796.067435450001,8891.1731495
2015-11-30,86.4,64.2,97.2,94.80000000000001,85.2,983.6,34.6,6.318644067796609,0.0,8.347457627118644,7.300847457627119,6.189830508474577,4804.45608744,5173.01907789,7567.885077000001
2016-01-29,280.8,279.6,316.4,265.0,242.0,525.0,208.6,6.2406779661016945,0.0,8.96271186440678,8.478813559322035,8.234745762711864,5872.773590729999,5777.93779145,5862.103129680001
2016-03-29,168.2,127.19999999999999,144.0,179.4,176.6,123.60000000000002,177.40000000000003,6.228813559322035,0.0,14.636440677966103,13.92966101694915,13.930508474576271,6764.968542700002,6822.329745699999,6147.895555840002
2016-05-28,81.8,72.0,175.6,94.4,75.60000000000001,85.0,108.4,7.189830508474576,0.0,21.791525423728814,20.598305084745757,20.40254237288136,8362.1497723,7940.527396799999,7883.35111249
2016-07-27,131.20000000000002,106.8,201.6,143.20000000000002,75.8,144.2,175.79999999999998,7.6000000000000005,0.0,22.828813559322032,21.340677966101698,21.59830508474576,6924.500004500001,8948.2324508,9891.407717400003
2016-09-25,310.59999999999997,322.3999999999999,380.2,318.59999999999997,247.59999999999997,761.5999999999999,208.6,7.588135593220341,0.0,13.741525423728813,12.840677966101696,8.162711864406779,7574.404103999999,8132.425296900001,9207.999711500002
2016-11-24,47.2,71.79999999999998,54.2,42.4,34.0,72.6,33.0,7.855932203389831,0.0,6.263559322033897,5.621186440677966,4.709322033898306,11612.257394799999,9087.565073700001,1640.4487203749998
2017-01-23,123.4,104.6,115.4,111.4,125.4,122.0,82.8,8.11864406779661,0.0,9.505084745762709,9.183898305084746,8.566101694915254,10376.6879545,8161.622355499999,8069.440580029999
2017-03-24,57.599999999999994,55.99999999999999,80.6,71.2,39.6,76.2,81.8,7.867796610169491,0.0,14.283898305084746,14.309322033898304,12.541525423728814,10486.959882500005,10188.056378999998,9743.716118999999
2017-05-23,21.2,27.2,14.0,22.8,30.4,31.2,15.599999999999998,7.549152542372881,0.0,23.25677966101695,22.9864406779661,17.554237288135592,11727.951487600001,13382.0259919,11414.348660799997
2017-07-22,131.4,98.2,147.00000000000003,178.19999999999996,122.60000000000001,200.4,74.19999999999999,7.937288135593221,0.0,23.772881355932206,23.497457627118642,23.597457627118644,12414.226123699998,13069.7440535,12399.4999276
2017-09-20,138.6,188.39999999999998,56.2,89.60000000000001,111.4,86.19999999999999,72.6,8.113559322033899,0.0,14.43898305084746,13.986440677966103,13.727118644067795,11721.7533531,10995.105867600001,12640.960942599999
2017-11-19,162.79999999999998,148.00000000000003,192.99999999999997,133.8,132.4,157.6,136.6,8.27457627118644,7.393220338983051,7.809322033898306,7.094915254237288,6.467796610169493,11289.7595336,10688.148805899998,11511.084343000002
2018-01-18,331.40000000000003,274.4,343.0,287.59999999999997,243.8,299.7999999999999,243.2,8.233898305084745,6.813559322033898,6.357627118644068,6.005084745762712,6.15593220338983,11197.0896991,13461.493257700002,12215.5417898
2018-03-19,226.20000000000002,204.8,253.4,227.2,154.8,236.79999999999998,181.99999999999997,7.679661016949153,14.449152542372884,13.552542372881357,13.50508474576271,13.283050847457629,11809.735525699998,11855.834271300002,11491.612244899998
2018-05-18,128.8,139.0,97.4,74.8,108.19999999999999,69.6,59.4,7.335593220338981,22.434745762711866,21.16779661016949,21.011016949152545,20.85423728813559,13003.297769700002,13281.9631606,8185.918748199999
2018-07-17,132.2,110.0,197.79999999999998,140.0,100.6,86.4,132.0,7.486440677966102,25.164406779661018,23.927118644067797,23.643220338983053,23.94322033898305,11394.8933109,10893.078984899998,10144.768608299999
2018-09-15,210.79999999999995,194.79999999999998,180.2,192.6,189.79999999999998,232.39999999999998,165.99999999999997,7.588135593220342,17.853389830508473,17.00762711864407,16.896610169491524,17.002542372881354,11534.2504226,10724.3642238,9123.925378599999
2018-11-14,136.4,142.79999999999998,150.79999999999998,132.79999999999998,114.2,145.59999999999997,124.6,7.63220338983051,7.399152542372882,7.374576271186441,6.838135593220339,5.746610169491525,9419.9927884,9958.0801499,8277.5669021
