,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
2006-04-26,13.4,25.8,15.4,8.4,8.6,15.811111111111112,252.05000000000004,5.0
2006-05-06,47.4,38.199999999999996,52.4,58.2,66.6,15.216666666666669,252.06888888888886,8.055555555555555
2006-05-16,12.4,14.8,12.6,8.0,13.4,18.9,252.01555555555558,1.6666666666666667
2006-05-26,31.599999999999998,23.599999999999998,36.8,25.0,30.4,15.66111111111111,251.9911111111111,0.6
2006-06-05,14.600000000000001,9.2,30.8,1.5999999999999999,9.4,16.433333333333334,251.96111111111108,0.6
2006-06-15,0.0,0.0,0.0,0.0,0.0,22.511111111111113,251.8722222222222,0.6
2006-06-25,0.0,0.2,0.0,0.0,0.0,26.06111111111111,251.76444444444445,0.8333333333333334
2006-07-05,9.0,11.200000000000001,9.4,12.6,13.0,24.572222222222223,251.5388888888889,1.5555555555555556
2006-07-15,0.0,3.8,0.0,0.0,0.0,26.222222222222225,251.17333333333337,2.3333333333333335
2006-07-25,1.6,8.4,1.6,3.4,1.2,26.133333333333336,250.71888888888893,2.5
2006-08-04,29.2,110.39999999999999,38.199999999999996,21.4,28.0,20.78888888888889,250.23000000000002,2.5
2006-08-14,13.0,10.8,16.6,11.2,17.2,21.53888888888889,249.87555555555556,2.5
2006-08-24,14.799999999999999,10.2,11.2,7.199999999999999,18.6,19.97222222222222,249.4377777777778,2.5
2006-09-03,1.4,5.4,2.6,0.0,0.0,22.605555555555554,248.9488888888889,2.8333333333333335
2006-09-13,65.8,126.0,107.2,52.599999999999994,85.6,20.005555555555556,248.51444444444445,2.922222222222222
2006-09-23,3.8,15.0,8.6,4.8,10.2,19.044444444444444,248.16444444444446,2.4777777777777774
2006-10-03,8.599999999999998,10.6,8.799999999999999,7.6,12.0,17.555555555555557,247.73444444444445,2.4
2006-10-13,29.0,31.599999999999998,25.8,27.400000000000002,30.200000000000003,15.311111111111112,247.26999999999998,2.4
2006-10-23,0.8,1.4,0.4,0.0,1.0,17.26111111111111,246.86222222222224,2.4
2006-11-02,0.2,2.4,0.8,0.0,1.0,10.0,246.37888888888887,2.011111111111111
2006-11-12,40.4,62.2,45.4,34.0,53.6,12.122222222222222,246.07000000000002,1.6111111111111112
2006-11-22,15.2,19.8,22.8,16.0,20.599999999999998,10.472222222222221,246.4188888888889,2.5
2006-12-02,73.0,108.80000000000001,65.2,53.60000000000001,83.6,11.261111111111111,246.26666666666668,2.422222222222222
2006-12-12,2.8000000000000003,3.4,1.4,0.0,0.8,8.322222222222221,247.06999999999996,2.4
2006-12-22,2.2,3.4,2.6,2.2,5.0,6.883333333333334,246.7211111111111,2.4
2007-01-01,27.799999999999997,45.2,22.200000000000003,17.2,54.4,8.472222222222221,246.63777777777776,1.1555555555555557
2007-01-11,0.6000000000000001,7.3999999999999995,1.0,0.2,2.4,10.044444444444444,246.78333333333336,0.8666666666666667
2007-01-21,28.999999999999996,55.4,28.799999999999997,42.599999999999994,42.2,7.155555555555556,247.1277777777778,0.7666666666666667
2007-01-31,37.0,54.6,25.8,28.6,56.2,7.98888888888889,247.60333333333332,0.6
2007-02-10,31.8,54.4,36.800000000000004,44.8,55.0,9.899999999999999,249.13333333333333,0.6
2007-02-20,33.599999999999994,44.400000000000006,32.6,31.8,55.199999999999996,9.988888888888887,250.07666666666663,1.1333333333333333
2007-03-02,6.6000000000000005,12.0,2.0,8.8,13.6,12.22777777777778,250.56555555555556,2.0222222222222226
2007-03-12,25.799999999999997,35.0,26.200000000000003,32.6,35.400000000000006,12.683333333333334,250.65555555555557,0.6666666666666666
2007-03-22,13.8,28.2,18.2,12.8,15.200000000000001,7.888888888888889,251.01555555555555,2.2444444444444445
2007-04-01,1.4,10.399999999999999,0.4,0.0,1.8,13.377777777777776,251.12666666666667,2.2
2007-04-11,0.0,0.0,0.0,0.0,0.0,18.211111111111112,251.10222222222222,0.6
2007-04-21,0.0,0.0,0.0,0.0,0.0,18.32777777777778,251.10333333333335,0.6
2007-05-01,43.0,55.800000000000004,38.6,44.4,61.800000000000004,15.133333333333333,251.10444444444445,0.6
2007-05-11,0.0,0.0,0.0,0.0,0.0,17.84444444444445,251.11,0.6
2007-05-21,26.200000000000003,41.6,18.599999999999998,31.799999999999997,37.2,21.016666666666666,251.01444444444445,0.6
2007-05-31,44.2,36.4,44.4,47.2,56.2,17.605555555555554,251.0055555555556,0.6
2007-06-10,1.6,0.8,11.6,0.0,1.8,21.216666666666665,250.97,0.6
2007-06-20,0.2,0.0,0.0,0.0,0.0,22.583333333333336,250.86222222222224,0.6
2007-06-30,0.0,1.0,0.8,0.0,0.0,21.049999999999997,250.65444444444444,1.4777777777777779
2007-07-10,0.6,3.8,1.2,0.0,0.0,23.22222222222222,250.31,1.8444444444444446
2007-07-20,0.2,0.0,0.0,0.0,0.6,25.272222222222222,249.87666666666667,2.5
2007-07-30,1.8,4.8,1.8,1.6,1.6,23.37777777777778,249.36333333333334,2.7222222222222223
2007-08-09,2.8,3.0,3.4,5.0,8.4,21.522222222222222,248.85777777777776,2.8
2007-08-19,39.2,47.4,45.8,42.400000000000006,51.4,21.18888888888889,248.39111111111112,2.8
2007-08-29,23.8,4.0,14.8,15.2,35.6,20.57777777777778,247.9077777777778,2.7666666666666666
2007-09-08,0.0,0.2,0.0,0.0,3.8,19.744444444444444,247.38888888888889,2.8222222222222224
2007-09-18,21.4,13.0,20.0,13.4,31.6,19.066666666666666,246.89777777777778,2.7
2007-09-28,18.2,13.8,14.0,11.0,20.0,17.783333333333335,246.56555555555556,1.8433333333333333
2007-10-08,0.0,0.0,0.0,0.0,0.0,15.983333333333336,246.16,2.191111111111111
2007-10-18,46.2,81.2,52.2,34.6,50.4,10.63888888888889,245.68000000000004,2.3377777777777777
2007-10-28,22.599999999999998,30.4,23.0,20.0,26.2,13.016666666666667,245.4588888888889,1.4877777777777779
2007-11-07,16.8,20.599999999999998,19.4,9.8,19.4,10.13888888888889,245.19666666666666,1.53
2007-11-17,12.8,26.800000000000004,13.799999999999999,13.799999999999999,17.6,8.316666666666666,244.89777777777778,1.5
2007-11-27,15.0,27.8,13.0,17.200000000000003,22.0,10.733333333333333,244.67333333333332,1.5
2007-12-07,44.8,56.99999999999999,61.400000000000006,34.199999999999996,51.800000000000004,6.577777777777778,244.88222222222223,1.5
2007-12-17,5.6000000000000005,2.8000000000000003,5.000000000000001,3.8,7.199999999999999,4.766666666666667,244.85444444444445,0.7333333333333333
2007-12-27,10.6,7.800000000000001,8.2,7.2,11.799999999999999,5.172222222222222,244.78555555555553,0.6
2008-01-06,58.2,49.60000000000001,56.8,32.599999999999994,58.99999999999999,8.183333333333334,245.2533333333333,0.6
2008-01-16,35.400000000000006,44.0,35.4,31.200000000000003,44.4,7.444444444444445,247.14666666666665,0.6
2008-01-26,27.4,38.8,22.0,20.6,29.8,8.677777777777777,247.51000000000002,0.6
2008-02-05,0.2,0.0,0.2,0.2,0.6000000000000001,7.216666666666667,248.12,0.6
2008-02-15,0.0,0.0,0.0,0.0,0.0,6.144444444444445,248.23444444444445,0.6
2008-02-25,10.4,9.8,12.6,5.8,20.6,11.72777777777778,248.25,0.6
2008-03-06,7.6000000000000005,13.600000000000001,12.6,6.0,15.4,7.883333333333334,248.32222222222222,0.6
2008-03-16,53.800000000000004,54.800000000000004,44.4,57.800000000000004,77.8,8.644444444444444,248.61333333333334,0.6
2008-03-26,10.4,9.2,8.6,7.800000000000001,10.2,11.81111111111111,249.38555555555553,0.6
2008-04-05,29.999999999999996,48.599999999999994,23.400000000000002,27.0,34.4,12.45,249.58777777777777,0.6
2008-04-15,61.599999999999994,76.4,49.8,63.6,79.6,12.322222222222223,250.3422222222222,0.6
2008-04-25,9.4,9.6,7.199999999999999,4.8,9.0,14.788888888888888,251.26999999999998,0.6
2008-05-05,0.0,0.0,1.0,0.0,0.0,17.577777777777776,251.39111111111112,0.7044444444444444
2008-05-15,48.8,66.60000000000001,57.0,33.4,36.0,16.683333333333334,251.38444444444445,1.4066666666666667
2008-05-25,22.599999999999998,32.6,19.8,21.0,29.0,20.466666666666665,251.40333333333334,1.071111111111111
2008-06-04,14.799999999999999,10.8,18.6,19.799999999999997,12.4,18.855555555555558,251.4411111111111,0.9655555555555555
2008-06-14,27.6,40.4,9.2,9.0,24.6,20.044444444444444,251.53333333333336,1.4033333333333333
2008-06-24,0.0,0.2,0.0,0.0,0.2,25.216666666666665,251.45333333333332,0.9477777777777777
2008-07-04,0.0,0.0,0.0,0.0,0.2,22.84444444444444,251.24000000000004,1.5711111111111111
2008-07-14,0.0,0.0,0.0,0.0,0.0,22.038888888888888,251.01000000000002,2.0
2008-07-24,1.8,0.6,0.0,0.0,0.0,24.37777777777778,250.51555555555555,2.1422222222222222
2008-08-03,4.6,0.2,2.0,5.8,9.2,25.16111111111111,250.07999999999998,2.5
2008-08-13,9.8,24.4,13.799999999999999,15.0,14.0,23.02777777777778,249.56888888888886,3.0
2008-08-23,6.0,0.0,2.0,4.4,9.8,23.63888888888889,249.00222222222223,3.0
2008-09-02,0.0,0.0,0.0,0.0,0.2,23.711111111111112,248.42111111111112,3.0
2008-09-12,29.999999999999996,36.6,41.8,37.8,29.2,17.833333333333332,247.88444444444445,2.812222222222222
2008-09-22,0.0,0.4,2.2,0.0,0.0,14.694444444444445,247.33777777777777,2.8844444444444446
2008-10-02,7.800000000000001,14.8,16.0,11.0,11.600000000000001,15.172222222222224,246.8066666666667,2.5
2008-10-12,0.8,10.4,0.2,0.0,0.0,17.84444444444445,246.32222222222222,2.2977777777777777
2008-10-22,37.2,91.80000000000001,42.8,38.0,33.8,16.288888888888888,245.94222222222223,1.5388888888888888
2008-11-01,38.8,51.800000000000004,35.4,36.0,30.6,14.32777777777778,246.09333333333336,1.0
2008-11-11,40.0,56.6,43.4,42.2,47.400000000000006,11.566666666666668,246.28111111111107,1.0
2008-11-21,54.2,93.6,56.199999999999996,61.400000000000006,68.0,6.611111111111111,246.34666666666666,1.0
2008-12-01,70.19999999999999,125.19999999999999,70.60000000000001,97.0,73.2,6.55,249.66,2.2755555555555556
2008-12-11,35.0,47.39999999999999,33.00000000000001,34.6,48.2,8.094444444444443,251.06111111111107,4.422222222222222
2008-12-21,2.0,0.4,5.8,0.4,1.0,4.4111111111111105,251.18333333333334,2.8
2008-12-31,26.8,34.8,27.2,27.6,34.2,3.283333333333333,250.99222222222227,3.373333333333333
2009-01-10,15.0,14.6,13.399999999999999,8.0,20.799999999999997,6.449999999999999,250.84666666666666,2.3955555555555557
2009-01-20,58.0,81.8,50.199999999999996,50.4,66.19999999999999,6.327777777777778,251.70555555555555,6.561111111111111
2009-01-30,90.4,103.60000000000001,85.6,74.8,98.4,7.788888888888888,252.04888888888888,11.894444444444444
2009-02-09,6.2,14.4,6.6,6.4,7.2,5.261111111111111,252.00666666666666,8.091111111111111
2009-02-19,0.0,1.5999999999999999,0.6,0.0,0.2,6.277777777777778,251.5388888888889,4.047777777777778
2009-03-01,61.60000000000001,65.2,56.199999999999996,58.4,79.4,9.466666666666667,251.60333333333332,5.076666666666666
2009-03-11,0.2,1.6,0.2,0.0,4.2,11.588888888888889,251.60222222222222,4.59111111111111
2009-03-21,66.8,87.6,68.8,77.4,91.0,9.177777777777779,251.30555555555554,2.6544444444444446
2009-03-31,26.2,37.400000000000006,24.599999999999998,27.799999999999997,36.4,13.88888888888889,252.07444444444445,11.122222222222224
2009-04-10,19.6,23.200000000000003,12.6,10.0,32.4,15.966666666666665,251.5622222222222,5.28
2009-04-20,18.2,17.599999999999998,20.4,7.0,24.400000000000002,15.127777777777778,251.18444444444444,2.7744444444444443
2009-04-30,6.200000000000001,4.4,9.6,0.2,4.0,15.155555555555557,251.23333333333332,0.6
2009-05-10,0.0,0.0,0.0,0.0,0.2,19.383333333333333,251.2788888888889,0.6
2009-05-20,0.0,0.4,0.6,0.0,1.0,22.73888888888889,251.23333333333332,0.6
2009-05-30,15.0,18.200000000000003,15.000000000000002,14.2,33.2,18.87222222222222,251.15666666666664,0.6
2009-06-09,0.0,0.0,0.0,0.0,0.0,22.09444444444444,251.08000000000004,0.6
2009-06-19,11.600000000000001,6.8,24.200000000000003,2.4,6.2,20.52777777777778,250.97222222222223,0.6
2009-06-29,6.2,44.2,7.0,11.399999999999999,13.200000000000001,23.92222222222222,250.86111111111111,0.6
2009-07-09,2.4000000000000004,3.2,2.0,0.0,0.6,23.46666666666667,250.69222222222223,1.3544444444444443
2009-07-19,0.0,0.0,0.0,0.0,0.0,24.333333333333332,250.3777777777778,1.6955555555555555
2009-07-29,6.6000000000000005,0.0,4.6,3.8000000000000003,2.8,25.344444444444445,249.98444444444445,2.2011111111111115
2009-08-08,12.2,0.2,11.6,1.0,6.2,25.766666666666666,249.5088888888889,2.587777777777778
2009-08-18,0.0,0.0,0.0,0.0,0.0,27.694444444444446,249.0188888888889,2.591111111111111
2009-08-28,0.0,0.0,0.0,0.0,0.0,24.816666666666666,248.46777777777777,2.7666666666666666
2009-09-07,15.799999999999999,1.2,20.0,20.0,27.799999999999997,20.54444444444444,247.88333333333333,2.7966666666666664
2009-09-17,17.2,33.4,28.000000000000004,9.4,32.800000000000004,21.08333333333333,247.39111111111112,2.98
2009-09-27,0.0,0.0,0.6000000000000001,0.0,0.8,19.966666666666665,246.8177777777778,3.0
2009-10-07,13.799999999999999,0.0,11.0,5.800000000000001,25.8,16.666666666666668,246.23666666666668,2.6455555555555557
2009-10-17,27.0,0.0,36.0,19.2,25.799999999999997,11.755555555555555,245.71222222222227,2.361111111111111
2009-10-27,25.4,51.8,27.6,27.0,36.0,13.161111111111113,245.36222222222224,1.2355555555555555
2009-11-06,33.4,38.4,34.2,38.00000000000001,44.99999999999999,8.905555555555555,245.36444444444442,0.6
2009-11-16,1.0,1.4000000000000001,0.6000000000000001,0.0,0.2,13.177777777777779,245.31666666666672,0.6
2009-11-26,87.60000000000001,92.4,75.20000000000002,65.4,96.19999999999999,10.399999999999999,245.3777777777778,0.6
2009-12-06,18.199999999999996,31.400000000000002,16.400000000000002,12.0,23.200000000000003,8.216666666666669,245.9922222222222,0.6
2009-12-16,152.4,222.4,160.2,155.60000000000002,157.20000000000002,3.45,246.7422222222222,0.6988888888888889
2009-12-26,74.19999999999999,90.80000000000001,86.6,87.00000000000001,129.8,8.422222222222222,251.63,14.81111111111111
2010-01-05,86.20000000000002,85.8,65.0,64.19999999999999,85.2,5.211111111111111,251.88111111111115,9.354444444444447
2010-01-15,0.6000000000000001,0.0,0.2,0.0,0.2,4.733333333333333,251.74555555555557,5.25
2010-01-25,14.2,12.4,9.799999999999999,13.0,15.4,2.5666666666666664,251.40666666666664,2.411111111111111
2010-02-04,27.800000000000004,42.4,31.6,37.2,31.599999999999998,5.255555555555556,251.57666666666668,3.296666666666667
2010-02-14,57.2,70.4,47.800000000000004,57.199999999999996,66.4,7.972222222222222,251.72444444444443,7.006666666666667
2010-02-24,54.2,54.6,55.2,42.2,64.8,10.294444444444444,252.12444444444444,10.502222222222223
2010-03-06,7.8,3.4,5.0,2.8,7.4,4.050000000000001,252.05333333333334,4.699999999999999
2010-03-16,3.4,9.8,6.0,2.8000000000000003,5.4,11.627777777777778,252.00111111111113,2.9222222222222225
2010-03-26,20.599999999999998,20.799999999999997,20.599999999999998,12.2,21.2,12.155555555555555,251.88888888888889,2.8
2010-04-05,40.6,42.0,38.800000000000004,35.2,52.6,12.68888888888889,252.01222222222225,5.822222222222223
2010-04-15,4.199999999999999,2.2,3.4000000000000004,1.4,9.0,13.933333333333334,251.72666666666666,2.388888888888889
2010-04-25,28.599999999999998,35.2,25.4,26.200000000000003,39.6,17.95,251.65666666666664,1.832222222222222
2010-05-05,42.800000000000004,60.00000000000001,57.800000000000004,43.400000000000006,74.99999999999999,14.616666666666667,252.0,7.132222222222222
2010-05-15,12.6,22.0,25.0,4.0,30.0,16.294444444444444,251.91444444444446,4.688888888888888
2010-05-25,0.6000000000000001,1.6,1.2000000000000002,0.2,1.0,18.57222222222222,251.7111111111111,1.4144444444444444
2010-06-04,1.2,2.4,3.8,1.8,4.0,22.166666666666668,251.7211111111111,0.6
2010-06-14,35.0,78.4,35.8,57.0,86.8,18.738888888888887,251.7411111111111,0.8733333333333333
2010-06-24,12.0,0.0,2.0,10.0,3.8,23.116666666666664,251.7555555555556,0.6
2010-07-04,0.2,4.2,0.2,0.4,0.8,25.755555555555556,251.69777777777776,0.6
2010-07-14,0.0,0.0,0.0,0.0,0.0,25.98333333333333,251.54666666666668,1.25
2010-07-24,26.400000000000002,20.6,15.0,28.6,42.4,21.366666666666667,251.25,1.8055555555555556
2010-08-03,39.199999999999996,31.2,34.8,50.6,55.2,21.59444444444445,250.93888888888893,2.48
2010-08-13,50.2,52.2,48.199999999999996,49.8,61.599999999999994,21.494444444444444,250.59888888888887,2.5
2010-08-23,2.2,5.4,3.0,0.4,8.4,22.31111111111111,250.1722222222222,2.5744444444444445
2010-09-02,23.2,34.599999999999994,17.2,25.8,22.2,20.477777777777778,249.64888888888885,3.0
2010-09-12,28.6,37.2,62.4,54.6,41.0,19.788888888888888,249.14999999999998,3.0
2010-09-22,11.600000000000001,12.6,15.6,5.199999999999999,16.4,16.944444444444443,248.6933333333333,3.0
2010-10-02,34.00000000000001,44.400000000000006,31.8,51.2,66.4,17.494444444444444,248.38222222222223,3.0
2010-10-12,28.599999999999998,28.6,28.2,27.4,42.0,13.516666666666667,248.02777777777777,2.7
2010-10-22,23.599999999999998,42.6,21.8,28.400000000000002,38.4,12.055555555555555,247.6988888888889,2.7
2010-11-01,95.0,130.4,93.6,93.0,132.6,13.555555555555555,248.41777777777781,2.7
2010-11-11,66.0,53.6,65.60000000000001,46.4,64.80000000000001,11.872222222222224,249.71666666666664,4.525555555555555
2010-11-21,83.60000000000001,99.39999999999999,82.4,87.0,88.4,7.594444444444444,250.21777777777777,7.022222222222222
2010-12-01,82.2,170.59999999999997,92.6,100.6,109.4,8.488888888888889,251.89666666666668,14.97777777777778
2010-12-11,0.8,10.0,10.4,1.2,11.0,2.138888888888889,251.81111111111113,7.5
2010-12-21,87.39999999999999,114.60000000000001,80.6,93.8,91.8,7.327777777777778,252.03999999999996,18.299999999999997
2010-12-31,11.2,39.800000000000004,20.0,17.8,14.999999999999998,7.294444444444445,251.59888888888892,7.5
2011-01-10,12.799999999999999,15.600000000000001,12.6,10.599999999999998,18.599999999999998,9.600000000000001,251.1555555555555,6.052222222222222
