,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
2015-06-18,10.2,15.3,23.4,14.0,7.4,36.5075,50.42,291.16999999999996,16.787499999999998,15.7625,15.212499999999999,0.34602374775,2.980288793,5.704859008750001,24.2423130575
2015-06-23,0.8,3.2,9.399999999999999,3.0,5.8,36.504999999999995,50.417500000000004,291.0625,17.425,16.575000000000003,15.9375,0.348138472,3.001194581,5.777072414,24.54917778
2015-06-28,0.0,0.0,0.4,0.0,0.2,36.485,50.412499999999994,291.0025,21.925,20.3625,19.825,0.34292749175000004,2.941544221,5.7564233715,24.0569280825
2015-07-03,0.0,0.0,7.6000000000000005,0.0,0.0,36.504999999999995,50.415,290.97,25.475,23.574999999999996,23.45,0.33461623525,2.83812918425,5.9085382415000005,23.510042405
2015-07-08,0.0,0.0,3.5999999999999996,0.2,0.2,36.49,50.402499999999996,291.0025,23.55,21.599999999999998,21.5125,0.34394652025,2.90304509925,5.983329865,23.80763788
2015-07-13,0.0,0.0,2.5999999999999996,0.0,0.0,36.49,50.4,290.8825,25.3875,22.55,22.6625,0.33877434125000006,2.86013238875,5.983329865,23.80763788
2015-07-18,0.0,0.0,2.0,0.0,0.0,36.49,50.4,290.84000000000003,26.75,23.8375,23.55,0.33899480625,2.841485676,5.9085382415000005,23.510042405
2015-07-23,6.0,18.5,13.8,24.199999999999996,22.800000000000004,36.48,50.39,290.865,23.1875,22.699999999999996,21.7,0.3370947045,2.87998647,5.9085382415,23.510042405
2015-07-28,0.0,0.0,1.0,0.2,0.2,36.48,50.39,290.8425,24.237500000000004,21.0,20.0125,0.34182616950000005,2.9139287370000004,5.983329865,23.80763788
2015-08-02,0.0,0.0,1.6,0.0,0.2,36.48,50.39,290.8325,25.199999999999996,22.5625,21.837500000000002,0.33124700225000003,2.79931434325,5.574191413,23.5176567425
2015-08-07,14.6,5.9,22.2,19.0,11.0,36.4775,50.39,290.86,23.8125,22.5,21.9,0.33135360300000005,2.823347462,5.574191413,23.5176567425
2015-08-12,0.0,0.0,4.2,0.2,0.0,36.47,50.3875,290.9075,24.1,21.375,20.725,0.33972774850000004,2.8715409917500003,5.644750798,23.8153486
2015-08-17,21.4,18.200000000000003,26.400000000000002,15.0,27.2,36.4675,50.38250000000001,290.935,19.425,17.0125,16.0875,0.34174363525,2.93227273225,5.644750798,23.8153486
2015-08-22,35.2,97.1,66.8,114.0,117.39999999999999,36.465,50.385,290.98,18.725,17.4875,17.112499999999997,0.34002983900000006,2.9175744762500004,5.574191413,23.5176567425
2015-08-27,0.0,0.4,1.2,0.6000000000000001,0.6000000000000001,36.4725,50.39,290.9975,22.7375,21.0125,20.8125,0.33821244400000006,2.8790949560000003,5.574191412999999,23.5176567425
2015-09-01,0.0,1.0,9.4,2.2,0.2,36.47,50.39,291.1275,21.037499999999998,19.549999999999997,18.300000000000004,0.34678069725,2.981047908,5.989444444,24.55136667
2015-09-06,0.6,0.4,1.7999999999999998,4.6000000000000005,5.2,36.47749999999999,50.3925,291.1825,18.025,14.549999999999999,14.1125,0.3489986995,2.9822092885,5.9145763885000004,24.244474585
2015-09-11,8.8,18.6,20.4,24.6,30.8,36.485,50.4,291.255,18.325000000000003,16.025,15.4375,0.34381535125,2.96877265125,5.9145763885000004,24.244474585
2015-09-16,0.4,1.8,3.1999999999999997,5.0,4.6000000000000005,36.487500000000004,50.404999999999994,291.36,20.8375,19.025,19.112499999999997,0.35303902225,2.99053327225,5.989444444,24.55136667
2015-09-21,4.0,4.6,3.0,9.2,4.4,36.4975,50.41,291.495,15.3875,13.2375,12.825000000000001,0.349674558,3.011433292,5.989444444,24.55136667
2015-09-26,0.0,0.0,1.4,0.2,0.6000000000000001,36.50749999999999,50.417500000000004,291.515,14.3875,12.700000000000001,11.825,0.34613835750000005,2.9817346455,5.9145763885000004,24.244474585
2015-10-01,20.6,52.599999999999994,42.0,61.2,59.0,36.515,50.425000000000004,291.635,14.35,13.5625,11.724999999999998,0.334189113,2.8868129035,5.552213441,23.357879035000003
2015-10-06,4.8,0.2,4.199999999999999,8.799999999999999,7.400000000000001,36.52,50.4275,291.80999999999995,15.524999999999999,13.975,13.725,0.338419355,2.923354839,5.622494624,23.65354839
2015-10-11,38.6,66.60000000000001,70.0,98.2,111.4,36.515,50.425,291.9275,13.7625,12.850000000000001,12.0375,0.334189113,2.8868129035,5.552213440999999,23.357879035
2015-10-16,0.0,0.2,2.4,0.8,0.4,36.535,50.4375,292.0075,11.549999999999999,10.05,9.2375,0.334189113,2.8868129035,5.552213440999999,23.357879035
2015-10-21,0.0,0.4,1.2000000000000002,0.0,0.0,36.5475,50.45250000000001,292.1325,9.850000000000001,8.8,8.6125,0.338419355,2.923354839,5.622494624,23.65354839
2015-10-26,18.0,29.400000000000002,25.0,37.4,29.799999999999997,36.56,50.46,292.24,10.9375,10.3875,10.2875,0.338419355,2.923354839,5.622494624,23.65354839
2015-10-31,0.0,0.0,0.6,0.2,0.6000000000000001,36.58,50.47749999999999,292.4375,10.7375,9.9125,9.2125,0.34834162025,2.97442391075,5.615212197749999,23.7961314025
2015-11-05,0.0,0.0,1.0,0.4,0.4,36.595,50.4925,292.595,13.537500000000001,12.5,12.350000000000001,0.35313908025,3.0041225572499997,5.6365677085,23.944691527499998
2015-11-10,0.0,0.2,1.2,0.4,0.0,36.6075,50.5025,292.7575,10.2,10.487499999999999,9.35,0.357609195,3.042149425,5.707916667,24.24778889
2015-11-15,0.0,0.0,5.4,0.4,0.0,36.6175,50.5125,292.89500000000004,9.45,9.1375,8.3625,0.35313908025,3.00412255725,5.636567708499999,23.944691527499998
2015-11-20,45.4,50.699999999999996,42.199999999999996,43.0,33.6,36.62,50.5125,292.99,6.2375,6.525000000000001,5.5375,0.35313908025,3.00412255725,5.636567708499999,23.944691527499998
2015-11-25,5.4,11.000000000000002,9.8,4.8,5.8,36.6075,50.5175,293.0775,2.4749999999999996,1.8499999999999999,1.6625,0.357609195,3.042149425,5.707916667,24.24778889
2015-11-30,0.0,0.4,0.6,0.0,0.0,36.67,50.56,293.2525,5.8,6.2,4.9875,0.34956098775,2.9325326739999995,5.46734207025,23.47176512
2015-12-05,0.2,0.0,3.0,0.4,1.0,36.695,50.5775,293.44,7.25,7.0,5.825,0.34254227375,2.8597938349999996,5.31981115625,22.922926897500002
2015-12-10,0.0,0.0,1.2000000000000002,0.0,0.0,36.71,50.59,293.60249999999996,5.6,4.8,4.800000000000001,0.34254227375000007,2.859793835,5.319811156249999,22.9229268975
2015-12-15,0.2,0.0,1.4000000000000001,0.0,0.0,36.7225,50.602500000000006,293.7575,7.050000000000001,6.1125,5.9125000000000005,0.34687825200000005,2.895993757,5.387150537999999,23.21309053
2015-12-20,0.4,0.0,1.6,0.4,0.0,36.7425,50.62,293.925,7.65,6.625,6.2875,0.34254227375,2.8597938349999996,5.31981115625,22.922926897500002
2015-12-25,0.4,0.2,0.4,1.4,0.2,36.765,50.6375,294.1,8.0,6.1,6.7375,0.34254227375,2.8597938349999996,5.319811156249999,22.922926897500002
2015-12-30,0.2,1.0,1.2,0.8,0.8,36.7725,50.65,294.2475,4.675,4.4875,3.7375,0.33732570250000005,2.8841675340000004,5.2111021505,22.359016649999997
2016-01-04,29.8,32.099999999999994,16.0,32.4,22.6,36.767500000000005,50.645,294.3225,5.25,5.15,4.550000000000001,0.327773153,2.8723413110000005,5.0350537630000005,21.50494277
2016-01-09,13.2,19.8,21.0,34.6,32.0,36.79,50.667500000000004,294.4425,7.8,8.2875,7.4625,0.3236759885,2.8364370447500002,4.972115591000001,21.236130985
2016-01-14,40.0,55.2,53.4,67.8,38.2,36.795,50.675,294.57000000000005,1.6,0.5750000000000002,0.8624999999999999,0.3236759885,2.8364370447500007,4.972115591000001,21.236130985
2016-01-19,0.6,1.8,1.4,2.4,1.2,36.825,50.6975,294.71500000000003,1.3,0.275,-0.2749999999999999,0.327773153,2.8723413110000005,5.0350537630000005,21.50494277
2016-01-24,0.0,0.0,0.2,0.0,0.0,36.865,50.73,294.92,5.6875,6.199999999999999,4.8,0.3236759885,2.8364370447500002,4.972115591000001,21.236130985
2016-01-29,0.0,0.0,0.0,0.2,0.0,36.8875,50.7475,295.105,7.7125,7.574999999999999,6.1625,0.32887555749999997,2.8686503622500004,5.06451603925,22.020929775
2016-02-03,0.0,8.6,5.6,7.6000000000000005,1.6,36.905,50.76,295.265,4.9375,4.1625000000000005,4.05,0.348571429,3.001194581,5.577047681750001,24.64413793
2016-02-08,29.200000000000003,81.4,77.4,78.2,57.199999999999996,36.9025,50.765,295.41,5.362500000000001,5.762499999999999,4.6625000000000005,0.348571429,3.001194581,5.498961427749999,24.64413793
2016-02-13,78.8,97.4,92.0,119.0,92.39999999999999,36.894999999999996,50.76,295.4925,7.012499999999999,7.5375,6.2875,0.344214286,2.96367964875,5.431701326,24.336086205
2016-02-18,20.0,17.1,20.0,19.8,20.4,36.885,50.755,295.6,5.2,5.0375,4.625,0.34421428600000004,2.96367964875,5.451702629750001,24.336086205
2016-02-23,5.199999999999999,13.799999999999999,13.2,16.2,13.2,36.93,50.78999999999999,295.675,7.0249999999999995,6.9125,6.175,0.348571429,3.001194581,5.49319543575,24.64413793
2016-02-28,101.4,113.80000000000001,103.4,137.4,117.0,36.82,50.7125,295.68,6.3875,6.075,5.15,0.33937646250000003,2.89251163875,5.2676280462500005,22.834397055000004
2016-03-04,33.2,33.1,25.8,36.800000000000004,25.4,36.8425,50.725,295.5675,4.0625,3.2625,3.2125,0.33465958475,2.8231228290000003,5.0872495965,21.3702501325
2016-03-09,15.2,25.799999999999997,8.4,23.4,53.2,36.895,50.765,295.49,3.9,4.825,3.4375,0.33889578200000003,2.8588585610000004,5.151645161,21.64075963
2016-03-14,3.2,4.4,4.4,4.4,5.4,36.945,50.8,295.4525,4.7875,4.3375,3.4875000000000003,0.33889578200000003,2.8588585610000004,5.151645161,21.64075963
2016-03-19,0.2,0.4,0.0,0.0,0.0,36.9725,50.8275,295.54499999999996,9.0875,8.25,7.1499999999999995,0.33465958475,2.8231228290000003,5.0872495965,21.370250132500004
2016-03-24,3.0,1.2,2.0,1.2,5.0,36.99,50.839999999999996,295.5425,7.362500000000001,6.425,5.7875,0.33465958475,2.8231228290000003,5.0872495964999995,21.3702501325
2016-03-29,0.0,2.2,1.2,3.0,1.2,37.025000000000006,50.8675,295.5875,12.462499999999999,11.9875,10.875,0.34414097225,2.8843692295000003,5.21489775975,21.6400086125
2016-04-03,0.0,0.0,0.0,0.0,0.0,37.042500000000004,50.88,295.71,15.799999999999999,13.6875,13.7625,0.35537808625,2.9238899695,5.3370973615,21.367283615
2016-04-08,4.0,4.0,4.8,4.6,8.2,37.055,50.89000000000001,295.84749999999997,10.1875,9.0125,8.100000000000001,0.35537808625,2.9238899695,5.3370973615,21.367283614999998
2016-04-13,0.0,0.0,0.0,0.0,0.0,37.075,50.9075,295.8825,12.925,11.7375,11.2875,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-18,0.0,0.0,0.0,0.0,0.0,37.1025,50.93,295.96500000000003,12.025,10.9875,10.6625,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-23,56.400000000000006,58.9,57.400000000000006,61.599999999999994,62.2,37.102500000000006,50.93,296.185,7.649999999999999,7.387499999999999,6.4125,0.35537808625,2.9238899695,5.3370973615,21.367283615
2016-04-28,16.6,20.6,33.0,27.0,29.4,37.12,50.947500000000005,296.21,10.075,9.6625,8.5875,0.35384054975,2.9017769927500003,5.295858862749999,21.6704450525
2016-05-03,3.0,0.4,0.8,1.0,3.2,37.135000000000005,50.9575,296.28999999999996,11.424999999999999,10.774999999999999,10.2375,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-08,0.0,0.2,0.4,0.4,0.6000000000000001,37.1475,50.97,296.415,14.8,13.1125,13.125,0.348985172,2.83194654025,5.165632024,22.62779696
2016-05-13,16.6,12.4,12.0,13.4,10.4,37.1825,50.974999999999994,296.5375,11.7625,11.4125,10.362499999999999,0.348985172,2.83194654025,5.165632024000001,22.62779696
2016-05-18,18.4,20.9,15.0,16.599999999999998,14.999999999999998,37.1,50.9825,296.59250000000003,12.012500000000001,10.6125,10.775,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-23,2.0,3.0,3.2,4.2,4.0,37.06,50.995000000000005,296.70250000000004,13.325000000000001,12.350000000000001,12.0125,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-28,1.2,1.6,2.4,2.2,1.7999999999999998,37.019999999999996,51.004999999999995,296.79499999999996,16.287499999999998,14.674999999999999,14.65,0.348985172,2.83194654025,5.165632024,22.62779696
2016-06-02,70.0,30.299999999999997,37.8,35.0,39.400000000000006,37.057500000000005,51.01,296.89,13.8375,12.925,12.537500000000001,0.34124003,2.881101786,5.258527629,23.874052365
2016-06-07,38.6,55.4,32.8,54.800000000000004,33.6,37.1225,51.0075,296.9675,17.2125,16.099999999999998,15.0625,0.345559524,2.917571429,5.32509127,24.17625556
2016-06-12,1.2,3.4,2.6000000000000005,4.8,3.6000000000000005,37.16,51.004999999999995,297.015,16.6625,15.600000000000001,14.7,0.34124003,2.8811017860000003,5.258527629,23.874052365
2016-06-17,9.600000000000001,13.399999999999999,13.4,14.0,18.6,37.18,51.0275,296.9975,15.15,14.475,13.975,0.34124003,2.8811017860000003,5.258527629,23.874052365
2016-06-22,0.0,0.0,0.0,0.0,0.0,37.1175,51.04,297.105,23.0625,20.7375,20.75,0.345559524,2.917571429,5.32509127,24.17625556
2016-06-27,0.0,2.0,4.4,5.2,11.6,37.065000000000005,51.052499999999995,297.245,20.5625,18.875,18.900000000000002,0.345559524,2.917571429,5.32509127,24.17625556
2016-07-02,0.0,0.0,0.0,0.0,0.2,37.27,51.06,297.3575,22.6875,20.900000000000002,20.924999999999997,0.34954997099999996,2.7754438365000005,5.00509886325,22.269666360000002
2016-07-07,0.0,19.4,0.2,17.6,13.0,37.285,51.07,297.46000000000004,23.675,21.6625,21.0375,0.349549971,2.7754438365,5.00509886325,22.26966636
2016-07-12,17.0,9.2,12.200000000000001,11.4,14.8,37.292500000000004,51.08,297.6275,19.0875,18.499999999999996,17.7375,0.353974654,2.810576037,5.068454545,22.55156087
2016-07-17,0.0,0.0,0.0,0.2,0.0,37.31,51.0925,297.65500000000003,21.924999999999997,20.150000000000002,19.4,0.34954997099999996,2.7754438365000005,5.00509886325,22.269666360000002
2016-07-22,5.8,2.4,15.6,2.2,3.6,37.322500000000005,51.1,297.8075,22.275,21.050000000000004,20.175,0.34954997099999996,2.7754438365,5.00509886325,22.269666360000002
2016-07-27,5.6000000000000005,32.7,0.8,30.2,32.2,37.335,51.11,297.9125,22.5375,21.1625,20.1875,0.353974654,2.810576037,5.068454545,22.55156087
2016-08-01,1.4,6.5,0.4,3.6,4.4,37.36750000000001,51.12,298.0275,21.975,20.8625,20.2125,0.354172737,2.9118002080000003,5.19515586725,22.18016649
2016-08-06,20.8,46.800000000000004,11.4,36.0,52.2,37.385000000000005,51.135000000000005,298.1225,18.875,18.125,17.5,0.34974557775000004,2.8754027055000004,5.196498566,21.90291441
2016-08-11,0.0,0.4,0.0,1.6,1.0,37.379999999999995,51.1475,298.2075,17.25,16.65,16.3,0.34974557775,2.8754027055,5.224744190000001,21.90291441
2016-08-16,3.2,1.6,7.4,1.8,1.2,37.3925,51.16,298.38000000000005,20.4875,19.25,18.424999999999997,0.354172737,2.9118002080000003,5.22832603425,22.18016649
2016-08-21,0.0,0.0,0.0,0.0,0.2,37.4075,51.1725,298.46,19.487499999999997,18.55,18.5,0.34974557775000004,2.8754027055000004,5.1336391497500005,21.90291441
2016-08-26,0.0,0.0,0.2,0.0,0.0,37.4225,51.185,298.6075,22.1125,19.762500000000003,19.5625,0.34974557775000004,2.8754027055000004,5.17169677375,21.90291441
2016-08-31,10.0,11.0,9.6,12.799999999999999,12.600000000000001,37.4375,51.19499999999999,298.72,21.362499999999997,19.3375,19.0,0.3629015175,2.93406671875,5.349050269,22.4095082925
2016-09-05,12.6,8.3,8.0,13.0,13.399999999999999,37.45,51.205000000000005,298.85249999999996,17.0375,17.5125,16.4625,0.365811111,2.941488889,5.446599892749999,22.48595556
2016-09-10,0.6,0.2,3.6000000000000005,0.4,2.4,37.465,51.2175,298.90749999999997,20.0625,18.7125,18.4625,0.36123847225,2.90472027775,5.31720263325,22.204881115
2016-09-15,42.800000000000004,74.5,105.0,86.99999999999999,98.0,37.4675,51.2225,299.0125,16.1375,14.950000000000001,14.3375,0.36123847225000005,2.90472027775,5.383925698749999,22.204881115
2016-09-20,1.6,2.8000000000000003,2.0,4.2,3.6,37.4875,51.235,299.0675,15.912499999999998,14.287500000000001,14.1625,0.365811111,2.941488889,5.52487469525,22.48595556
2016-09-25,0.0,0.0,0.4,0.6000000000000001,0.2,37.51,51.254999999999995,299.1225,14.4375,13.2125,13.412500000000001,0.36123847225,2.90472027775,5.417981124,22.204881115
2016-09-30,24.8,24.9,27.799999999999997,26.0,28.2,37.465,51.265,299.25,15.75,14.5,14.3,0.35126689075000006,2.7752417115,5.10082036375,21.6733567375
2016-10-05,27.6,30.799999999999997,26.799999999999997,36.800000000000004,45.0,37.5325,51.2725,299.38250000000005,11.05,11.125,10.0125,0.352290323,2.765924731,5.137812046500001,21.76524454
2016-10-10,5.0,5.8,6.2,7.0,8.4,37.545,51.285,299.4825,7.725,7.275,6.775,0.352290323,2.765924731,5.068454545,21.76524454
2016-10-15,44.6,41.2,39.2,47.0,34.4,37.557500000000005,51.295,299.495,13.55,12.4375,12.3125,0.34788669375000003,2.731350672,5.0438625542499995,21.493178982499998
2016-10-20,0.8,0.0,0.0,0.4,0.4,37.575,51.307500000000005,299.665,11.125,10.35,9.8,0.34788669375000003,2.731350672,5.029496561,21.4931789825
2016-10-25,19.4,18.3,12.200000000000001,20.0,25.8,37.5975,51.325,299.71,12.75,13.1375,12.3875,0.352290323,2.765924731,5.0915212095,21.76524454
2016-10-30,0.0,0.0,0.2,0.0,0.0,37.6125,51.3375,299.8675,12.524999999999999,11.662499999999998,11.325,0.34302486575,2.774282751,5.0764511065,21.795317822499996
2016-11-04,18.8,77.1,54.2,87.0,71.2,37.61,51.3375,300.09000000000003,10.825000000000001,9.850000000000001,9.9875,0.33828458350000007,2.8161415277499997,5.09783409075,22.089903192500003
2016-11-09,28.6,33.5,23.6,34.2,20.799999999999997,37.615,51.3425,300.1675,5.4625,4.9625,4.8625,0.34256666700000005,2.851788889,5.162363636,22.36952222
2016-11-14,0.0,0.2,0.0,0.0,0.0,37.64,51.36,300.1525,5.65,5.2125,4.9375,0.34256666700000005,2.851788889,5.162363636,22.36952222
2016-11-19,37.800000000000004,68.00000000000001,68.6,76.4,97.6,37.6,51.335,300.2975,11.025000000000002,11.15,10.450000000000001,0.33828458350000007,2.8161415277499997,5.09783409075,22.089903192499996
2016-11-24,11.2,12.6,11.2,15.799999999999999,21.0,37.622499999999995,51.352500000000006,300.425,9.275,8.775,7.925,0.3382845835,2.8161415277499997,5.09783409075,22.089903192500003
2016-11-29,0.4,0.2,0.0,0.0,0.0,37.6575,51.3775,300.49,2.95,3.0875,2.1375,0.34554972250000004,2.7611181699999996,5.041348311,22.141769435
2016-12-04,0.4,0.8,0.6000000000000001,1.4,1.0,37.685,51.3975,300.595,7.7625,6.25,5.8875,0.34417611825,2.63706685775,4.85882882375,21.6400914425
2016-12-09,0.0,0.0,0.0,0.2,0.0,37.7075,51.412499999999994,300.8025,7.324999999999999,6.65,5.7250000000000005,0.34417611825,2.63706685775,4.858828823750001,21.6400914425
2016-12-14,0.0,0.2,0.0,0.8,0.4,37.73,51.43,300.9425,4.5875,4.237500000000001,3.6125,0.348532778,2.670447451,4.920332986,21.91401665
2016-12-19,15.4,18.4,19.799999999999997,18.2,23.4,37.745000000000005,51.442499999999995,301.135,6.0125,5.937499999999999,4.362500000000001,0.348532778,2.670447451,4.920332986,21.91401665
2016-12-24,0.0,0.0,0.0,0.0,0.0,37.765,51.455000000000005,301.2725,9.162500000000001,7.8875,7.875,0.34417611825,2.63706685775,4.85882882375,21.6400914425
2016-12-29,0.0,0.0,0.0,0.0,0.0,37.787499999999994,51.4725,301.445,2.9875,1.8499999999999999,2.1375,0.34112643049999997,2.6395036422500002,4.8200950475,21.6026005475
2017-01-03,6.4,6.0,2.6,6.6,4.8,37.802499999999995,51.4825,301.725,-0.21250000000000013,-0.8000000000000002,-0.7875000000000001,0.335691988,2.680707596,4.757243402,21.75616025
2017-01-08,0.0,0.2,0.0,0.0,0.0,37.8125,51.4925,301.8675,-3.05,-2.2875,-3.0875000000000004,0.331495838,2.647198751,4.6977778595,21.4842082475
2017-01-13,12.399999999999999,29.3,18.799999999999997,32.6,11.6,37.8275,51.504999999999995,302.0825,0.4375,0.25,-0.125,0.331495838,2.647198751,4.6977778595,21.4842082475
