,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Incisa,Temperature_Firenze,Hydrometry_Nave_di_Rosano
2002-04-07,153.00000000000003,102.39999999999999,128.4,194.8,139.00000000000003,210.0,128.0,17.67203389830508,1.3667796610169491
2002-06-06,214.0,164.4,206.00000000000003,225.59999999999997,179.20000000000002,291.8,106.2,25.24237288135593,1.0957627118644069
2002-08-05,156.4,109.6,158.4,154.99999999999997,119.19999999999999,152.59999999999997,81.19999999999999,21.534745762711868,1.2701694915254238
2002-10-04,150.20000000000002,107.39999999999999,132.60000000000002,161.99999999999997,121.2,178.79999999999998,233.6,15.390677966101697,1.6964406779661014
2002-12-03,124.8,113.19999999999999,130.79999999999998,132.20000000000002,101.60000000000001,117.6,143.59999999999997,8.465254237288136,2.260847457627119
2003-02-01,150.39999999999998,125.79999999999998,119.39999999999999,171.2,106.4,229.0,93.2,8.741525423728813,1.6506779661016948
2003-04-02,148.99999999999997,100.0,147.2,136.20000000000002,121.39999999999999,109.79999999999998,141.0,17.811864406779662,1.4474576271186441
2003-06-01,139.79999999999998,110.2,111.0,174.2,109.39999999999999,179.6,191.79999999999998,27.46779661016949,1.1333898305084749
2003-07-31,131.8,92.39999999999999,117.60000000000001,122.2,129.2,139.0,114.19999999999999,25.790677966101693,1.0447457627118646
2003-09-29,121.00000000000001,81.6,120.39999999999999,119.80000000000001,104.6,100.60000000000002,141.0,15.17542372881356,1.2064406779661017
2003-11-28,122.8,113.8,109.8,161.2,87.6,170.2,88.80000000000001,7.9,1.650508474576271
2004-01-27,260.40000000000003,245.79999999999998,183.00000000000003,245.79999999999998,181.59999999999997,246.8,184.79999999999998,9.013559322033897,1.9889830508474577
2004-03-27,240.4,205.0,177.0,232.6,161.8,221.40000000000003,163.40000000000003,14.927966101694915,1.9661016949152543
2004-05-26,37.599999999999994,31.8,33.2,37.0,40.599999999999994,32.6,49.599999999999994,23.440677966101692,1.2069491525423728
2004-07-25,87.4,68.6,74.8,68.6,65.2,154.8,90.2,25.083050847457628,1.110677966101695
2004-09-23,235.4,246.20000000000002,125.39999999999999,292.8,196.60000000000002,262.0,190.20000000000002,16.572881355932203,1.410677966101695
2004-11-22,228.2,223.2,193.0,281.0,197.6,259.2,161.19999999999996,8.719491525423727,1.8705084745762712
2005-01-21,97.4,81.6,62.599999999999994,71.80000000000001,75.2,69.0,56.4,5.939830508474575,1.513220338983051
2005-03-22,184.6,181.00000000000003,217.79999999999995,217.6,150.0,204.20000000000002,106.2,15.724576271186441,1.7310169491525425
2005-05-21,61.4,42.6,66.0,58.4,37.0,66.00000000000001,53.400000000000006,24.10847457627119,1.1155932203389831
2005-07-20,142.40000000000003,112.4,156.6,126.8,137.6,104.19999999999999,151.39999999999998,24.4,1.0901694915254239
2005-09-18,273.00000000000006,248.39999999999998,266.0,276.2,252.20000000000002,251.6,256.0,16.88305084745763,1.5723728813559321
2005-11-17,313.20000000000005,275.0,269.6,319.0,255.2,292.0,246.59999999999997,6.073728813559321,2.4762711864406772
2006-01-16,278.59999999999997,215.0,186.39999999999998,271.8,209.8,293.0,76.2,7.822033898305084,1.8410169491525428
2006-03-17,134.4,102.4,108.0,139.00000000000003,99.8,105.79999999999998,71.60000000000001,15.196610169491526,1.5420338983050845
2006-05-16,66.2,47.199999999999996,89.6,59.2,67.6,67.0,60.6,23.173728813559325,1.1157627118644067
2006-07-15,78.2,45.800000000000004,74.4,176.79999999999998,61.0,154.6,55.8,25.08050847457627,1.0472881355932204
2006-09-13,142.40000000000003,93.19999999999999,153.4,189.60000000000002,110.39999999999999,173.79999999999998,162.2,18.37796610169492,1.175084745762712
2006-11-12,267.4,146.6,190.39999999999998,282.8,197.60000000000002,288.0,139.60000000000002,11.181355932203388,1.3299999999999998
2007-01-11,240.39999999999998,166.2,136.4,238.4,148.39999999999998,233.0,126.2,11.06186440677966,1.5572881355932202
2007-03-12,121.0,93.0,99.0,153.0,89.2,147.2,92.39999999999999,15.466949152542371,1.4220338983050846
2007-05-11,95.20000000000002,79.0,75.4,79.8,72.2,99.2,94.4,22.590677966101698,1.1084745762711863
2007-07-10,150.2,87.60000000000001,85.99999999999999,83.8,94.2,72.6,159.4,24.71779661016949,1.0479661016949153
2007-09-08,192.4,119.6,172.8,189.60000000000002,160.6,188.2,87.39999999999999,17.69745762711864,1.0771186440677967
2007-11-07,131.2,86.2,124.99999999999997,143.60000000000002,107.79999999999998,146.8,65.60000000000001,8.0635593220339,1.1332203389830509
2008-01-06,191.60000000000002,113.8,152.2,174.20000000000002,156.0,200.59999999999997,146.4,9.604237288135593,1.5398305084745765
2008-03-06,235.59999999999997,171.2,152.2,216.40000000000003,178.6,209.8,156.0,13.19915254237288,1.7006779661016946
2008-05-05,141.79999999999998,97.4,138.4,172.0,136.6,183.60000000000002,101.6,22.12372881355932,1.3328813559322035
2008-07-04,39.6,29.200000000000003,21.4,26.2,24.400000000000002,35.8,22.8,25.647457627118644,1.1240677966101695
2008-09-02,78.99999999999999,88.8,105.6,155.2,76.6,159.8,147.0,19.066101694915247,1.3379661016949151
2008-11-01,324.6,341.2,298.0,460.2,296.99999999999994,496.7999999999999,296.40000000000003,9.84915254237288,1.845593220338983
2008-12-31,236.60000000000002,169.6,195.60000000000002,269.19999999999993,208.0,310.99999999999994,149.0,7.231355932203391,1.981864406779661
2009-03-01,278.59999999999997,186.6,193.39999999999998,253.39999999999998,198.6,286.8,161.8,13.80593220338983,1.8442372881355933
2009-04-30,44.8,16.8,50.4,31.2,34.400000000000006,26.4,106.2,21.744067796610167,1.1864406779661014
2009-06-29,24.0,21.6,25.6,47.6,35.2,52.8,46.8,27.125423728813562,1.0094915254237289
2009-08-28,125.6,65.8,107.39999999999999,53.599999999999994,85.60000000000001,184.39999999999998,117.79999999999998,20.31610169491525,1.0242372881355932
2009-10-27,360.40000000000003,302.0,315.4,448.20000000000005,319.20000000000005,404.4,149.4,10.392372881355932,1.2876271186440678
2009-12-26,334.19999999999993,258.6,244.2,304.4,260.2,315.8,253.4,6.6771186440677965,2.4177966101694914
2010-02-24,160.40000000000003,96.6,129.39999999999998,132.8,130.79999999999998,156.20000000000002,124.4,11.75508474576271,2.030677966101695
2010-04-25,264.79999999999995,157.2,191.4,214.59999999999997,153.6,251.4,209.0,19.502542372881358,1.7664406779661017
2010-06-24,163.8,139.4,100.2,108.2,128.0,98.4,68.0,25.62033898305085,1.144915254237288
2010-08-23,196.39999999999998,164.6,158.4,162.8,128.2,166.2,143.20000000000002,19.712711864406778,1.1803389830508475
2010-10-22,485.2,384.40000000000003,407.79999999999995,550.4,397.6,541.2,347.2,10.066949152542374,2.27457627118644
2010-12-21,220.2,200.4,183.4,267.0,179.00000000000003,288.6,140.0,7.544915254237288,1.957966101694915
2011-02-19,207.60000000000002,168.2,149.4,162.2,145.0,203.0,97.8,11.916101694915255,1.9216949152542373
2011-04-20,136.6,106.4,128.4,135.4,112.0,108.0,75.6,20.111016949152543,1.233728813559322
2011-06-19,63.39999999999999,38.199999999999996,46.599999999999994,38.8,42.0,62.400000000000006,64.0,24.792372881355927,1.1093220338983052
2011-08-18,55.39999999999999,44.599999999999994,42.8,43.4,31.0,77.19999999999999,40.8,23.264406779661016,1.07271186440678
2011-10-17,239.6,217.2,166.79999999999998,215.4,197.40000000000003,255.20000000000002,157.60000000000002,12.590677966101694,1.073898305084746
2011-12-16,66.8,77.0,58.199999999999996,63.199999999999996,61.00000000000001,82.2,43.4,5.41949152542373,1.1950847457627118
2012-02-14,125.00000000000001,111.0,90.39999999999999,85.0,95.4,107.0,68.20000000000002,12.38135593220339,1.198813559322034
2012-04-14,270.20000000000005,226.99999999999997,230.0,200.0,167.19999999999996,214.8,201.80000000000004,18.084745762711865,1.5689830508474578
2012-06-13,0.0,0.4,2.0,2.0,0.0,0.4,2.6,26.69152542372881,1.0415254237288134
2012-08-12,131.8,114.4,113.8,125.0,69.8,119.8,129.60000000000002,23.549152542372887,1.0215254237288136
2012-10-11,348.80000000000007,369.6,326.99999999999994,445.59999999999997,180.2,489.4,362.59999999999997,13.315254237288134,1.9008474576271188
2012-12-10,297.4,285.6,255.0,283.2,93.40000000000002,373.6,191.6,7.242372881355933,2.281016949152542
2013-02-08,413.4,351.8,323.0,274.40000000000003,151.0,551.4,281.4,8.899999999999999,2.6064406779661016
2013-04-09,249.6,213.59999999999997,197.99999999999997,248.6,149.4,245.8,175.6,17.65169491525424,1.7989830508474574
2013-06-08,25.4,39.4,56.8,42.199999999999996,28.599999999999998,41.6,69.6,25.1406779661017,1.2116949152542373
2013-08-07,205.39999999999998,188.4,177.39999999999998,179.6,130.2,158.79999999999998,132.99999999999997,23.126271186440675,1.0908474576271185
2013-10-06,247.39999999999998,198.6,272.0,360.8,171.0,358.79999999999995,283.6,14.794915254237292,1.9067796610169496
2013-12-05,369.8,300.4,305.59999999999997,525.4,218.4,501.4,179.8,8.796610169491526,1.9954237288135594
2014-02-03,334.8,288.00000000000006,296.4,365.4,193.6,357.20000000000005,201.8,12.10593220338983,2.441186440677966
2014-04-04,91.0,80.39999999999999,87.80000000000001,116.8,56.4,96.19999999999999,96.0,17.029661016949152,1.5203389830508474
2014-06-03,210.6,176.0,195.4,206.4,180.0,167.4,91.8,24.110169491525422,1.144406779661017
2014-08-02,143.2,234.4,185.20000000000002,152.79999999999998,173.6,146.6,114.4,22.64322033898305,1.128813559322034
2014-10-01,325.6,326.79999999999995,309.6,346.99999999999994,322.6,323.6,246.4,16.709322033898307,1.4298305084745766
2014-11-30,95.99999999999999,95.19999999999999,75.8,121.80000000000001,75.0,118.2,62.800000000000004,9.605084745762712,1.5228813559322036
2015-01-29,228.4,225.8,229.6,278.0,219.2,269.8,146.20000000000002,9.74915254237288,2.050677966101695
2015-03-30,139.0,159.6,141.79999999999998,148.20000000000002,120.39999999999999,145.2,95.2,18.07457627118644,1.5022033898305087
2015-05-29,74.60000000000001,77.8,71.20000000000002,42.800000000000004,66.2,46.79999999999999,86.2,29.42372881355932,1.1055932203389829
2015-07-28,146.4,151.79999999999998,125.19999999999999,119.4,94.0,129.6,100.80000000000001,25.162711864406777,1.081864406779661
2015-09-26,271.2,258.2,334.8,307.0,244.99999999999997,265.40000000000003,249.60000000000002,15.477966101694914,1.2047457627118645
2015-11-25,167.6,139.0,121.80000000000001,166.6,130.6,170.2,104.2,8.745762711864407,1.4277966101694912
2016-01-24,349.6,329.59999999999997,288.8,436.6,323.8,454.0,271.0,10.897457627118644,2.244406779661017
2016-03-24,131.6,91.99999999999999,129.4,203.0,115.8,161.2,131.8,17.110169491525426,1.573050847457627
2016-05-23,110.0,57.599999999999994,52.400000000000006,57.0,50.2,70.4,101.0,26.58813559322034,1.3288135593220343
2016-07-22,109.99999999999999,123.0,134.0,172.79999999999998,114.6,147.79999999999998,49.400000000000006,25.833050847457628,1.0923728813559324
2016-09-20,262.2,257.2,225.8,305.2,262.8,323.40000000000003,136.4,14.969491525423727,1.4891525423728813
2016-11-19,66.4,59.199999999999996,54.0,64.2,63.2,53.6,93.80000000000001,7.0288135593220336,1.4172881355932203
2017-01-18,224.6,184.39999999999998,202.8,288.20000000000005,217.4,284.79999999999995,207.40000000000003,9.785593220338981,1.8067796610169493
2017-03-19,91.2,67.0,106.0,112.2,79.00000000000001,120.0,93.6,16.152542372881353,1.3115254237288134
2017-05-18,19.799999999999997,27.8,33.599999999999994,82.80000000000001,38.599999999999994,56.99999999999999,14.799999999999999,27.991525423728813,1.0271186440677964
2017-07-17,153.60000000000002,140.99999999999997,117.19999999999999,153.59999999999997,109.39999999999999,168.79999999999998,42.0,25.72796610169492,0.9989830508474576
2017-09-15,167.8,137.2,188.2,199.19999999999996,115.99999999999999,128.4,54.800000000000004,22.92457627118644,1.005084745762712
2017-11-14,285.2,318.8,231.99999999999997,389.6,267.6,371.2,230.20000000000002,15.008474576271187,1.6340677966101698
2018-01-13,352.80000000000007,270.59999999999997,209.60000000000002,360.20000000000005,321.6,351.0,205.79999999999998,10.778813559322034,2.3469491525423734
2018-03-14,193.4,167.2,144.8,270.0,144.4,219.80000000000007,112.39999999999998,11.763559322033897,2.015254237288136
2018-05-13,95.6,57.4,73.6,87.8,74.79999999999998,106.2,76.2,14.941525423728814,1.3777966101694916
2018-07-12,165.99999999999997,146.4,117.80000000000001,84.6,82.4,122.0,59.0,21.61271186440678,1.0666101694915255
2018-09-10,146.79999999999998,110.4,173.79999999999998,188.2,169.79999999999998,170.60000000000002,151.8,20.132203389830504,1.0830508474576273
2018-11-09,151.39999999999998,125.4,128.4,148.6,128.2,234.39999999999998,88.60000000000001,15.538135593220339,1.353050847457627
2019-01-08,184.39999999999998,219.2,147.2,217.79999999999998,176.6,167.8,63.0,14.759322033898306,1.4961016949152544
2019-03-09,112.19999999999999,71.6,142.0,157.0,121.60000000000001,132.39999999999998,56.6,16.938135593220338,1.388813559322034
2019-05-08,145.0,63.2,177.99999999999997,199.4,139.2,150.0,104.2,15.241525423728811,1.6649152542372883
2019-07-07,83.0,57.6,45.599999999999994,89.39999999999999,52.00000000000001,70.4,39.4,19.221186440677968,1.1376271186440678
2019-09-05,253.20000000000005,210.99999999999997,205.0,227.60000000000002,242.2,260.2,90.6,21.29406779661017,1.0733898305084746
2019-11-04,526.0,530.4000000000001,431.6,585.4000000000001,504.2,768.4000000000001,369.0,11.091525423728811,2.528813559322033
2020-01-03,174.0,175.0,139.4,212.2,179.2,214.60000000000002,99.6,11.496610169491525,1.7047457627118643
2020-03-03,97.4,82.0,84.6,109.60000000000002,108.6,83.00000000000001,60.6,12.14406779661017,1.758135593220339
2020-05-02,131.4,124.0,105.4,133.8,128.8,132.2,132.6,13.525423728813557,1.4864406779661015
