,Rainfall_Terni,Flow_Rate_Lupa
2014-10-31,218.18299999999994,94.99620689655174
2014-11-30,87.46000000000002,95.30034482758619
2014-12-30,53.75800000000001,95.60310344827586
2015-01-29,103.56800000000003,95.87689655172414
2015-02-28,125.46600000000002,96.20310344827587
2015-03-30,61.45,96.49620689655174
2015-04-29,48.161000000000016,96.80379310344827
2015-05-29,54.707,97.10310344827586
2015-06-28,27.897000000000002,97.40551724137931
2015-07-28,76.58300000000003,98.01758620689655
2015-08-27,55.675000000000004,97.99620689655174
2015-09-26,110.118,98.29758620689654
2015-10-26,61.317999999999984,98.60310344827586
2015-11-25,13.603999999999994,98.90551724137931
2015-12-25,36.663999999999994,99.21000000000001
2016-01-24,112.25700000000003,99.48206896551724
2016-02-23,74.20500000000003,99.8044827586207
2016-03-24,49.60700000000001,100.10310344827586
2016-04-23,60.899,100.4041379310345
2016-05-23,78.97900000000003,100.71000000000001
2016-06-22,51.223,101.00862068965517
2016-07-22,34.61300000000001,101.30999999999999
2016-08-21,77.29500000000002,101.59931034482756
2016-09-20,111.93100000000001,101.91068965517242
2016-10-20,97.88099999999999,102.21000000000001
2016-11-19,44.57800000000002,102.51793103448276
2016-12-19,29.790000000000006,102.80999999999999
2017-01-18,45.62299999999998,103.10413793103449
2017-02-17,45.08900000000001,103.41000000000001
2017-03-19,45.26499999999999,103.71000000000001
2017-04-18,43.71600000000001,104.01689655172413
2017-05-18,32.283,104.30999999999999
2017-06-17,22.953,104.60689655172412
2017-07-17,16.247,104.91000000000001
2017-08-16,56.36199999999999,105.20103448275862
2017-09-15,70.71100000000001,105.52551724137932
2017-10-15,54.59899999999999,105.80999999999999
2017-11-14,91.53500000000001,106.11931034482757
2017-12-14,60.70699999999999,106.41000000000001
2018-01-13,54.255,106.70620689655172
2018-02-12,101.575,107.01620689655172
2018-03-14,97.49099999999999,107.30862068965517
2018-04-13,74.17899999999999,107.62310344827587
2018-05-13,83.68700000000001,107.91000000000001
2018-06-12,26.37700000000001,108.20275862068966
2018-07-12,36.365,108.51620689655172
2018-08-11,74.73699999999997,108.80482758620688
2018-09-10,53.75000000000001,109.12310344827587
2018-10-10,101.47600000000003,109.40620689655175
2018-11-09,131.04000000000002,109.72655172413793
2018-12-09,55.40399999999999,110.01620689655172
2019-01-08,62.91800000000001,110.3096551724138
2019-02-07,47.37099999999998,110.62310344827587
2019-03-09,39.60899999999999,110.91034482758623
2019-04-08,81.317,111.23275862068965
2019-05-08,88.94600000000003,111.51620689655172
2019-06-07,30.682000000000006,111.80793103448275
2019-07-07,62.98199999999999,112.12310344827587
2019-08-06,28.058,112.41724137931035
2019-09-05,82.30800000000002,112.73
2019-10-05,56.94,113.0193103448276
2019-11-04,250.468,113.01310344827586
2019-12-04,74.99999999999999,113.62310344827587
2020-01-03,18.0,113.92275862068966
2020-02-02,36.2,109.70655172413792
2020-03-03,36.2,103.00517241379309
2020-04-02,51.8,97.82758620689656
2020-05-02,114.8,88.31137931034482
2020-06-01,68.19999999999999,77.67000000000002
