,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
2009-09-17,13.6,28.944444444444443,28.371111111111112,20.044444444444444,19.866666666666667,294840.0,2.011111111111111
2009-09-27,0.0,29.33888888888889,28.614444444444448,19.200000000000003,18.766666666666666,322439.616,1.9333333333333331
2009-10-07,10.7,29.38222222222222,28.700000000000003,15.222222222222221,14.955555555555556,312432.768,1.9555555555555553
2009-10-17,0.0,29.428888888888892,28.738888888888887,11.6,11.522222222222222,314502.912,1.9444444444444444
2009-10-27,7.1,29.685555555555556,28.94888888888889,10.100000000000001,9.933333333333334,326209.248,1.9888888888888887
2009-11-06,15.200000000000001,29.682222222222222,29.022222222222222,8.622222222222224,8.522222222222222,314450.208,2.022222222222222
2009-11-16,0.0,29.765555555555554,29.06888888888889,10.144444444444444,10.177777777777779,298407.456,2.0
2009-11-26,34.7,29.876666666666665,29.133333333333333,8.555555555555555,8.399999999999999,300409.34400000004,2.1333333333333333
2009-12-06,2.7,29.95555555555556,29.220000000000002,6.533333333333333,6.477777777777778,304538.39999999997,2.2222222222222228
2009-12-16,11.9,30.05111111111111,29.305555555555557,5.311111111111111,5.177777777777777,308843.712,2.433333333333333
2009-12-26,35.4,29.821111111111108,29.173333333333332,8.833333333333334,8.577777777777778,253614.24,2.8444444444444446
2010-01-05,36.300000000000004,29.630000000000003,29.00222222222222,5.511111111111112,5.488888888888889,241881.984,3.2444444444444445
2010-01-15,0.1,29.45888888888889,28.808888888888887,2.9444444444444446,3.411111111111111,253139.904,2.4777777777777774
2010-01-25,12.7,29.15222222222222,28.5,2.566666666666667,2.511111111111111,252205.91999999998,2.4555555555555553
2010-02-04,23.3,28.92,28.33555555555556,3.9666666666666663,3.8333333333333335,256300.41600000003,2.6666666666666665
2010-02-14,1.7,28.724444444444444,28.142222222222223,8.044444444444444,7.955555555555555,257945.472,2.8000000000000003
2010-02-24,7.3999999999999995,28.34444444444445,27.787777777777777,10.622222222222224,10.433333333333332,244017.79200000002,2.888888888888889
2010-03-06,6.8,28.067777777777778,27.422222222222224,4.633333333333334,4.4111111111111105,263977.056,2.655555555555556
2010-03-16,0.0,27.718888888888888,27.074444444444442,10.422222222222224,9.966666666666669,267122.88,2.533333333333333
2010-03-26,0.0,27.137777777777778,26.62111111111111,12.322222222222223,11.68888888888889,271871.424,2.3666666666666667
2010-04-05,5.4,26.768888888888892,26.296666666666667,10.644444444444444,10.277777777777779,252165.312,2.477777777777778
2010-04-15,0.0,26.671111111111113,26.10666666666667,13.11111111111111,12.677777777777779,256948.41600000003,2.3555555555555556
2010-04-25,6.5,26.405555555555555,25.93777777777778,17.15555555555555,16.599999999999998,259437.59999999998,2.2777777777777777
2010-05-05,16.400000000000002,26.166666666666668,25.69888888888889,14.466666666666669,13.911111111111111,254866.176,2.355555555555555
2010-05-15,25.2,25.986666666666665,25.514444444444443,14.688888888888888,14.155555555555557,251323.77599999998,2.8666666666666663
2010-05-25,0.0,25.952222222222222,25.331111111111113,19.311111111111114,18.233333333333334,273799.00800000003,2.4
2010-06-04,0.0,25.97222222222222,25.323333333333334,22.977777777777778,21.91111111111111,283500.864,2.1666666666666665
2010-06-14,12.3,25.849999999999998,25.274444444444445,20.099999999999998,19.355555555555558,259425.50400000002,2.255555555555555
2010-06-24,5.3,25.93111111111111,25.27222222222222,22.799999999999997,22.11111111111111,269066.88,2.011111111111111
2010-07-04,0.0,26.502222222222223,25.706666666666667,26.200000000000003,25.366666666666667,280368.0,2.0
2010-07-14,0.0,27.013333333333335,26.16111111111111,28.466666666666665,27.27777777777778,296042.688,2.0
2010-07-24,0.0,26.98777777777778,26.273333333333337,22.133333333333333,21.46666666666667,253858.752,2.0
2010-08-03,2.0,27.167777777777776,26.34111111111111,23.37777777777778,22.422222222222224,290248.704,2.0
2010-08-13,15.399999999999999,27.072222222222223,26.325555555555557,23.188888888888886,22.266666666666666,273151.87200000003,2.0
2010-08-23,0.0,27.138888888888886,26.4,24.433333333333334,23.62222222222222,274261.248,2.0
2010-09-02,13.3,27.230000000000004,26.45444444444444,20.644444444444446,20.01111111111111,279056.448,2.0
2010-09-12,0.9,27.10666666666667,26.40666666666667,19.788888888888888,19.444444444444446,271148.256,2.077777777777778
2010-09-22,0.3,27.05111111111111,26.375555555555554,16.12222222222222,15.922222222222224,275332.608,2.0444444444444443
2010-10-02,8.9,27.098888888888887,26.42222222222222,16.11111111111111,16.366666666666664,282260.16,2.155555555555556
2010-10-12,0.0,27.01888888888889,26.328888888888887,13.08888888888889,13.1,269847.936,2.011111111111111
2010-10-22,0.0,27.164444444444445,26.464444444444446,10.844444444444445,10.544444444444444,284465.952,2.077777777777778
2010-11-01,42.7,26.952222222222222,26.31888888888889,12.377777777777778,12.477777777777778,260545.24800000002,2.1333333333333333
2010-11-11,8.1,26.926666666666666,26.358888888888888,10.633333333333333,10.555555555555555,263787.84,2.3333333333333335
2010-11-21,37.2,26.923333333333332,26.28888888888889,6.822222222222222,6.666666666666667,253272.96000000002,2.9555555555555557
2010-12-01,32.5,27.00222222222222,26.217777777777783,9.57777777777778,9.31111111111111,289281.024,3.144444444444444
2010-12-11,7.3,26.392222222222227,25.653333333333332,1.5555555555555558,1.5444444444444447,273158.784,2.466666666666667
2010-12-21,0.0,25.70111111111111,25.084444444444443,7.033333333333333,6.888888888888889,251462.016,2.7333333333333334
2010-12-31,0.3,25.362222222222222,24.656666666666666,5.588888888888889,5.699999999999999,256403.23200000002,2.422222222222222
2011-01-10,1.4,24.97222222222222,24.26666666666667,5.211111111111111,5.466666666666667,251919.072,2.3111111111111113
2011-01-20,17.2,24.672222222222224,23.905555555555555,3.888888888888889,3.6222222222222222,249657.12,2.3777777777777778
2011-01-30,5.9,24.421111111111113,23.732222222222223,5.133333333333334,5.6,242200.8,2.3666666666666663
2011-02-09,8.4,24.092222222222222,23.40888888888889,6.311111111111111,5.944444444444445,234357.40800000002,2.311111111111111
2011-02-19,10.1,24.022222222222222,23.29222222222222,4.633333333333334,4.555555555555556,239275.296,2.355555555555555
2011-03-01,4.7,24.037777777777777,23.25666666666667,5.633333333333334,5.355555555555555,250414.848,2.5555555555555554
2011-03-11,32.4,23.985555555555557,23.218888888888888,10.511111111111111,10.133333333333333,259543.008,2.5444444444444443
2011-03-21,14.5,23.832222222222224,23.193333333333335,10.466666666666667,10.08888888888889,252095.328,2.488888888888889
2011-03-31,0.0,23.845555555555556,23.175555555555558,15.266666666666667,14.600000000000001,261626.112,2.2666666666666666
2011-04-10,5.2,23.779999999999998,23.12,12.7,12.422222222222222,254890.36800000002,2.088888888888889
2011-04-20,0.6,23.69333333333333,23.09888888888889,14.833333333333334,14.52222222222222,255125.376,2.111111111111111
2011-04-30,0.0,23.708888888888893,23.095555555555553,15.644444444444446,14.966666666666665,259077.31199999998,2.066666666666667
2011-05-10,1.0,23.98888888888889,23.34444444444444,17.1,16.311111111111114,274166.20800000004,2.0777777777777775
2011-05-20,10.0,23.992222222222225,23.37222222222222,21.255555555555553,20.544444444444444,282589.344,2.0
2011-05-30,8.4,23.814444444444447,23.265555555555554,20.522222222222222,20.133333333333336,239682.24000000002,2.0
2011-06-09,6.1,23.927777777777774,23.34777777777778,20.677777777777774,19.955555555555556,200367.64800000002,2.0
2011-06-19,0.0,24.507777777777775,23.845555555555556,24.61111111111111,23.555555555555557,289434.816,2.0
2011-06-29,0.2,24.601111111111113,24.026666666666664,23.266666666666666,22.3,273261.60000000003,2.0
2011-07-09,0.0,25.163333333333338,24.514444444444447,27.12222222222222,25.822222222222223,295418.88,1.9888888888888887
2011-07-19,15.700000000000001,25.08555555555556,24.572222222222226,20.877777777777776,20.133333333333333,249586.272,2.011111111111111
2011-07-29,0.0,24.967777777777776,24.48111111111111,24.166666666666664,23.344444444444445,258379.2,2.022222222222222
2011-08-08,0.0,25.308888888888887,24.772222222222226,24.06666666666667,23.099999999999998,267536.736,2.0
2011-08-18,0.0,25.803333333333335,25.123333333333335,28.5,27.34444444444445,301624.99199999997,2.0
2011-08-28,0.0,25.906666666666663,25.27111111111111,24.966666666666665,24.233333333333334,296511.84,1.9000000000000001
2011-09-07,6.5,26.226666666666667,25.487777777777776,24.644444444444446,23.933333333333334,319021.63200000004,1.7999999999999998
2011-09-17,39.300000000000004,26.225555555555555,25.60666666666667,20.01111111111111,19.91111111111111,301146.33599999995,1.8555555555555554
2011-09-27,0.0,26.61555555555556,25.857777777777777,20.122222222222224,20.144444444444442,327850.848,1.7999999999999998
2011-10-07,32.699999999999996,26.69,25.967777777777783,14.522222222222224,14.2,316963.584,1.9333333333333331
2011-10-17,7.4,26.66111111111111,25.996666666666663,12.077777777777778,12.011111111111111,298080.864,1.9444444444444444
2011-10-27,0.0,27.02111111111111,26.163333333333334,11.611111111111112,11.655555555555557,313692.48,1.9666666666666666
2011-11-06,1.6,27.262222222222224,26.41,11.033333333333333,11.211111111111112,334736.064,2.0
2011-11-16,0.0,27.514444444444443,26.67,5.577777777777778,6.333333333333332,349186.46400000004,2.0
2011-11-26,0.1,27.645555555555553,26.84111111111111,6.155555555555555,6.2444444444444445,340733.95200000005,2.0
2011-12-06,2.8,27.715555555555554,26.945555555555558,10.177777777777779,9.8,328501.44,2.0555555555555554
2011-12-16,14.5,27.895555555555557,27.11555555555556,4.0777777777777775,4.188888888888889,300460.32,2.022222222222222
2011-12-26,9.3,27.856666666666666,27.17222222222222,4.855555555555556,5.0777777777777775,318015.07200000004,2.0444444444444447
2012-01-05,0.0,28.13111111111111,27.34444444444444,3.855555555555556,4.0777777777777775,328512.67199999996,2.066666666666667
2012-01-15,0.0,28.366666666666667,27.523333333333333,3.7666666666666666,3.788888888888889,334344.672,2.0
2012-01-25,0.0,28.552222222222227,27.673333333333332,2.6666666666666665,2.5555555555555554,332885.37599999993,1.9777777777777779
2012-02-04,0.0,28.72666666666667,27.878888888888888,-0.14444444444444443,-0.511111111111111,349836.19200000004,2.0
2012-02-14,0.9,29.038888888888884,28.14333333333333,4.588888888888889,3.966666666666667,364919.904,2.0555555555555554
2012-02-24,0.0,29.060000000000002,28.23888888888889,8.866666666666667,8.277777777777779,323437.536,2.155555555555556
2012-03-05,0.0,29.14888888888889,28.27,9.7,9.066666666666666,306278.49600000004,2.111111111111111
2012-03-15,0.0,29.266666666666666,28.39,13.277777777777779,12.633333333333333,312002.49600000004,2.033333333333333
2012-03-25,0.0,29.581111111111106,28.58888888888889,14.300000000000002,13.666666666666666,335898.144,2.0
2012-04-04,0.1,29.57222222222222,28.64111111111111,11.800000000000002,11.066666666666668,305994.24,2.0222222222222226
2012-04-14,17.7,29.664444444444445,28.72222222222222,12.077777777777778,11.277777777777779,309584.16000000003,2.1444444444444444
2012-04-24,5.6,29.446666666666665,28.692222222222224,16.655555555555555,15.877777777777778,266872.32,2.311111111111111
2012-05-04,0.0,29.398888888888887,28.66111111111111,17.544444444444444,16.644444444444442,258487.2,2.1333333333333333
2012-05-14,10.6,29.36333333333333,28.608888888888885,14.355555555555554,13.600000000000001,242119.584,2.3111111111111113
2012-05-24,0.5,29.37888888888889,28.582222222222224,19.066666666666666,18.055555555555554,241588.224,2.0
2012-06-03,9.4,29.40666666666667,28.604444444444443,21.5,20.166666666666668,250633.44000000003,2.0
2012-06-13,0.0,29.762222222222224,28.91222222222222,25.522222222222226,24.133333333333336,305563.104,1.9222222222222218
2012-06-23,0.0,29.693333333333335,29.032222222222217,27.977777777777774,26.42222222222222,327853.44,1.8999999999999997
2012-07-03,0.0,31.253333333333337,30.168888888888887,28.211111111111112,26.666666666666668,343132.416,1.8999999999999997
2012-07-13,0.0,32.18555555555556,31.054444444444446,26.833333333333332,25.266666666666666,365303.52,1.8999999999999997
2012-07-23,0.0,32.46222222222222,31.505555555555556,25.96666666666667,24.77777777777778,345501.50399999996,1.8999999999999997
2012-08-02,0.0,33.28111111111111,32.226666666666674,28.755555555555556,27.38888888888889,309938.4,1.8999999999999997
2012-08-12,0.0,33.638888888888886,32.69555555555556,27.866666666666667,26.977777777777778,300760.128,1.8999999999999997
2012-08-22,0.0,33.93222222222222,33.02666666666667,26.9,25.700000000000003,294456.384,1.8999999999999997
2012-09-01,6.9,33.836666666666666,33.05555555555556,21.4,21.022222222222222,283465.44,1.8444444444444446
2012-09-11,6.1,33.89111111111111,33.138888888888886,19.6,18.98888888888889,283586.4,1.8888888888888888
2012-09-21,0.0,34.0611111111111,33.29666666666666,21.81111111111111,21.122222222222224,304097.76,1.8222222222222224
2012-10-01,5.6,34.22666666666667,33.47777777777778,18.766666666666666,18.16666666666667,332656.41599999997,1.911111111111111
2012-10-11,0.5,34.29666666666667,33.58777777777778,15.988888888888889,15.799999999999999,349272.0,1.9888888888888887
2012-10-21,10.9,34.41,33.67666666666666,14.744444444444444,14.666666666666666,351731.808,1.9333333333333331
2012-10-31,1.3,34.403333333333336,33.65888888888888,12.88888888888889,12.488888888888889,331389.79199999996,2.2777777777777772
