,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
2013-02-08,189.8,359.79999999999995,389.0,409.6,487.4,11.571348314606743,251.6167415730337,8.981123595505617
2013-05-09,143.0,210.60000000000002,191.6,205.0,205.0,21.099438202247192,251.60235955056177,1.8348314606741574
2013-08-07,276.6,436.4,368.8,338.8,379.0,20.5376404494382,248.42393258426966,3.5348314606741575
2013-11-05,283.0,660.8000000000001,435.4,386.8,489.6,10.46123595505618,249.36775280898877,4.363820224719101
2014-02-03,236.8,450.0,363.40000000000003,353.0,406.0,13.072471910112357,251.09449438202248,7.683370786516854
2014-05-04,188.79999999999998,226.20000000000002,208.39999999999998,185.59999999999997,221.4,19.166853932584267,249.95707865168544,0.7775280898876403
2014-08-02,269.0,273.4,298.0,352.4,254.0,18.642134831460673,248.7916853932584,1.774494382022472
2014-10-31,302.8,348.6,273.0,304.4,311.6,8.784831460674157,249.5191011235955,2.852808988764045
2015-01-29,272.8,350.20000000000005,284.40000000000003,279.6,291.59999999999997,8.731460674157304,251.01033707865167,3.806179775280899
2015-04-29,122.8,110.19999999999999,148.8,162.2,135.6,20.608426966292132,251.33213483146065,1.0449438202247192
2015-07-28,225.2,324.4,286.8,323.4,304.8,19.40393258426966,248.19876404494386,2.544943820224719
2015-10-26,244.60000000000002,268.6,295.0,225.60000000000002,280.4,8.26685393258427,247.41573033707866,1.0741573033707863
2016-01-24,331.0,447.2,297.4,334.0,363.8,9.864606741573034,251.02292134831458,5.745730337078651
2016-04-23,166.8,266.20000000000005,177.40000000000003,158.0,229.8,18.07191011235955,251.22808988764044,1.0449438202247192
2016-07-22,205.6,289.4,227.20000000000002,193.2,201.59999999999997,20.380898876404494,248.45752808988766,2.460674157303371
2016-10-20,265.40000000000003,297.0,216.6,289.6,271.2,7.762359550561798,247.83617977528087,0.7101123595505616
2017-01-18,218.8,314.2,226.8,189.60000000000002,235.00000000000003,9.932584269662922,250.4970786516854,2.815730337078652
2017-04-18,116.19999999999999,159.6,99.4,88.6,96.80000000000001,18.753932584269663,250.40831460674153,0.7146067415730337
2017-07-17,165.2,202.0,161.99999999999997,174.0,194.8,20.8123595505618,247.93314606741578,1.797752808988764
2017-10-15,357.6,560.2,401.40000000000003,439.6,431.6,8.153370786516854,247.89247191011236,3.0547191011235957
2018-01-13,424.00000000000006,557.4,312.00000000000006,407.79999999999995,503.40000000000003,6.383707865168539,250.83528089887642,6.347752808988765
2018-04-13,116.2,164.59999999999997,117.4,83.0,138.0,19.115168539325843,251.91606741573037,0.8966292134831458
2018-07-12,116.8,149.0,165.60000000000002,166.20000000000002,198.2,22.179775280898877,249.73157303370786,2.50561797752809
2018-10-10,263.40000000000003,272.4,254.60000000000002,216.0,265.99999999999994,9.432584269662923,246.51853932584268,0.9146067415730335
2019-01-08,222.2,267.4,198.79999999999998,256.79999999999995,221.99999999999997,8.05505617977528,249.396404494382,0.7303370786516851
2019-04-08,216.20000000000002,309.0,269.0,97.6,222.2,16.83932584269663,251.18898876404495,1.0528089887640448
2019-07-07,189.8,196.2,139.39999999999998,139.8,214.6,22.195505617977528,249.58213483146068,1.838202247191011
2019-10-05,610.8,712.2,543.6,660.4,648.6,10.812359550561798,249.2638202247191,6.830224719101125
2020-01-03,255.2,277.59999999999997,198.8,235.8,238.2,7.943258426966293,250.17359550561798,3.8326966292134834
2020-04-02,182.20000000000002,194.8,148.8,167.79999999999998,188.2,16.538202247191013,250.9767415730337,0.5999999999999999
