,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
2014-04-04,183.79999999999998,20.096440677966093,19.305084745762716,15.705084745762711,14.745762711864407,1617612.7680000002,2.6271186440677967
2014-06-03,182.10000000000002,20.952542372881357,20.008983050847455,23.088135593220336,21.794915254237285,1573769.088,2.4813559322033902
2014-08-02,137.0,21.6864406779661,20.72457627118644,22.094915254237286,20.8406779661017,1620384.48,2.6101694915254243
2014-10-01,155.89999999999998,21.949830508474577,21.275593220338987,14.633898305084745,14.277966101694915,1607075.4239999999,2.7677966101694915
2014-11-30,73.4,21.67372881355932,21.256440677966108,7.3864406779661,7.184745762711865,1600515.0720000002,2.888135593220339
2015-01-29,169.59999999999997,21.25983050847458,20.931694915254234,8.032203389830508,7.7186440677966095,1495571.04,3.1491525423728812
2015-03-30,90.4,20.582033898305085,20.442711864406775,16.31864406779661,5.371186440677966,1630950.336,1.2745762711864406
2015-05-29,32.199999999999996,21.297288135593224,20.815084745762714,25.52542372881356,0.0,1461026.5920000002,0.0
2015-07-28,59.30000000000001,22.689661016949152,22.11694915254237,24.477966101694918,0.9220338983050848,1556820.8640000003,0.12203389830508474
2015-09-26,182.20000000000002,23.16559322033898,22.817627118644072,14.298305084745762,14.105084745762712,1514306.88,2.606779661016949
2015-11-25,73.4,23.71728813559322,23.49203389830509,5.8,5.866101694915254,1612588.6080000002,2.847457627118644
2016-01-24,137.6,24.315423728813556,24.112372881355935,9.494915254237291,9.26779661016949,1477666.3680000002,3.022033898305085
2016-03-24,194.0,24.505932203389833,24.23389830508475,15.215254237288134,14.823728813559322,1459615.6800000004,2.9101694915254237
2016-05-23,117.19999999999999,24.19101694915254,23.854237288135593,22.6135593220339,22.04576271186441,1392546.8159999999,2.827118644067797
2016-07-22,183.0,24.84864406779661,24.43254237288136,23.76271186440678,23.186440677966097,1615451.904,2.4152542372881354
2016-09-20,203.2,24.466779661016947,24.205084745762715,14.264406779661018,14.166101694915254,1430755.488,2.6915254237288138
2016-11-19,97.2,23.866440677966104,23.69101694915254,5.374576271186441,5.567796610169491,1443960.864,2.7796610169491527
2017-01-18,106.6,23.555254237288132,23.494915254237288,8.184745762711865,8.327118644067797,1459009.1519999998,2.9694915254237295
2017-03-19,68.2,23.355084745762717,23.12762711864407,14.749152542372881,14.310169491525423,1415556.864,2.6830508474576265
2017-05-18,42.4,24.804915254237283,24.306101694915252,24.903389830508473,23.859322033898305,1789504.704,2.4152542372881354
2017-07-17,75.39999999999999,26.77813559322034,26.17864406779661,26.096610169491527,25.1728813559322,1764621.5039999997,2.1847457627118647
2017-09-15,78.19999999999999,27.52813559322034,26.925593220338982,14.776271186440681,14.42542372881356,1695962.0159999998,2.3610169491525426
2017-11-14,205.79999999999998,27.84983050847457,27.50152542372881,6.84406779661017,6.803389830508475,1634010.6240000003,2.8474576271186445
2018-01-13,202.2,27.387627118644065,26.96813559322034,6.48135593220339,6.211864406779662,1586493.216,2.9118644067796606
2018-03-14,160.4,25.366949152542375,24.79881355932203,14.393220338983049,14.084745762711865,1596703.104,2.935593220338983
2018-05-13,99.8,24.00406779661017,23.53135593220339,22.347457627118644,21.769491525423728,1700622.4319999998,2.372881355932203
2018-07-12,59.8,25.323050847457626,24.791016949152542,25.36271186440678,24.606779661016947,1810125.7920000004,2.164406779661017
2018-09-10,161.79999999999998,25.93983050847458,25.41271186440678,18.289830508474576,18.08813559322034,1777534.8480000002,2.310169491525424
2018-11-09,103.6,26.477118644067794,25.94627118644068,6.823728813559322,6.766101694915254,1702868.8320000002,2.586440677966102
2019-01-08,99.6,26.59966101694915,26.28593220338983,6.8118644067796605,6.616949152542373,1580198.9760000005,2.657627118644068
2019-03-09,152.4,25.55305084745763,25.310338983050844,12.535593220338983,12.172881355932205,1469637.2160000002,2.5694915254237283
2019-05-08,114.0,25.68847457627119,25.430677966101694,21.67796610169492,20.838983050847457,1233900.864,2.7474576271186444
2019-07-07,125.00000000000001,26.57084745762712,26.121186440677967,25.9406779661017,25.125423728813562,1226683.872,2.2677966101694915
2019-09-05,94.19999999999999,27.20881355932203,26.625254237288132,18.59661016949153,18.059322033898304,1567633.8240000003,2.301694915254238
2019-11-04,198.6,26.599322033898307,26.304745762711857,9.230508474576272,9.572881355932203,1496628.5760000001,2.8237288135593213
2020-01-03,46.2,25.6928813559322,25.404915254237284,7.435593220338983,7.388135593220338,1643502.528,2.461016949152542
2020-03-03,86.2,25.356271186440683,25.06220338983051,11.867796610169492,11.46271186440678,1514788.1280000003,2.6118644067796613
2020-05-02,115.6,25.130338983050844,24.75864406779661,19.85932203389831,19.296610169491526,1511995.68,2.530508474576272
