,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
2012-02-14,390.4,251.20000000000002,243.0,240.8,347.0,347.0,415.6,209.0,317.6,493.59999999999997,13.747415730337082,6.281348314606741,2.604831460674157,7.502808988764045,4.525280898876404,12.189887640449436,8.77247191011236,12.32808988764045,12.926404494382025,920394.3819479999,1353252.7440000002,1099100.016,0.0,0.0,0.2870786516853933,-0.8971910112359551
2012-05-14,164.8,70.0,86.4,71.8,117.4,92.60000000000001,150.60000000000002,107.79999999999998,128.8,206.6,13.64685393258427,6.214382022471909,2.8146067415730336,7.553595505617977,4.437078651685393,22.48932584269663,18.147191011235954,22.215168539325845,23.465168539325838,956589.9945600001,1414162.3248,1145587.0607999999,0.0,0.0,0.19876404494382025,-1.0503370786516857
2012-08-12,677.8,584.1999999999999,618.8000000000001,500.20000000000005,448.2,455.19999999999993,501.4,382.20000000000005,444.4,739.0,13.982808988764047,6.013595505617978,2.6784269662921347,8.736629213483145,4.7228089887640445,19.812359550561798,15.69943820224719,19.83202247191011,20.118539325842697,914716.2238979997,1372342.2624,1147243.5648,0.0,0.0,0.19191011235955058,-0.939550561797753
2012-11-10,800.8,690.8,646.0,574.8,749.4,698.9999999999999,774.9999999999999,319.8,688.4000000000001,957.2,13.495280898876405,4.749438202247192,1.0947191011235955,5.309887640449439,3.1362921348314607,7.265730337078652,4.981460674157303,7.875842696629214,7.395505617977529,786493.0721250001,1388257.1856,1218011.9904,0.0,0.0,0.5241573033707865,-0.2920224719101124
2013-02-08,744.2,574.0,612.6,535.2,675.4,610.0,765.4,255.8,678.4000000000001,978.8,12.908426966292136,4.6693258426966295,1.2658426966292136,5.217865168539326,2.5485393258426967,10.594943820224719,6.419101123595505,10.709550561797753,10.923595505617978,804036.822005,1350920.5056,1193290.4016,0.0,0.0,0.5804494382022473,-0.16707865168539324
2013-05-09,326.2,143.0,161.79999999999998,172.4,213.8,165.6,259.6,139.4,276.4,388.79999999999995,12.748651685393263,5.446966292134831,2.167865168539326,6.586966292134831,3.5015730337078654,21.171348314606742,16.57752808988764,20.926404494382023,21.936516853932584,884396.4824199999,1457145.0288000002,1093560.3072,0.0,0.0,0.25280898876404495,-0.8086516853932584
2013-08-07,646.2,395.40000000000003,340.19999999999993,303.8,550.2,422.6,632.0,428.40000000000003,578.0,689.4,12.897528089887642,5.680449438202247,2.506292134831461,7.736292134831461,4.158876404494382,20.397191011235954,16.247752808988768,20.355056179775286,20.980337078651687,817240.608597,1462030.3439999998,1021337.9856000002,0.0,0.0,0.19584269662921347,-0.9265168539325843
2013-11-05,1053.6000000000001,587.6,629.1999999999999,459.40000000000003,1254.6000000000001,544.4000000000001,741.4,321.2,496.6,1157.0,12.634831460674157,5.1376404494382015,1.297752808988764,5.9189887640449435,3.5261797752808985,8.539887640449438,6.317977528089887,9.17752808988764,8.92134831460674,739751.0976,1452236.8176,1049986.5408,161243.262685,117695.082266,0.5071910112359551,-0.26786516853932585
2014-02-03,523.8,344.0,460.6,365.2,563.8,347.2,470.0,170.0,472.4,668.8000000000001,12.134719101123594,4.817865168539326,1.4,5.222022471910112,3.044044943820224,11.980337078651685,8.01573033707865,12.19943820224719,12.617415730337079,682931.9519999999,1465833.9743999997,1061955.5760000004,430601.61052200006,375308.96872999996,0.5028089887640449,-0.41730337078651686
2014-05-04,334.8,364.6,392.0,336.2,394.40000000000003,79.8,336.4,263.79999999999995,362.6,376.20000000000005,12.280000000000001,5.669325842696629,2.154831460674157,6.654719101123595,3.946966292134831,20.359550561797754,15.798876404494381,20.56404494382022,21.327528089887643,803444.1408,1483058.2031999999,1083639.0816,440676.74972,398604.309405,0.21629213483146065,-1.0405617977528088
2014-08-02,277.4,242.8,265.6,345.2,291.4,212.0,371.4,317.8,306.2,390.8,12.280224719101124,5.537191011235954,1.8673033707865165,6.640224719101123,4.24,20.041573033707866,15.794382022471913,20.394943820224718,20.59269662921348,838511.5248,1502569.2672,1042513.3728000002,421999.94957399997,411918.1718470001,0.20719101123595504,-0.9969662921348315
2014-10-31,695.4,465.2,463.00000000000006,344.40000000000003,589.4000000000001,532.6,583.6000000000001,570.4,533.4000000000001,720.2,12.023483146067415,5.064606741573033,1.1652808988764045,5.490112359550562,3.5025842696629224,9.951123595505617,7.418539325842695,10.665730337078651,10.264044943820224,759823.0218539999,1560961.3680000002,1020429.4032000001,452915.87955500017,345405.68816699996,0.47157303370786513,-0.5212359550561798
2015-01-29,375.3999999999999,336.2,438.59999999999997,279.99999999999994,402.00000000000006,360.0,340.2,458.80000000000007,339.0,502.59999999999997,11.865393258426966,5.2864044943820225,1.45876404494382,5.501235955056179,3.6757303370786514,10.068539325842696,6.641011235955055,10.431460674157304,10.701123595505617,792862.1383740001,1513612.1808000002,1085771.1744,449386.674875,410366.08699800004,0.38730337078651683,-0.8761797752808991
2015-04-29,119.0,66.60000000000001,81.4,57.199999999999996,129.2,113.0,86.0,152.00000000000003,78.0,123.79999999999998,12.012359550561797,5.816741573033707,2.3946067415730337,7.222921348314607,4.227303370786517,22.019662921348313,18.208426966292134,22.08820224719101,22.88370786516854,901482.6096,1586676.4704,1132750.1160000002,531098.619881,468188.572789,0.1834831460674157,-1.0557303370786517
2015-07-28,353.4,370.19999999999993,417.80000000000007,254.99999999999997,502.79999999999995,497.4,394.59999999999997,318.79999999999995,360.0,404.2,12.505168539325844,5.937752808988765,2.770561797752809,8.593370786516855,4.580786516853933,20.849999999999998,16.759550561797756,21.02134831460674,21.203932584269666,830685.4591999999,1566947.3328,1101677.9759999998,522760.72355899995,524249.0580719999,0.1293258426966292,-1.0598876404494384
2015-10-26,423.6,334.0,369.0,287.0,410.6,427.4,373.20000000000005,238.8,343.6,505.2,12.50134831460674,5.623707865168538,1.7544943820224717,6.25,4.317415730337078,9.316292134831462,7.633707865168539,10.05449438202247,9.808426966292135,606109.6944000002,1486481.3712,1044972.4032,461026.72230699996,446453.946494,0.26617977528089887,-0.8169662921348314
2016-01-24,621.4,368.0,434.0,306.6,594.4,494.4,555.8,244.39999999999998,547.0,723.6,12.170898876404495,5.514606741573033,1.400674157303371,4.700674157303371,3.107191011235955,11.24494382022472,7.362359550561798,11.565730337078653,11.870786516853933,520399.5984,1456553.9664,905274.1872,267458.04808299994,755781.9602519999,0.48235955056179786,-0.4014606741573034
2016-04-23,419.20000000000005,313.4,410.8,309.4,400.0,344.40000000000003,375.20000000000005,239.59999999999997,392.6,428.0,12.062247191011238,5.736629213483146,1.8876404494382026,5.392134831460674,3.716404494382023,19.601685393258425,14.938202247191011,19.68370786516854,20.35505617977528,610002.7056000001,1489781.8080000002,904147.2720000001,463574.81661900005,593857.1900110001,0.2891011235955056,-0.928876404494382
2016-07-22,216.4,203.40000000000003,310.4,257.8,331.79999999999995,253.4,274.80000000000007,239.79999999999998,261.0,266.8,12.38359550561798,5.806853932584269,2.5919101123595505,7.486516853932584,4.281011235955056,21.464606741573036,17.474157303370788,21.786516853932586,21.85112359550562,678578.1263999998,1557075.7440000002,957678.1200000001,606236.2692590001,467697.06936,0.1264044943820225,-1.0697752808988763
2016-10-20,577.6,284.4,360.99999999999994,324.20000000000005,494.40000000000003,468.79999999999995,504.0,260.40000000000003,427.8,651.0,12.463370786516855,5.5795505617977526,1.703820224719101,5.591011235955057,4.024044943820225,8.538764044943822,6.799438202247191,9.396629213483145,8.819101123595507,586763.6111999999,1551840.3792,1018438.1856000001,430790.9603289999,467841.75483600004,0.3020224719101124,-0.8291011235955057
2017-01-18,361.59999999999997,254.79999999999998,314.6,234.2,361.20000000000005,348.79999999999995,361.2,168.39999999999998,287.8,490.40000000000003,12.46797752808989,5.517078651685393,1.757752808988764,4.919101123595505,3.6291011235955057,10.676404494382023,7.556179775280899,11.13932584269663,11.434269662921348,476303.9760000001,1538386.9488,992468.0303999998,454900.9693250001,472310.89784499997,0.3604494382022472,-0.7092134831460675
2017-04-18,194.79999999999998,71.6,114.0,120.00000000000001,168.2,161.4,197.2,106.19999999999999,157.8,192.00000000000003,12.411123595505616,5.93494382022472,2.553258426966292,5.891910112359552,4.129775280898876,19.981460674157308,15.789325842696632,9.17808988764045,20.82247191011236,502975.78560000006,1530485.3664,951384.528,472193.440647,594662.609997,0.16775280898876405,-1.0014606741573036
2017-07-17,204.8,242.59999999999997,254.6,179.6,202.0,176.2,142.6,134.6,196.0,171.4,12.92752808988764,5.99932584269663,2.985168539325842,7.670337078651685,4.5985393258426965,21.776404494382025,18.32584269662921,0.0,22.1123595505618,670535.1936000001,1529799.0048,931931.136,540047.7029990001,575641.0655770001,0.09325842696629212,-1.046629213483146
2017-10-15,652.2,466.2,444.00000000000006,414.2,790.2,721.1999999999999,655.4000000000001,395.6,583.8,936.0000000000001,12.913932584269663,5.649662921348314,2.1234831460674157,6.351573033707865,4.22123595505618,9.226404494382022,7.012921348314607,0.0,9.539325842696629,555580.5879120001,1508813.1360000002,958260.6288,571227.8504260001,444747.589126,0.3249438202247191,-0.6629213483146068
2018-01-13,678.0,604.5999999999999,603.5999999999999,532.8,742.4000000000001,795.4,722.1999999999999,761.8,645.2,888.8,12.624943820224718,4.863370786516854,1.1685393258426966,4.4656179775280895,3.085168539325843,8.03820224719101,4.0,0.0,8.647191011235956,523460.35134399997,1555466.8895999999,966745.4975999999,515035.40067099984,397818.40911899996,0.5143820224719101,-0.3614606741573034
2018-04-13,175.6,161.6,201.6,157.60000000000002,150.2,147.8,210.2,273.6,196.4,216.60000000000002,12.332584269662924,5.269662921348314,1.9196629213483145,5.039213483146067,3.586741573033707,20.114606741573034,16.210674157303373,0.0,20.94943820224719,514535.0848119999,1512180.8352,978964.272,539480.32621,393233.61812800006,0.26359550561797757,-0.9107865168539326
2018-07-12,121.20000000000002,117.99999999999999,70.60000000000001,90.4,114.6,115.60000000000001,95.4,229.8,89.8,136.0,12.665280898876405,5.650786516853933,2.714943820224719,7.222359550561797,4.355280898876405,23.32415730337078,19.90056179775281,0.0,23.799438202247188,638040.021707,1494157.2336,974908.0944,628073.6895120002,376355.76369999995,0.10393258426966293,-1.035056179775281
2018-10-10,405.4000000000001,413.6,382.59999999999997,274.6,479.2,461.20000000000005,414.6,163.60000000000002,369.4,511.79999999999995,12.786067415730338,5.540449438202248,2.180898876404494,6.933033707865169,4.485393258426966,10.867415730337079,8.298876404494383,0.0,11.068539325842696,604599.56927,1424559.33276,943472.7503999999,556676.3915109999,309252.916446,0.20550561797752812,-0.965505617977528
2019-01-08,380.0,211.6,197.8,188.60000000000002,367.0,280.4,317.79999999999995,157.2,341.59999999999997,448.8,12.82247191011236,5.444157303370786,1.8564044943820228,5.631123595505618,4.18,8.473595505617979,5.873595505617978,0.0,9.193258426966292,595304.8652880002,1452971.1443100001,921618.4752,531398.025115,307681.840798,0.24348314606741575,-0.8186516853932584
2019-04-08,277.59999999999997,223.6,311.6,228.39999999999998,276.0,267.0,291.40000000000003,448.0,274.80000000000007,334.6,12.656516853932583,5.395168539325843,2.1007865168539324,5.549101123595506,4.239101123595505,18.075280898876404,12.869662921348315,0.0,18.885955056179775,607683.82926,1430270.86663,840481.5744,562072.282472,335434.70657499996,0.29853932584269666,-0.8259550561797754
2019-07-07,313.0,286.6,284.20000000000005,184.4,284.2,324.40000000000003,291.59999999999997,260.6,235.39999999999998,299.6,12.98707865168539,5.626516853932585,2.662696629213483,7.287303370786518,4.526853932584269,23.342696629213478,19.707303370786516,0.0,23.776404494382017,757876.7010429999,1445398.5795000002,894695.4576,620962.603497,365952.977956,0.1151685393258427,-0.995056179775281
2019-10-05,1138.6,774.8,899.0,687.8,937.9999999999999,870.8000000000001,990.2,346.6,908.1999999999999,1268.8,12.959213483146065,4.847752808988764,1.6269662921348316,5.916516853932584,3.5961797752808984,12.368539325842697,9.138764044943821,0.0,12.455056179775282,557076.187873,1339393.6914899999,884122.857548,479821.86459400004,200631.0680734,0.537752808988764,-0.2304494382022472
2020-01-03,396.80000000000007,245.2,315.99999999999994,242.99999999999997,401.2,360.40000000000003,359.2,142.0,347.4,561.8,12.389662921348313,5.042022471910112,1.5094382022471908,4.592921348314607,3.4275280898876406,8.753370786516854,6.030337078651685,0.0,9.371348314606742,502631.3023050001,1013048.85733,528896.983131,523150.56441900006,295314.54443000007,0.40910112359550566,-0.7168539325842697
2020-04-02,439.6,238.2,320.4,215.60000000000002,360.6,332.8,442.2,262.8,420.2,540.2,12.269887640449435,5.399775280898877,1.9717977528089892,5.216067415730337,3.7167415730337074,17.58539325842697,13.797191011235958,0.0,18.415168539325844,554166.2560429999,741946.8358059999,703688.73627,528621.617421,258878.536464,0.2677528089887641,-0.917752808988764
