,Rainfall_Terni,Flow_Rate_Lupa
2011-10-17,31.84999999999999,83.77714285714285
2011-11-01,20.314,83.94500000000001
2011-11-16,20.314,84.11500000000001
2011-12-01,27.73400000000001,84.25928571428571
2011-12-16,27.73400000000001,84.39500000000001
2011-12-31,11.951999999999996,84.55785714285717
2012-01-15,10.738,84.715
2012-01-30,30.11800000000001,84.85214285714287
2012-02-14,33.348000000000006,85.00071428571427
2012-02-29,9.363000000000001,85.165
2012-03-15,7.518,85.27785714285714
2012-03-30,37.89,85.44500000000001
2012-04-14,42.952,85.61500000000001
2012-04-29,40.983999999999995,85.76499999999999
2012-05-14,40.65599999999999,85.87857142857145
2012-05-29,16.489000000000004,86.05785714285717
2012-06-13,9.898000000000001,86.215
2012-06-28,9.062000000000001,86.355
2012-07-13,8.834000000000001,86.50071428571427
2012-07-28,13.073999999999998,86.665
2012-08-12,14.769999999999998,86.81500000000003
2012-08-27,39.646,86.91285714285713
2012-09-11,53.466000000000015,87.11500000000001
2012-09-26,58.56900000000002,87.26499999999999
2012-10-11,61.40400000000002,87.38571428571429
2012-10-26,80.73999999999998,87.55785714285717
2012-11-10,95.24199999999999,87.715
2012-11-25,63.81000000000002,87.86500000000001
2012-12-10,40.236000000000004,87.99642857142855
2012-12-25,40.677,88.165
2013-01-09,41.117999999999995,88.31500000000003
2013-01-24,46.22399999999999,88.46000000000001
2013-02-08,53.03199999999998,88.61500000000001
2013-02-23,56.13600000000001,88.76499999999999
2013-03-10,58.46400000000001,88.915
2013-03-25,43.428,89.02785714285717
2013-04-09,28.391999999999992,89.215
2013-04-24,35.16800000000001,89.36500000000001
2013-05-09,41.94400000000002,89.50071428571427
2013-05-24,31.215999999999994,89.665
2013-06-08,16.912,89.81500000000003
2013-06-23,21.921999999999997,89.965
2013-07-08,28.601999999999997,90.11500000000001
2013-07-23,25.832000000000004,90.26499999999999
2013-08-07,20.846000000000004,90.415
2013-08-22,22.63,90.54357142857144
2013-09-06,27.089999999999993,90.715
2013-09-21,33.442,90.86500000000001
2013-10-06,49.32200000000002,91.01142857142857
2013-10-21,55.20500000000001,91.165
2013-11-05,76.776,91.31500000000003
2013-11-20,64.42800000000001,91.465
2013-12-05,19.151999999999997,91.63000000000001
2013-12-20,25.912000000000003,91.76499999999999
2014-01-04,66.472,91.915
2014-01-19,65.79299999999999,92.04928571428572
2014-02-03,56.966000000000015,92.215
2014-02-18,52.946000000000005,92.36500000000001
2014-03-05,38.205999999999996,92.52071428571426
2014-03-20,37.032000000000004,92.65785714285717
2014-04-04,29.987999999999996,92.81500000000003
2014-04-19,30.035999999999998,92.965
2014-05-04,30.324,93.13714285714286
2014-05-19,31.792,93.26499999999999
2014-06-03,50.876,93.415
2014-06-18,49.373,93.57785714285717
2014-07-03,29.834,93.73357142857142
2014-07-18,29.834,93.86500000000002
2014-08-02,13.062,94.02071428571426
2014-08-17,13.062,94.14142857142859
2014-09-01,33.978,94.31499999999998
2014-09-16,33.978,94.465
2014-10-01,40.86599999999999,94.635
2014-10-16,40.86599999999999,94.76642857142856
2014-10-31,102.86300000000001,94.915
2014-11-15,107.632,95.07785714285717
2014-11-30,44.72500000000001,95.23642857142856
2014-12-15,39.88600000000001,95.36500000000002
2014-12-30,27.058000000000007,95.52071428571426
2015-01-14,24.920000000000005,95.68500000000002
2015-01-29,46.897999999999996,95.78785714285716
2015-02-13,52.891999999999996,95.965
2015-02-28,60.276000000000025,96.135
2015-03-15,60.84400000000002,96.27071428571426
2015-03-30,32.14,96.415
2015-04-14,27.356,96.57785714285717
2015-04-29,23.575999999999997,96.735
2015-05-14,22.945999999999998,96.86785714285716
2015-05-29,25.981999999999996,97.02071428571426
2015-06-13,26.809999999999995,97.18500000000002
2015-06-28,15.117,97.34714285714287
2015-07-13,11.928,97.465
2015-07-28,32.678,97.635
2015-08-12,40.978,98.42214285714283
2015-08-27,30.025000000000006,97.915
2015-09-11,23.940000000000005,98.07785714285717
2015-09-26,46.638,98.235
2015-10-11,59.248,98.35928571428573
2015-10-26,37.888,98.52071428571426
2015-11-10,21.868000000000002,98.68500000000002
2015-11-25,10.843999999999994,98.84714285714287
2015-12-10,2.5760000000000005,98.965
2015-12-25,12.544000000000002,99.135
2016-01-09,22.512000000000004,99.28499999999997
2016-01-24,41.262,99.38571428571431
2016-02-08,66.26200000000003,99.57785714285717
2016-02-23,46.19999999999999,99.735
2016-03-09,26.138000000000005,99.87357142857141
2016-03-24,24.842,100.02071428571426
2016-04-08,23.114,100.18500000000002
2016-04-23,26.834000000000003,100.33500000000002
2016-05-08,31.794000000000004,100.47285714285714
2016-05-23,35.074,100.635
2016-06-07,40.978,100.78499999999997
2016-06-22,32.563,100.9407142857143
2016-07-07,17.416,101.07785714285717
2016-07-22,17.108,101.235
2016-08-06,16.338,101.385
2016-08-21,23.58,101.51285714285711
2016-09-05,50.13400000000002,101.68500000000002
2016-09-20,51.481000000000016,101.83500000000002
2016-10-05,56.42000000000001,101.98642857142856
2016-10-20,54.18600000000001,102.135
2016-11-04,40.782,102.28499999999997
2016-11-19,36.08800000000001,102.43500000000002
2016-12-04,7.9239999999999995,102.6014285714286
2016-12-19,8.76,102.735
2017-01-03,19.628,102.885
2017-01-18,19.628,103.02285714285712
2017-02-02,24.262000000000004,103.18500000000002
2017-02-17,23.654,103.33500000000002
2017-03-04,20.005999999999997,103.485
2017-03-19,20.244999999999997,103.635
2017-04-03,23.351999999999997,103.78499999999997
2017-04-18,23.060999999999996,103.93500000000002
2017-05-03,19.27799999999999,104.09928571428573
2017-05-18,19.27799999999999,104.235
2017-06-02,12.138000000000002,104.385
2017-06-17,12.138000000000002,104.5285714285714
2017-07-02,10.094,104.68500000000002
2017-07-17,10.094,104.83500000000002
2017-08-01,5.4319999999999995,104.985
2017-08-16,5.4319999999999995,105.11642857142859
2017-08-31,50.54199999999999,105.28499999999997
2017-09-15,54.011999999999986,105.43500000000002
2017-09-30,12.841000000000005,105.61714285714287
2017-10-15,9.674000000000001,105.735
2017-10-30,44.233999999999995,105.885
2017-11-14,49.99399999999999,106.04071428571426
2017-11-29,37.970000000000006,106.19714285714288
2017-12-14,35.966,106.33500000000002
2017-12-29,22.172000000000004,106.485
2018-01-13,18.41,106.62714285714286
2018-01-28,34.53,106.78499999999997
2018-02-12,40.978,106.93500000000002
2018-02-27,57.669999999999995,107.09785714285717
2018-03-14,60.45199999999999,107.23214285714285
2018-03-29,32.721000000000004,107.385
2018-04-13,25.158,107.54071428571426
2018-04-28,47.22399999999999,107.705
2018-05-13,53.24199999999998,107.83500000000002
2018-05-28,26.642000000000003,107.985
2018-06-12,16.002000000000002,108.155
2018-06-27,9.232,108.2485714285714
2018-07-12,6.524000000000001,108.43500000000002
2018-07-27,29.374999999999996,108.59785714285717
2018-08-11,42.07000000000001,108.7242857142857
2018-08-26,29.662000000000003,108.885
2018-09-10,20.356,109.04071428571426
2018-09-25,31.940000000000005,109.205
2018-10-10,40.62800000000001,109.32714285714287
2018-10-25,57.94599999999999,109.485
2018-11-09,75.26400000000001,109.655
2018-11-24,50.39999999999999,109.79785714285711
2018-12-09,25.53600000000001,109.93500000000002
2018-12-24,28.044000000000004,110.09785714285717
2019-01-08,31.388000000000005,110.25499999999998
2019-01-23,29.287999999999997,110.37428571428573
2019-02-07,25.507999999999996,110.54071428571426
2019-02-22,20.041,110.705
2019-03-09,14.574000000000002,110.83571428571432
2019-03-24,23.994000000000003,110.985
2019-04-08,36.554,111.155
2019-04-23,42.151999999999994,111.31071428571427
2019-05-08,49.615999999999985,111.43500000000002
2019-05-23,35.785999999999994,111.59785714285717
2019-06-07,10.892000000000003,111.75499999999998
2019-06-22,19.012000000000004,111.85928571428573
2019-07-07,33.62800000000001,112.04071428571426
2019-07-22,26.952000000000005,112.205
2019-08-06,10.262,112.35000000000001
2019-08-21,17.063,112.485
2019-09-05,42.0,112.655
2019-09-20,37.308,112.80499999999996
2019-10-05,20.104,112.94142857142857
2019-10-20,35.4,113.09785714285717
2019-11-04,127.17600000000002,113.25499999999998
2019-11-19,114.208,112.74857142857142
2019-12-04,36.400000000000006,113.54071428571426
2019-12-19,36.00000000000001,113.705
2020-01-03,1.0,113.85500000000002
2020-01-18,16.799999999999997,113.99
2020-02-02,15.2,114.15500000000002
2020-02-17,20.8,104.93500000000002
2020-03-03,20.799999999999997,103.81357142857142
2020-03-18,15.399999999999999,102.2257142857143
2020-04-02,1.4,99.81499999999998
2020-04-17,50.4,95.83357142857143
2020-05-02,10.4,91.12642857142858
2020-05-17,104.4,85.51285714285714
2020-06-01,49.800000000000004,80.27857142857144
2020-06-16,13.6,75.07857142857142
